rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,6.85802e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,-4.51553e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,-2.82044e-05,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-7.20253e-06,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,-6.53487e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,2.56712e-05,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,3.99781e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-4.39909e-06,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-4.25229e-05,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,-5.64577e-06,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,3.32671e-06,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,-1.29173e-05,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,3.13861e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-1.64447e-07,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,-1.54639e-05,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,3.03542e-06,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-1.09254e-05,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,-6.39373e-06,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-2.81861e-06,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,-5.59582e-05,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,-8.11419e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,8.31056e-06,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,-9.45399e-08,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,-2.51686e-05,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,2.02553e-05,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,-1.6467e-05,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,-7.54699e-07,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,4.26247e-07,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,-1.1216e-05,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,-1.97887e-05,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,-1.25321e-05,0,0,False,69.0|274,719
