id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.531549,1.48532,-16.5034,0.526555,1.48651,-19.2278,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.305196,1.48532,-16.5034,0.299623,1.48651,-19.2278,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.619661,1.48532,-16.5034,0.591945,1.48651,-19.2278,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.648816,1.48532,-16.5034,0.630225,1.48651,-19.2278,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.388043,1.48532,-16.5034,0.406505,1.48651,-19.2278,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.388873,1.48532,-16.5034,0.37925,1.48651,-19.2278,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.537813,1.48532,-16.5034,0.538304,1.48651,-19.2278,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.669282,1.48532,-16.5034,0.628687,1.48651,-19.2278,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.375077,1.48532,-16.5034,0.363443,1.48651,-19.2278,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.423416,1.48532,-16.5034,0.417189,1.48651,-19.2278,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.892208,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.34662,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.19374,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.06227,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.89153,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.84949,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.23786,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.769626,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.06331,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.05454,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.05516,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.3614,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.697154,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.942892,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.970892,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.06274,1.48532,-16.5034,0.492829,1.48651,-19.2278,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.191296,1.13235,-16.5034,0.183823,1.13494,-19.2278,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.20066,1.13235,-16.5034,0.204742,1.13494,-19.2278,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.197946,1.13235,-16.5034,0.198385,1.13494,-19.2278,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.178338,1.13235,-16.5034,0.177618,1.13494,-19.2278,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.0631131,1.13235,-16.5034,0.0590037,1.13494,-19.2278,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.0723782,1.13235,-16.5034,0.0694229,1.13494,-19.2278,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.0690503,1.13235,-16.5034,0.0679178,1.13494,-19.2278,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0819938,1.13235,-16.5034,0.0810262,1.13494,-19.2278,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.159848,1.13235,-16.5034,0.146103,1.13494,-19.2278,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.168037,1.13235,-16.5034,0.162755,1.13494,-19.2278,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.300983,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.364828,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.21765,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.229205,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.170413,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.20414,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.218766,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.209256,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.277523,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.222684,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.222776,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.215204,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.24402,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.230241,1.13235,-16.5034,0.122462,1.13494,-19.2278,69.0|322,152
