id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.336217,2.12355e-09,8.43664e-09,-0.279338,0.345423,6.66134e-15,1.24345e-14,-0.0179228,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.196517,-6.92776e-09,-6.14071e-09,-0.226492,-0.207368,4.44089e-14,3.30846e-14,-0.00610833,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.430541,-3.8949e-09,-3.30809e-09,-0.0930011,0.435035,-1.84297e-14,-1.38778e-14,-0.0047534,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.485774,8.64941e-09,-2.60393e-09,-0.278804,0.505646,-2.95319e-14,-5.65104e-14,0.0126888,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.0813486,4.52949e-09,8.60799e-10,0.092954,0.0868023,2.08722e-14,2.04281e-14,-0.0452454,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.0149414,-9.25631e-09,7.39885e-09,-0.0337777,0.0180987,2.92655e-13,8.0802e-13,-0.0372892,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.333352,-2.33889e-10,-4.59838e-09,-0.0659549,0.357298,-1.55431e-15,-1.87628e-14,0.00649229,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.477061,8.7406e-09,3.14656e-09,-0.518982,0.496475,-1.32117e-14,-4.32987e-15,-0.00442905,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.0274931,-6.46806e-09,1.33094e-08,0.25311,-0.0188318,-5.32907e-15,5.07372e-14,-0.0157605,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.089883,-2.62717e-10,-3.47542e-09,-0.434782,0.107675,1.68754e-14,2.22045e-14,-0.00850826,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0660958,-1.01199e-09,7.62478e-10,0.188831,-2.79243e-07,2.22045e-15,7.10543e-15,-2.12936e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.00813872,-1.17302e-09,-2.99414e-09,0.0924197,-1.71367e-07,-9.32587e-15,4.88498e-15,2.12379e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.102602,8.85972e-10,2.49045e-09,-0.296929,-4.60037e-08,-3.55271e-15,7.10543e-15,4.97031e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0024212,-2.78862e-09,-7.63502e-09,0.208965,3.86029e-08,-9.76996e-15,5.77316e-15,-2.39568e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.0108491,1.12167e-08,-4.10353e-09,-0.0377768,3.76846e-08,8.88178e-16,1.28786e-14,2.87987e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.0167255,-2.33475e-09,-1.03403e-08,-0.0112489,-4.97363e-10,7.10543e-15,-1.02141e-14,3.22905e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0123818,1.24955e-09,1.0752e-10,-0.00548613,6.96076e-09,3.55271e-15,7.54952e-15,7.0699e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0594297,-7.05778e-09,-4.41979e-09,0.242836,-1.25223e-07,7.10543e-15,-1.64313e-14,2.87184e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.034288,6.28064e-09,3.70803e-09,-0.216833,-2.19495e-07,1.06581e-14,4.44089e-15,-6.57749e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.001991,2.32494e-09,1.62653e-09,-0.292709,-7.80291e-08,4.44089e-16,-1.5099e-14,3.25236e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.00306325,-5.25059e-09,6.16317e-09,0.14562,-9.61019e-08,7.77156e-15,-2.35367e-14,-1.67668e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.00883073,-3.63697e-09,4.45357e-09,0.208563,1.00574e-07,-5.77316e-15,2.22045e-15,-2.24256e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.0134777,1.28387e-09,-8.14562e-09,0.238501,-9.07272e-08,2.22045e-15,3.55271e-15,2.04014e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.0536969,3.45985e-09,-6.92418e-09,0.166055,8.3407e-08,3.9968e-15,-1.06581e-14,-3.50313e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.0141239,2.30668e-09,-4.04037e-09,0.0808416,-1.11164e-07,-1.22125e-14,3.55271e-15,-1.12885e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-0.0149496,2.51615e-09,3.34674e-09,0.0828021,6.6947e-09,-7.10543e-15,-1.11022e-14,1.89626e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-0.559086,3.86851e-09,-1.24089e-08,-0.697176,-0.559079,5.30687e-14,7.09433e-14,-0.040533,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,-0.468119,-3.41229e-10,-7.48643e-09,0.146792,-0.457632,4.01901e-14,5.75096e-14,-0.0144456,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,-0.472573,6.48221e-13,3.94899e-09,0.103406,-0.472217,-4.90719e-14,-2.40918e-14,0.041103,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-0.589438,-6.01103e-09,2.48429e-08,0.844419,-0.571709,-9.99201e-15,-3.41949e-14,0.0426781,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-0.62483,-3.99282e-09,-1.71398e-09,-0.129375,-0.616687,-7.30527e-14,-1.57652e-14,0.00582312,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,-0.443864,1.86935e-09,2.99017e-10,0.0993973,-0.441113,2.70894e-14,7.99361e-15,-0.0168893,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,-0.472034,4.42307e-09,2.92086e-09,-0.328499,-0.465877,4.90719e-14,7.10543e-15,0.0398903,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,-0.283911,-8.66845e-09,-1.14959e-08,-0.252097,-0.281702,1.59872e-14,-3.75255e-14,0.00158165,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-0.553031,-3.01815e-09,-8.12527e-09,0.306672,-0.541976,5.32907e-15,-1.16573e-14,0.101342,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,-0.431239,2.51959e-09,4.45633e-11,0.173194,-0.419972,3.15303e-14,1.08802e-14,0.0379814,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,-0.0384541,5.46272e-09,1.19784e-09,-0.272037,-1.14895e-07,8.43769e-15,-1.66533e-15,7.15421e-08,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.00388179,-9.72333e-09,8.81587e-09,-0.00617123,1.53279e-07,2.22045e-15,-2.45637e-15,4.55115e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.013885,-2.642e-09,7.53316e-10,0.1506,-1.79644e-07,1.37668e-14,2.22045e-16,-7.8647e-08,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.0197444,-5.3502e-09,2.41824e-09,0.406923,-1.36331e-07,2.66454e-15,6.50868e-15,1.04474e-07,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.015286,3.91198e-09,-1.14206e-09,-0.000201393,-2.32043e-07,1.73195e-14,-2.04836e-14,-0.000354705,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,-0.0326077,-8.09044e-09,5.80925e-09,-0.0419699,-4.51558e-09,-1.77636e-15,-8.02136e-15,2.72064e-07,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.0722778,9.45945e-09,-2.7836e-09,-0.436161,8.02697e-08,-3.9968e-15,-1.03528e-14,1.15602e-07,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.0194783,4.88958e-09,3.36221e-09,-0.239574,-2.19798e-08,-7.54952e-15,-1.18516e-14,1.52387e-07,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,-0.109547,2.96738e-09,3.27027e-09,0.0670888,5.5081e-08,-4.88498e-15,-1.45717e-15,-4.59226e-07,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.0427225,1.6527e-09,-3.16196e-10,0.312527,8.93987e-08,-8.88178e-16,-3.88578e-16,-4.7377e-07,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,-0.0298685,6.31194e-11,1.38043e-08,-0.144987,2.1593e-08,-4.44089e-16,5.91194e-15,-1.49572e-07,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,-0.0515563,-2.29089e-09,-2.57308e-09,-0.161658,5.08331e-08,8.88178e-15,4.10783e-15,6.12896e-08,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.0341952,-3.40087e-09,2.59987e-09,-0.0897022,-2.36096e-08,-8.88178e-16,5.85643e-15,-2.80629e-07,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,-0.00569882,7.18295e-09,3.36414e-09,-0.0236466,1.05561e-07,-2.22045e-15,4.89886e-15,1.91946e-07,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.0199726,9.52169e-09,-5.93e-09,0.287851,-1.26624e-08,-8.88178e-16,-1.86379e-14,-4.26292e-07,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,-0.0186945,4.91702e-09,1.04857e-09,0.136765,-1.53045e-07,1.06581e-14,-1.72085e-15,-8.38948e-09,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,-0.550741,-3.77194e-09,-1.32796e-08,0.248625,-0.553127,-6.21725e-15,3.10862e-15,0.00300452,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,-0.592301,1.14641e-09,1.88656e-08,0.0611042,-0.574135,-5.10703e-15,5.9952e-15,0.0465701,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,-0.56249,-7.98764e-10,1.58671e-09,-0.0955318,-0.543337,3.77476e-15,1.55431e-14,0.0082892,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,-0.602539,-6.60306e-09,-7.89062e-10,-0.438207,-0.597249,3.9746e-14,3.15303e-14,0.00574725,65.0|276,1056
