rep,id,eta_L_gap,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,2.06589,0.0824699,1.41667,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.60779,0.408172,0.996451,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.02072,-0.0428147,1.51215,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,2.98946,-0.237236,1.36083,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.428608,-0.124786,1.15809,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-0.172402,0.265537,1.28167,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.448558,0.017103,1.55525,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.20795,0.06373,1.78663,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-3.05539,0.167232,1.13524,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-2.19892,0.0326849,1.22417,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0388362,1.16185,1.48611,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.79774,0.49704,-1.40952,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.54225,-0.277616,0.0776135,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.69252,-1.2835,-1.65134,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.127144,0.0319361,-1.23678,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.297092,0.742183,2.6165,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,2.7941,0.597161,1.67269,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-1.2849,0.324406,-0.571452,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.588377,-0.702463,-1.92619,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-1.35991,-0.515497,0.632417,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.35438,0.0309543,0.332563,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-2.5209,-0.122003,-2.50211,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,3.0241,-0.522475,-2.15914,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.803288,0.103762,0.884486,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-4.77259,-0.126156,2.59459,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-0.806353,0.0383345,-3.25998,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,-2.1194,-0.842848,4.26499,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,-0.0727595,-0.598617,4.48423,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,3.10614,-0.880598,3.20141,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,-2.53985,-0.90268,3.23925,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,-1.13852,0.217171,-0.57258,0,0,True,6.0|71,783
