id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-3.04985e-09,-2.95163e-09,1.13092,4.61983e-09,-2.08722e-13,4.13447e-13,1.13995,-1.54543e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-5.72849e-09,5.87849e-12,1.47831,1.04592e-10,-2.06501e-13,-4.18443e-13,1.49737,2.06946e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-9.918e-09,-2.99394e-10,1.1099,5.27857e-09,-5.9952e-13,2.08056e-13,1.08593,-1.1724e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.08615e-09,5.49793e-10,1.03116,-2.87786e-09,-6.17506e-13,1.07137e-13,1.0311,3.59712e-13,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-5.64326e-09,-1.03275e-08,1.31019,2.94695e-09,-3.34399e-13,-2.11831e-13,1.3018,1.79412e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.61457e-09,-3.64358e-09,1.34941,5.14359e-09,3.60156e-13,2.39919e-13,1.35203,-8.34888e-14,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-1.16459e-08,-1.2494e-09,1.13823,-9.94244e-09,-1.17573e-13,-2.87548e-13,1.1253,2.17604e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,9.99733e-09,9.93049e-09,1.04972,9.80536e-10,9.82214e-13,-5.05262e-13,1.0471,5.50671e-14,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,8.99792e-09,6.96511e-09,1.36859,1.70141e-09,-6.12954e-13,-4.38538e-14,1.35386,-2.13163e-14,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,7.60018e-09,5.69861e-09,1.29431,-6.64069e-09,-5.02709e-13,-1.77636e-13,1.2859,-1.33227e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-6.3261e-09,4.23453e-09,-0.0450483,-1.34401e-09,2.62013e-14,6.43929e-15,5.4704e-07,4.44089e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-3.68935e-09,3.15275e-10,-0.00352213,7.43019e-10,-1.79784e-12,-2.15805e-12,-0.00364453,-1.22391e-12,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-6.74601e-09,-1.7122e-09,0.223224,-4.91547e-09,-3.84137e-14,2.04281e-14,-2.18613e-07,-5.32907e-15,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,9.16431e-09,-2.43625e-09,0.186573,7.37224e-09,3.00315e-14,6.21725e-15,7.23262e-07,-1.53211e-14,69.0|274,411
