id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|3,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|5,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|6,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|8,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|7,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|9,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|10,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|12,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|11,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,70.0|274,411
411|1,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,69.0|274,411
411|2,0.224684,1.764,8.22608,0.0242869,0.224684,1.764,8.22608,0.0242869,69.0|274,411
152|8,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,65.0|322,152
152|7,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,65.0|322,152
152|6,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,65.0|322,152
152|5,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,65.0|322,152
152|12,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,28.0|322,152
152|11,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,28.0|322,152
152|10,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,28.0|322,152
152|9,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,28.0|322,152
152|3,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,22.0|322,152
152|4,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,22.0|322,152
152|1,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,69.0|322,152
152|2,0.224684,1.764,5.90505,0.0484655,0.224684,1.764,5.90505,0.0484655,69.0|322,152
1056|8,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,65.0|276,1056
1056|7,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,65.0|276,1056
1056|6,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,65.0|276,1056
1056|5,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,65.0|276,1056
1056|12,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,28.0|276,1056
1056|11,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,28.0|276,1056
1056|10,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,28.0|276,1056
1056|9,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,28.0|276,1056
1056|4,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,22.0|276,1056
1056|3,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,22.0|276,1056
1056|1,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,69.0|276,1056
1056|2,0.224684,1.764,-2.57659,0.039992,0.224684,1.764,-2.57659,0.039992,69.0|276,1056
462|6,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,55.0|292,462
462|5,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,55.0|292,462
462|4,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,55.0|292,462
462|3,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,55.0|292,462
462|9,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,32.0|292,462
462|10,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,32.0|292,462
462|7,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,32.0|292,462
462|8,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,32.0|292,462
462|11,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,22.0|292,462
462|12,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,22.0|292,462
462|1,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,69.0|292,462
462|2,0.224684,1.764,10.1381,0.0263609,0.224684,1.764,10.1381,0.0263609,69.0|292,462
1159|8,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,65.0|292,1159
1159|7,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,65.0|292,1159
1159|5,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,65.0|292,1159
1159|6,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,65.0|292,1159
1159|11,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,28.0|292,1159
1159|12,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,28.0|292,1159
1159|9,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,28.0|292,1159
1159|10,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,28.0|292,1159
1159|4,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,22.0|292,1159
1159|3,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,22.0|292,1159
1159|1,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,69.0|292,1159
1159|2,0.224684,1.764,-29.3474,0.0260708,0.224684,1.764,-29.3541,0.0260708,69.0|292,1159
1197|7,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,65.0|103,1197
1197|8,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,65.0|103,1197
1197|6,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,65.0|103,1197
1197|5,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,65.0|103,1197
1197|12,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,28.0|103,1197
1197|10,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,28.0|103,1197
1197|9,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,28.0|103,1197
1197|3,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,22.0|103,1197
1197|4,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,22.0|103,1197
1197|11,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,28.0|103,1197
1197|1,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,69.0|103,1197
1197|2,0.224684,1.764,-28.5517,0.0239823,0.224684,1.764,-28.5966,0.0239823,69.0|103,1197
