id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-7.80318e-09,0.933329,3.56762e-09,0,-7.74936e-14,0.927365,-1.10134e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,6.28259e-09,1.27902,-3.51956e-09,0,7.95475e-13,1.2785,7.81597e-14,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-7.99764e-09,0.864976,-4.25128e-09,0,-6.34826e-13,0.869841,-3.73923e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-7.27133e-09,0.819262,-1.05705e-09,0,-2.42473e-13,0.820444,-1.4122e-13,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,5.65065e-09,1.07318,2.59602e-09,0,-6.33382e-13,1.0856,3.84581e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,1.23096e-08,1.1341,-2.00051e-09,0,-3.71481e-13,1.1341,-1.9762e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-6.18376e-09,0.904511,1.8957e-09,0,3.68594e-14,0.912766,2.06946e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-1.22452e-08,0.826635,-1.70324e-09,0,8.16236e-13,0.831373,8.43769e-14,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,7.06114e-09,1.13573,-6.6952e-10,0,-4.41203e-13,1.13869,-3.46834e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,1.40887e-08,1.06101,-1.99463e-09,0,-1.53433e-13,1.06892,-3.85469e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-6.46702e-10,0.00298877,-3.10349e-09,0,-3.85558e-12,0.0030227,-5.06262e-12,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,1.56711e-09,0.0131042,2.5576e-09,0,-2.66454e-15,3.79545e-07,-2.66454e-15,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,5.15353e-09,0.0648334,-1.84217e-10,0,0,3.61313e-07,-2.66454e-15,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,3.22974e-09,0.107342,3.83511e-09,0,-1.11022e-15,-3.90063e-07,9.76996e-15,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,1.00411e-09,0.0820226,-3.30035e-09,0,-2.44249e-14,1.17958e-07,0,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-7.29805e-09,0.1866,1.67425e-10,0,1.28786e-14,-7.83073e-08,2.66454e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,5.24077e-10,0.0708288,-4.24818e-09,0,4.44089e-15,-1.64171e-07,8.88178e-16,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-1.24462e-09,0.149446,-1.11565e-09,0,-3.55271e-15,-5.39399e-07,-1.33227e-15,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-8.52039e-10,0.24847,-2.00261e-09,0,-1.33227e-15,3.60477e-07,7.10543e-15,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-2.31091e-10,-0.0994844,1.91316e-09,0,7.10543e-15,-2.78382e-07,-7.99361e-15,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-7.21999e-09,0.180732,1.38471e-09,0,7.99361e-15,-1.46364e-07,-6.21725e-15,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,6.87567e-09,0.188161,3.06817e-09,0,2.90878e-14,-3.66658e-07,-8.88178e-15,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,2.99645e-09,-0.12867,-2.05916e-09,0,-3.9968e-15,-3.74051e-07,-4.44089e-15,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,3.22253e-10,0.0600747,-4.76727e-10,0,4.88498e-15,-4.72665e-08,-8.43769e-15,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,1.19782e-09,0.193437,3.78859e-09,0,-1.06581e-14,1.06468e-06,2.66454e-15,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,-4.46998e-09,0.0446022,-3.62963e-09,0,-1.19904e-14,1.25492e-07,1.42109e-14,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,4.637e-09,1.0582,1.80679e-09,0,9.58456e-13,1.05382,2.20268e-13,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,-4.24497e-09,1.00959,5.78736e-10,0,3.67928e-13,1.00492,1.0818e-12,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,3.275e-09,0.999118,9.91e-10,0,1.68532e-13,0.988803,-5.25802e-13,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,2.53962e-10,1.04046,-7.81636e-10,0,4.71401e-13,1.03312,-9.22817e-13,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,-5.40952e-09,1.52975,-1.153e-09,0,-1.31672e-13,1.53285,-2.95763e-13,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,-7.34491e-09,1.45931,-9.54801e-10,0,4.45644e-13,1.46281,7.07878e-13,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,5.52922e-09,1.46628,2.54845e-09,0,1.16696e-12,1.4736,3.31291e-13,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,-3.33664e-09,1.39756,-4.47035e-09,0,-7.0266e-13,1.39412,3.33955e-13,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,2.58477e-09,1.19178,-4.98338e-09,0,-7.48956e-13,1.19209,5.50671e-14,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,-1.35268e-08,1.13213,1.54845e-09,0,5.77316e-14,1.13081,-5.61329e-13,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0,3.88068e-09,-0.156639,-1.75191e-09,0,-1.33227e-15,5.86035e-07,7.99361e-15,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0,-2.75279e-09,-0.0754357,9.36156e-10,0,-8.21565e-15,-1.89877e-07,1.5099e-14,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0,-1.13639e-10,0.217142,8.11737e-10,0,-1.24345e-14,-2.8724e-07,-1.77636e-15,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0,-5.30419e-09,-0.0635908,8.65491e-10,0,1.04361e-14,2.86525e-07,4.44089e-15,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0,2.25294e-09,-0.090845,-4.89532e-09,0,-6.21725e-15,-4.26133e-07,-1.77636e-15,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0,1.85765e-09,-0.100925,1.84753e-09,0,1.75415e-14,1.44162e-06,-1.42109e-14,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0,6.05932e-09,-0.0178362,-2.15248e-09,0,1.86517e-14,-5.4658e-08,-1.33227e-15,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0,-5.14862e-09,-0.201305,-2.00001e-09,0,9.32587e-15,2.90909e-07,-7.10543e-15,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0,-3.92768e-09,-0.0284935,-2.85367e-09,0,-7.54952e-15,7.17568e-07,2.39808e-14,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0,-4.09507e-09,0.183876,-4.13071e-09,0,9.99201e-15,-2.52547e-07,3.9968e-15,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0,4.43117e-09,0.0386985,2.54296e-09,0,8.43769e-15,-2.82701e-07,-6.21725e-15,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0,8.76478e-09,0.0778957,2.01474e-09,0,-8.88178e-15,3.48798e-07,-4.88498e-15,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0,-3.53245e-10,0.128036,1.17648e-09,0,-8.21565e-15,1.72372e-08,-1.11022e-14,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0,-1.66995e-09,0.29096,1.83327e-09,0,-3.10862e-15,-6.54768e-07,-4.44089e-15,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0,-8.23398e-09,-0.066351,-4.54803e-10,0,-4.88498e-15,3.95679e-07,-3.55271e-15,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0,1.90249e-09,0.0710691,1.43647e-09,0,-9.76996e-15,4.71765e-07,-8.88178e-16,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0,1.85413e-08,1.79986,1.79667e-09,0,-5.99298e-13,1.80447,5.1692e-13,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0,-4.27128e-09,1.80245,-3.69195e-09,0,1.03229e-12,1.81896,5.50671e-14,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0,1.11303e-08,1.78364,1.74586e-09,0,-3.80584e-13,1.78961,4.95604e-13,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0,1.0184e-08,1.83428,2.23431e-10,0,2.04947e-13,1.83115,4.93827e-13,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0,4.32583e-09,2.59583,-1.01827e-09,0,-7.82707e-13,2.60248,-1.54543e-13,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0,-6.68234e-09,2.47001,7.39557e-09,0,5.32241e-13,2.47791,7.21201e-13,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0,-2.7276e-09,2.16445,-4.18758e-09,0,-5.9841e-13,2.17113,3.37508e-14,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0,2.13207e-09,2.11429,2.10512e-10,0,-2.74336e-13,2.11972,-3.45501e-13,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0,1.47494e-09,1.82924,-1.45108e-09,0,6.19393e-13,1.82573,-2.14051e-13,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0,3.72528e-09,1.89722,1.68154e-09,0,8.6231e-13,1.90184,3.80584e-13,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0,9.152e-09,-0.104398,-1.9346e-09,0,8.88178e-15,-2.1114e-07,7.10543e-15,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,0,4.8702e-09,-0.175697,-2.0068e-09,0,-8.21565e-15,-3.71975e-07,5.32907e-15,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,0,1.91577e-10,0.261437,-1.2144e-09,0,-2.30371e-14,1.53716e-07,-5.32907e-15,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,0,-3.52242e-09,-0.0380727,-1.26949e-09,0,-1.15463e-14,1.2308e-07,8.88178e-15,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,0,-6.90387e-09,-0.0276032,-2.28015e-09,0,-5.16254e-15,-1.88104e-07,7.10543e-15,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,0,-4.10816e-10,-0.126386,2.49073e-09,0,-6.71685e-15,5.3326e-07,-2.66454e-15,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,0,-3.83075e-09,0.00415588,5.31169e-10,0,-2.24187e-12,0.00424345,-9.13936e-13,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,0,1.89972e-09,0.0464188,2.42205e-09,0,1.16573e-14,1.45124e-09,-5.32907e-15,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,0,-2.28842e-09,0.0228825,-2.7233e-09,0,-8.99281e-15,1.12287e-07,-1.19904e-14,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,0,1.67816e-09,-0.262083,-1.67078e-09,0,-8.9373e-15,-4.44457e-07,3.55271e-15,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,0,-3.24622e-09,-0.0213467,4.66041e-09,0,2.12608e-14,1.85158e-07,-1.77636e-15,69.0|276,1056
8|1056|8|1056|vc|4|2|276|2|276|69.0,0,1.48936e-08,-0.0519065,1.44179e-09,0,1.80966e-14,1.14182e-07,-3.55271e-15,69.0|276,1056
8|1056|8|1056|vc|5|2|276|2|276|69.0,0,-6.72035e-09,-0.0060547,9.22454e-10,0,-4.05978e-12,-0.00624884,1.73284e-12,69.0|276,1056
8|1056|8|1056|vc|6|2|276|2|276|69.0,0,-1.17524e-09,0.11823,3.4016e-09,0,-9.74221e-15,2.95261e-07,1.15463e-14,69.0|276,1056
8|1056|8|1056|vc|7|2|276|2|276|69.0,0,5.77957e-09,0.0580792,1.15846e-09,0,8.99281e-15,2.75524e-07,-4.44089e-15,69.0|276,1056
8|1056|8|1056|vc|8|2|276|2|276|69.0,0,-5.13119e-09,-0.0233252,5.43948e-11,0,-1.20737e-14,7.36753e-08,-8.88178e-16,69.0|276,1056
8|462|8|462|sample|6|292|6|292|55.0,0,-3.21254e-09,0.422526,-8.73453e-10,0,-1.07303e-13,0.417836,-3.3723e-13,55.0|292,462
8|462|8|462|sample|5|292|5|292|55.0,0,-2.10063e-09,0.36011,-5.53206e-09,0,4.80727e-13,0.360305,-5.46618e-13,55.0|292,462
8|462|8|462|sample|4|292|4|292|55.0,0,6.94492e-09,0.38406,-2.13017e-09,0,3.58491e-13,0.392602,-3.65485e-13,55.0|292,462
8|462|8|462|sample|3|292|3|292|55.0,0,-2.03492e-09,0.349494,-1.97295e-10,0,2.4486e-13,0.356915,-1.48326e-13,55.0|292,462
8|462|8|462|sample|9|292|9|292|32.0,0,2.02304e-09,2.85435,-1.79554e-09,0,-1.00697e-12,2.86369,1.68754e-14,32.0|292,462
8|462|8|462|sample|10|292|10|292|32.0,0,-4.57839e-09,2.86847,-2.99189e-09,0,6.37046e-13,2.86582,-1.15463e-12,32.0|292,462
8|462|8|462|sample|7|292|7|292|32.0,0,9.17934e-09,2.77455,-8.38776e-09,0,9.90097e-13,2.77562,-2.81108e-13,32.0|292,462
8|462|8|462|sample|8|292|8|292|32.0,0,5.59932e-09,2.7474,4.92861e-09,0,-4.33209e-13,2.75663,-4.83169e-13,32.0|292,462
8|462|8|462|sample|11|292|11|292|22.0,0,-1.558e-10,1.31812,1.96525e-09,0,5.60663e-13,1.32236,9.76996e-15,22.0|292,462
8|462|8|462|sample|12|292|12|292|22.0,0,3.3946e-09,1.30487,1.39964e-11,0,-3.91021e-13,1.30685,4.03233e-13,22.0|292,462
8|462|8|462|cc|1|1|292|1|292|69.0,0,3.66347e-09,0.150453,-7.23498e-09,0,-1.33227e-14,-2.94749e-07,2.66454e-15,69.0|292,462
8|462|8|462|cc|2|1|292|1|292|69.0,0,-2.18347e-09,-0.0307541,-3.04836e-09,0,3.9968e-15,1.73509e-07,-4.44089e-15,69.0|292,462
8|462|8|462|cc|3|1|292|1|292|69.0,0,2.3385e-09,0.0585983,2.47974e-09,0,-4.66294e-15,-1.02078e-07,-7.54952e-15,69.0|292,462
8|462|8|462|cc|4|1|292|1|292|69.0,0,4.28085e-09,-0.0232249,-2.00244e-09,0,1.37668e-14,1.42288e-07,2.66454e-15,69.0|292,462
