rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,3.88796e-06,-8.25151e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,5.34509e-07,-1.30299e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,-1.93853e-05,-9.91295e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,1.01953e-05,1.53635e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-1.99509e-06,2.14689e-05,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-1.06885e-05,-2.49409e-05,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-1.11859e-05,-1.10171e-05,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-5.40086e-06,2.53256e-05,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,-6.56643e-06,5.53191e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-9.12182e-06,2.69523e-05,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,3.21086e-06,1.87931e-05,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,1.28814e-05,4.13822e-05,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-9.37568e-06,-1.87667e-05,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,2.94035e-05,2.31084e-05,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,2.18765e-06,-8.28427e-06,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,1.92777e-06,-1.71212e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-3.3579e-05,3.10293e-05,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-2.28975e-06,1.25014e-05,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,1.6712e-05,-9.54784e-07,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,6.5447e-06,-7.43209e-05,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,2.25299e-05,-1.29715e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,-2.05271e-06,-1.39241e-05,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,-6.69628e-06,1.62379e-05,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,-1.20724e-05,-1.35848e-05,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-3.54218e-06,2.25031e-05,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,1.09994e-05,5.8454e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,1.72959e-05,-1.22707e-05,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,1.90368e-06,-9.12091e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-3.13882e-05,-2.30653e-05,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,-1.15519e-05,-3.16313e-05,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,1.89547e-05,-1.98855e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,-7.39718e-06,-1.19581e-05,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-9.1551e-06,-7.48872e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,5.41523e-06,-1.90849e-05,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,-1.86896e-05,8.07608e-06,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,7.62729e-06,4.86644e-05,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,-4.3504e-06,-1.77841e-06,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,5.59426e-06,-1.96689e-05,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,2.04957e-06,1.37333e-05,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,-8.61686e-06,2.52073e-05,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,1.77715e-05,-1.00631e-05,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,-7.51642e-06,-5.22989e-06,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,-1.01366e-05,-1.30248e-05,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,7.7506e-06,4.7094e-07,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,1.47342e-05,2.70012e-05,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,-1.10015e-05,-9.30208e-07,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,-1.22184e-05,6.33756e-05,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,-1.15078e-05,-1.83267e-05,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,-2.10644e-05,-1.14769e-05,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,2.18337e-05,3.7988e-06,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,2.35841e-05,-5.42918e-07,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,1.48951e-06,-4.11123e-05,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,2.53537e-05,-2.66152e-05,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,1.92491e-05,-1.63607e-05,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,1.12864e-05,-8.44892e-06,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,1.42071e-05,-4.24421e-06,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,1.56699e-05,3.43351e-05,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,-9.39255e-06,-2.25722e-06,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,1.57001e-05,3.20299e-05,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,1.60193e-05,1.91516e-05,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,1.90962e-05,-1.91047e-06,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,-5.65981e-06,2.14209e-05,0,0,True,22.0|322,488
