id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,0.556288,1.50948,-42.8016,0.0487845,0.542474,1.50948,-43.2021,0.0464807,70.0|274,411
411|3,0.308749,1.50948,-42.8016,0.0487845,0.308178,1.50948,-43.2021,0.0464807,70.0|274,411
411|5,0.630274,1.50948,-42.8016,0.0487845,0.613258,1.50948,-43.2021,0.0464807,70.0|274,411
411|6,0.680183,1.50948,-42.8016,0.0487845,0.659804,1.50948,-43.2021,0.0464807,70.0|274,411
411|8,0.424576,1.50948,-42.8016,0.0487845,0.41801,1.50948,-43.2021,0.0464807,70.0|274,411
411|7,0.389413,1.50948,-42.8016,0.0487845,0.389369,1.50948,-43.2021,0.0464807,70.0|274,411
411|9,0.580519,1.50948,-42.8016,0.0487845,0.560791,1.50948,-43.2021,0.0464807,70.0|274,411
411|10,0.664289,1.50948,-42.8016,0.0487845,0.653167,1.50948,-43.2021,0.0464807,70.0|274,411
411|12,0.385838,1.50948,-42.8016,0.0487845,0.382662,1.50948,-43.2021,0.0464807,70.0|274,411
411|11,0.433443,1.50948,-42.8016,0.0487845,0.432804,1.50948,-43.2021,0.0464807,70.0|274,411
411|1,13.4408,4.3609,-42.8016,0.0487845,1,4.3609,-43.2021,0.0464807,69.0|274,411
411|2,63.4127,4.3609,-42.8016,0.0487845,1,4.3609,-43.2021,0.0464807,69.0|274,411
152|8,0.195541,1.15194,-42.8027,0.0543529,0.191398,1.15194,-43.2032,0.0533645,65.0|322,152
152|7,0.217001,1.15194,-42.8027,0.0543529,0.21388,1.15194,-43.2032,0.0533645,65.0|322,152
152|6,0.214783,1.15194,-42.8027,0.0543529,0.210671,1.15194,-43.2032,0.0533645,65.0|322,152
152|5,0.192591,1.15194,-42.8027,0.0543529,0.187936,1.15194,-43.2032,0.0533645,65.0|322,152
152|12,0.0636294,1.14567,-42.8027,0.0543529,0.0625329,1.14567,-43.2032,0.0533645,28.0|322,152
152|11,0.0718775,1.14567,-42.8027,0.0543529,0.0719914,1.14567,-43.2032,0.0533645,28.0|322,152
152|10,0.0703146,1.14567,-42.8027,0.0543529,0.0701903,1.14567,-43.2032,0.0533645,28.0|322,152
152|9,0.0839936,1.14567,-42.8027,0.0543529,0.0837243,1.14567,-43.2032,0.0533645,28.0|322,152
152|3,0.160352,1.16632,-42.8027,0.0543529,0.15909,1.16632,-43.2032,0.0533645,22.0|322,152
152|4,0.179401,1.16632,-42.8027,0.0543529,0.175237,1.16632,-43.2032,0.0533645,22.0|322,152
152|1,15.5325,3.40155,-42.8027,0.0543529,1,3.40155,-43.2032,0.0533645,69.0|322,152
152|2,8.00436,3.40155,-42.8027,0.0543529,1,3.40155,-43.2032,0.0533645,69.0|322,152
1056|8,0.161397,1.95338,-42.8027,0.0164561,0.158196,1.95338,-43.2032,0.0165412,65.0|276,1056
1056|7,0.154576,1.95338,-42.8027,0.0164561,0.154003,1.95338,-43.2032,0.0165412,65.0|276,1056
1056|6,0.156717,1.95338,-42.8027,0.0164561,0.155366,1.95338,-43.2032,0.0165412,65.0|276,1056
1056|5,0.146269,1.95338,-42.8027,0.0164561,0.146285,1.95338,-43.2032,0.0165412,65.0|276,1056
1056|12,0.0397615,1.92392,-42.8027,0.0164561,0.0394745,1.92392,-43.2032,0.0165412,28.0|276,1056
1056|11,0.0474692,1.92392,-42.8027,0.0164561,0.046678,1.92392,-43.2032,0.0165412,28.0|276,1056
1056|10,0.0715409,1.92392,-42.8027,0.0164561,0.0701161,1.92392,-43.2032,0.0165412,28.0|276,1056
1056|9,0.0766113,1.92392,-42.8027,0.0164561,0.0757662,1.92392,-43.2032,0.0165412,28.0|276,1056
1056|4,0.135777,1.94436,-42.8027,0.0164561,0.134966,1.94436,-43.2032,0.0165412,22.0|276,1056
1056|3,0.12151,1.94436,-42.8027,0.0164561,0.120275,1.94436,-43.2032,0.0165412,22.0|276,1056
1056|1,8.58897,-0.12658,-42.8027,0.0164561,1,-0.12658,-43.2032,0.0165412,69.0|276,1056
1056|2,10.9088,-0.12658,-42.8027,0.0164561,1,-0.12658,-43.2032,0.0165412,69.0|276,1056
462|6,0.249803,0.39054,3.52326,0.0164561,0.238732,0.39054,3.54698,0.0165412,55.0|292,462
462|5,0.350076,0.39054,3.52326,0.0164561,0.319995,0.39054,3.54698,0.0165412,55.0|292,462
462|4,0.325432,0.39054,3.52326,0.0164561,0.297673,0.39054,3.54698,0.0165412,55.0|292,462
462|3,0.375861,0.39054,3.52326,0.0164561,0.342398,0.39054,3.54698,0.0165412,55.0|292,462
462|9,0.0221244,2.08927,3.52326,0.0164561,0.0216894,2.08927,3.54698,0.0165412,32.0|292,462
462|10,0.0220912,2.08927,3.52326,0.0164561,0.0223566,2.08927,3.54698,0.0165412,32.0|292,462
462|7,0.0255193,2.08927,3.52326,0.0164561,0.0251232,2.08927,3.54698,0.0165412,32.0|292,462
462|8,0.0264693,2.08927,3.52326,0.0164561,0.0256602,2.08927,3.54698,0.0165412,32.0|292,462
462|11,0.278548,1.81422,3.52326,0.0164561,0.27277,1.81422,3.54698,0.0165412,22.0|292,462
462|12,0.286327,1.81422,3.52326,0.0164561,0.284174,1.81422,3.54698,0.0165412,22.0|292,462
462|1,20.8795,-3.18126,3.52326,0.0164561,1,-3.18126,3.54698,0.0165412,69.0|292,462
462|2,7.19638,-3.18126,3.52326,0.0164561,1,-3.18126,3.54698,0.0165412,69.0|292,462
1159|8,0.281531,1.90023,-42.8027,0.0402659,0.279133,1.90023,-43.2032,0.0405134,65.0|292,1159
1159|7,0.307117,1.90023,-42.8027,0.0402659,0.301682,1.90023,-43.2032,0.0405134,65.0|292,1159
1159|5,0.296433,1.90023,-42.8027,0.0402659,0.293404,1.90023,-43.2032,0.0405134,65.0|292,1159
1159|6,0.298628,1.90023,-42.8027,0.0402659,0.29248,1.90023,-43.2032,0.0405134,65.0|292,1159
1159|11,0.0570624,1.91518,-42.8027,0.0402659,0.0568532,1.91518,-43.2032,0.0405134,28.0|292,1159
1159|12,0.0491118,1.91518,-42.8027,0.0402659,0.0490422,1.91518,-43.2032,0.0405134,28.0|292,1159
