id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,s_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,1.1066,0.900476,2.09705,-175.85,-2.15652e-14,1.12057,0.900476,2.12294,-175.85,-2.16881e-14,70.0|274,411
411|3,1.1066,0.900476,2.82141,-175.85,-2.15652e-14,1.12057,0.900476,2.87433,-175.85,-2.16881e-14,70.0|274,411
411|5,1.1066,0.900476,1.9201,-175.85,-2.15652e-14,1.12057,0.900476,1.96795,-175.85,-2.16881e-14,70.0|274,411
411|6,1.1066,0.900476,1.83264,-175.85,-2.15652e-14,1.12057,0.900476,1.87871,-175.85,-2.16881e-14,70.0|274,411
411|8,1.1066,0.900476,2.40045,-175.85,-2.15652e-14,1.12057,0.900476,2.44332,-175.85,-2.16881e-14,70.0|274,411
411|7,1.1066,0.900476,2.51458,-175.85,-2.15652e-14,1.12057,0.900476,2.54677,-175.85,-2.16881e-14,70.0|274,411
411|9,1.1066,0.900476,2.00028,-175.85,-2.15652e-14,1.12057,0.900476,2.05171,-175.85,-2.16881e-14,70.0|274,411
411|10,1.1066,0.900476,1.85125,-175.85,-2.15652e-14,1.12057,0.900476,1.89612,-175.85,-2.16881e-14,70.0|274,411
411|12,1.1066,0.900476,2.50116,-175.85,-2.15652e-14,1.12057,0.900476,2.54376,-175.85,-2.16881e-14,70.0|274,411
411|11,1.1066,0.900476,2.34604,-175.85,-2.15652e-14,1.12057,0.900476,2.38097,-175.85,-2.16881e-14,70.0|274,411
411|1,1.1066,3.7519,1.6959,-174.692,-2.15652e-14,1.12057,3.7519,1.00698,-174.692,-2.16881e-14,69.0|274,411
411|2,1.1066,3.7519,1.57569,-174.692,-2.15652e-14,1.12057,3.7519,1,-174.692,-2.16881e-14,69.0|274,411
152|8,1.90534,0.542941,3.72175,-178.81,-2.15652e-14,1.87994,0.542941,3.76614,-178.81,-2.16881e-14,65.0|322,152
152|7,1.90534,0.542941,3.60843,-178.81,-2.15652e-14,1.87994,0.542941,3.5727,-178.81,-2.16881e-14,65.0|322,152
152|6,1.90534,0.542941,3.52168,-178.81,-2.15652e-14,1.87994,0.542941,3.52503,-178.81,-2.16881e-14,65.0|322,152
152|5,1.90534,0.542941,3.63175,-178.81,-2.15652e-14,1.87994,0.542941,3.63384,-178.81,-2.16881e-14,65.0|322,152
152|12,1.90534,0.536665,5.75408,-173.225,-2.15652e-14,1.87994,0.536665,5.69838,-173.225,-2.16881e-14,28.0|322,152
152|11,1.90534,0.536665,5.40234,-173.225,-2.15652e-14,1.87994,0.536665,5.41411,-173.225,-2.16881e-14,28.0|322,152
152|10,1.90534,0.536665,5.31268,-173.225,-2.15652e-14,1.87994,0.536665,5.29339,-173.225,-2.16881e-14,28.0|322,152
152|9,1.90534,0.536665,5.14608,-173.225,-2.15652e-14,1.87994,0.536665,5.09806,-173.225,-2.16881e-14,28.0|322,152
