rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,6.35617,766.794,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|sample|3|274,7.82713,769.807,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|sample|5|274,5.68701,769.694,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|sample|6|274,6.03122,769.47,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|sample|8|274,8.4363,768.8,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|sample|7|274,8.92913,766.543,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|sample|9|274,6.71552,769.898,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|sample|10|274,6.36056,767.884,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|sample|12|274,5.78035,770.048,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|sample|11|274,8.35028,766.707,1.1849,4.89617,21071.1,13.0061,True,70.0|274,411
1,9|411|cc|1|1|274,5.22501,768.462,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|cc|2|1|274,4.54769,770.106,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|cc|3|1|274,4.17408,772.037,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|cc|4|1|274,4.75768,768.761,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|cc|5|1|274,5.52644,772.52,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|cc|6|1|274,4.69187,773.176,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|cc|7|1|274,4.70214,770.244,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|cc|8|1|274,3.18166,769.39,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|vc|1|2|274,5.5494,772.146,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|vc|2|2|274,3.80106,772.852,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|vc|3|2|274,5.67295,769.173,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|vc|4|2|274,5.41461,770.424,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|vc|5|2|274,4.7645,774.306,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|vc|6|2|274,4.82432,771.247,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|vc|7|2|274,5.45974,768.302,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,9|411|vc|8|2|274,5.63137,769.64,1.18491,0.0290625,21071.1,13.0061,False,69.0|274,411
1,14|783|sample|3|71,6.92238,766.357,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|sample|4|71,5.83467,769.492,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|sample|5|71,6.26435,772.073,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|sample|6|71,7.10032,771.022,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|sample|7|71,9.22969,768.711,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|sample|8|71,8.80859,771.583,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|sample|10|71,7.0961,768.369,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|sample|9|71,6.18323,768.501,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|sample|12|71,8.06455,772.43,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|sample|11|71,6.60039,769.741,0.315697,4.89566,21071.1,13.0061,True,6.0|71,783
1,14|783|cc|1|1|71,4.78965,771.36,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|cc|2|1|71,5.92646,770.439,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|cc|3|1|71,5.21441,771.247,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|cc|4|1|71,4.00048,770.869,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|cc|5|1|71,3.2466,770.542,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|cc|6|1|71,4.85693,775.053,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|cc|7|1|71,4.87439,768.737,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|cc|8|1|71,5.52983,773.749,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|vc|1|2|71,4.11209,768.506,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|vc|2|2|71,5.4817,773.912,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|vc|3|2|71,4.47028,769.603,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|vc|4|2|71,4.95331,771.098,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|vc|5|2|71,5.08835,771.085,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|vc|6|2|71,4.67492,768.148,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|vc|7|2|71,4.39554,772.559,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|783|vc|8|2|71,5.96309,770.859,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,783
1,14|491|sample|10|99,8.72085,768.234,1.18488,4.89635,21071.1,13.0061,True,6.0|99,491
1,14|491|sample|9|99,8.92157,766.247,1.18488,4.89635,21071.1,13.0061,True,6.0|99,491
1,14|491|sample|12|99,8.52763,769.976,1.18488,4.89635,21071.1,13.0061,True,6.0|99,491
1,14|491|sample|11|99,8.21689,767.564,1.18488,4.89635,21071.1,13.0061,True,6.0|99,491
1,14|491|sample|4|99,9.82558,768.329,1.18489,4.89656,21071.1,13.0061,True,44.0|99,491
1,14|491|sample|3|99,8.2452,770.195,1.18489,4.89656,21071.1,13.0061,True,44.0|99,491
1,14|491|sample|6|99,8.37216,769.6,1.18489,4.89656,21071.1,13.0061,True,44.0|99,491
1,14|491|sample|5|99,9.79819,768.186,1.18489,4.89656,21071.1,13.0061,True,44.0|99,491
1,14|491|sample|7|99,9.75638,769.225,1.18489,4.89633,21071.1,13.0061,True,63.0|99,491
1,14|491|sample|8|99,7.73145,771.706,1.18489,4.89633,21071.1,13.0061,True,63.0|99,491
1,14|491|cc|1|1|99,5.46476,771.767,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|cc|2|1|99,4.87856,768.852,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|cc|3|1|99,6.51791,772.435,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|cc|4|1|99,3.743,768.169,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|cc|5|1|99,5.26068,769.48,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|cc|6|1|99,6.66297,771.554,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|cc|7|1|99,3.84983,771.576,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|cc|8|1|99,4.99191,770.745,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|vc|1|2|99,4.29712,771.988,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|vc|2|2|99,3.95101,772.668,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|vc|3|2|99,5.24858,770.302,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|vc|4|2|99,4.71627,771.08,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|vc|5|2|99,4.62404,769.504,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|vc|6|2|99,4.56106,771.669,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|vc|7|2|99,4.36491,770.796,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|491|vc|8|2|99,4.81895,772.204,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,491
1,14|433|sample|4|99,10.5157,767.835,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|sample|3|99,10.5352,768.651,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|sample|6|99,5.88228,766.403,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|sample|5|99,6.76946,768.199,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|sample|8|99,6.85437,770.038,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|sample|7|99,8.16636,770.776,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|sample|10|99,9.94277,766.802,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|sample|9|99,10.1428,769.973,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|sample|11|99,6.61372,771.103,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|sample|12|99,8.27201,769.06,1.18488,4.89635,21071.1,13.0061,True,6.0|99,433
1,14|433|cc|1|1|99,5.50527,773.683,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|cc|2|1|99,4.58932,774.389,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|cc|3|1|99,4.59764,770.362,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|cc|4|1|99,5.86853,775.325,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|cc|5|1|99,5.98911,773.424,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|cc|6|1|99,7.80738,771.667,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|cc|7|1|99,4.27817,772.283,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|cc|8|1|99,3.69253,773.067,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|vc|1|2|99,4.31146,775.051,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|vc|2|2|99,5.87994,772.713,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|vc|3|2|99,3.86548,772.314,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|vc|4|2|99,5.90401,770.107,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|vc|5|2|99,3.6764,771.691,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|vc|6|2|99,5.67547,772.479,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|vc|7|2|99,3.72408,774.214,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|433|vc|8|2|99,3.19242,770.449,1.1849,0.0290639,21071.1,13.0061,False,69.0|99,433
1,14|297|sample|3|71,5.52872,769.483,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|sample|4|71,7.65516,769.25,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|sample|5|71,8.29495,770.425,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|sample|6|71,9.38028,768.359,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|sample|8|71,7.8575,769.005,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|sample|7|71,7.53714,771.137,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|sample|9|71,9.49938,770.363,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|sample|10|71,6.6281,768.195,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|sample|12|71,5.77784,768.336,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|sample|11|71,8.4468,769.591,0.315697,4.89566,21071.1,13.0061,True,6.0|71,297
1,14|297|cc|1|1|71,4.47403,771.365,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|cc|2|1|71,5.43523,772.345,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|cc|3|1|71,4.26584,764.831,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|cc|4|1|71,4.48023,771.718,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|cc|5|1|71,4.56311,774.327,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|cc|6|1|71,4.87007,773.352,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|cc|7|1|71,4.57527,773.647,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|cc|8|1|71,5.65458,772.813,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|vc|1|2|71,5.85024,772.08,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|vc|2|2|71,7.82726,770.716,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|vc|3|2|71,6.41785,770.154,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|vc|4|2|71,7.83993,772.6,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|vc|5|2|71,4.52632,771.287,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|vc|6|2|71,5.80257,770.888,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|vc|7|2|71,4.79355,772.058,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|297|vc|8|2|71,6.5737,770.672,1.1849,0.0290625,21071.1,13.0061,False,69.0|71,297
1,14|183|sample|4|233,6.85982,770.555,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|sample|3|233,7.03333,767.92,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|sample|6|233,6.14486,770.019,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|sample|5|233,6.37657,770.432,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|sample|7|233,6.58428,770.559,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|sample|8|233,7.22399,767.802,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|sample|10|233,8.03463,768.03,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|sample|9|233,6.44103,769.761,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|sample|12|233,6.59002,770.376,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|sample|11|233,6.75324,769.731,0.569958,4.89472,21071.1,13.0061,True,6.0|233,183
1,14|183|cc|1|1|233,4.88757,767.479,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
1,14|183|cc|2|1|233,6.29363,771.435,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
1,14|183|cc|3|1|233,6.06777,770.465,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
1,14|183|cc|4|1|233,5.62722,776.766,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
1,14|183|cc|5|1|233,5.96953,770.069,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
1,14|183|cc|6|1|233,5.00029,770.639,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
1,14|183|cc|7|1|233,5.52387,772.338,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
1,14|183|cc|8|1|233,7.24113,774.946,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
1,14|183|vc|1|2|233,6.71105,774.219,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
1,14|183|vc|2|2|233,5.15014,772.052,1.18489,0.029063,21071.1,13.0061,False,69.0|233,183
