rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,-0.215327,-2.47072,0,0,0,0,True,70.0|274,411
1,9|411|sample|3|274,-0.00715716,0.541549,0,0,0,0,True,70.0|274,411
1,9|411|sample|5|274,-0.326568,0.428531,0,0,0,0,True,70.0|274,411
1,9|411|sample|6|274,-0.267804,0.204676,0,0,0,0,True,70.0|274,411
1,9|411|sample|8|274,0.06779,-0.464754,0,0,0,0,True,70.0|274,411
1,9|411|sample|7|274,0.124566,-2.7223,0,0,0,0,True,70.0|274,411
1,9|411|sample|9|274,-0.160333,0.633398,0,0,0,0,True,70.0|274,411
1,9|411|sample|10|274,-0.214637,-1.38068,0,0,0,0,True,70.0|274,411
1,9|411|sample|12|274,-0.31029,0.783055,0,0,0,0,True,70.0|274,411
1,9|411|sample|11|274,0.0575416,-2.5576,0,0,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0.0706556,-2.95039,0,0,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,-0.0681814,-1.30551,0,0,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,-0.153907,0.624979,0,0,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,-0.02304,-2.65129,0,0,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,0.126742,1.1085,0,0,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,-0.0369687,1.76404,0,0,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,-0.0347821,-1.16764,0,0,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,-0.425399,-2.02222,0,0,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,0.130889,0.734113,0,0,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,-0.24752,1.44022,0,0,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,0.152909,-2.23862,0,0,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0.106299,-0.988059,0,0,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,-0.0216075,2.89442,0,0,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,-0.00913079,-0.164842,0,0,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0.114601,-3.10977,0,0,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0.145553,-1.77177,0,0,0,0,False,69.0|274,411
1,14|783|sample|3|71,-0.129993,-2.90829,0,0,0,0,True,6.0|71,783
1,14|783|sample|4|71,-0.300936,0.226597,0,0,0,0,True,6.0|71,783
1,14|783|sample|5|71,-0.229879,2.80766,0,0,0,0,True,6.0|71,783
1,14|783|sample|6|71,-0.104614,1.75734,0,0,0,0,True,6.0|71,783
1,14|783|sample|7|71,0.157672,-0.554175,0,0,0,0,True,6.0|71,783
1,14|783|sample|8|71,0.110974,2.31808,0,0,0,0,True,6.0|71,783
1,14|783|sample|10|71,-0.105209,-0.896552,0,0,0,0,True,6.0|71,783
1,14|783|sample|9|71,-0.242913,-0.763653,0,0,0,0,True,6.0|71,783
1,14|783|sample|12|71,0.0227239,3.16519,0,0,0,0,True,6.0|71,783
1,14|783|sample|11|71,-0.177625,0.475733,0,0,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,-0.0163425,-0.0521469,0,0,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,0.196626,-0.97338,0,0,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,0.0686252,-0.16479,0,0,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,-0.196387,-0.542624,0,0,0,0,False,69.0|71,783
1,14|783|cc|5|1|71,-0.405192,-0.870341,0,0,0,0,False,69.0|71,783
1,14|783|cc|6|1|71,-0.00239341,3.64079,0,0,0,0,False,69.0|71,783
1,14|783|cc|7|1|71,0.00119419,-2.67468,0,0,0,0,False,69.0|71,783
1,14|783|cc|8|1|71,0.127357,2.33726,0,0,0,0,False,69.0|71,783
1,14|783|vc|1|2|71,-0.168869,-2.90584,0,0,0,0,False,69.0|71,783
1,14|783|vc|2|2|71,0.118615,2.49966,0,0,0,0,False,69.0|71,783
1,14|783|vc|3|2|71,-0.0853502,-1.80849,0,0,0,0,False,69.0|71,783
1,14|783|vc|4|2|71,0.0172544,-0.313733,0,0,0,0,False,69.0|71,783
1,14|783|vc|5|2|71,0.0441531,-0.326522,0,0,0,0,False,69.0|71,783
1,14|783|vc|6|2|71,-0.0405888,-3.26429,0,0,0,0,False,69.0|71,783
1,14|783|vc|7|2|71,-0.10221,1.14691,0,0,0,0,False,69.0|71,783
1,14|783|vc|8|2|71,0.202788,-0.553237,0,0,0,0,False,69.0|71,783
1,14|491|sample|10|99,0.100963,-1.03112,0,0,0,0,True,6.0|99,491
1,14|491|sample|9|99,0.123719,-3.01769,0,0,0,0,True,6.0|99,491
1,14|491|sample|12|99,0.0785581,0.711337,0,0,0,0,True,6.0|99,491
1,14|491|sample|11|99,0.0414389,-1.70139,0,0,0,0,True,6.0|99,491
