id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.578511,1.58463,-6.04789,0.570952,1.58692,-6.6873,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.328119,1.58463,-6.58206,0.323635,1.58692,-6.68729,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.659989,1.58463,-6.49304,0.635778,1.58692,-6.68726,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.691796,1.58463,-6.63453,0.682351,1.58692,-6.68725,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.452607,1.58463,-7.74319,0.441638,1.58692,-6.68733,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.413878,1.58463,-6.69947,0.410939,1.58692,-6.68732,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.595471,1.58463,-6.10767,0.580586,1.58692,-6.68725,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.67434,1.58463,-6.42572,0.674492,1.58692,-6.68726,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.413798,1.58463,-6.12755,0.39538,1.58692,-6.6873,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.457859,1.58463,-6.70336,0.453095,1.58692,-6.6873,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.175388,1.58463,-6.63394,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.231704,1.58463,-6.17743,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.247831,1.58463,-6.51067,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.30243,1.58463,-6.82933,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.264489,1.58463,-6.64007,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.281381,1.58463,-6.45527,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.215469,1.58463,-6.43921,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.266717,1.58463,-6.49552,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.221474,1.58463,-6.63185,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.225913,1.58463,-6.41995,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.236708,1.58463,-6.75249,0.120781,1.58692,-6.68727,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.300784,1.58463,-6.43384,0.120781,1.58692,-6.68727,69.0|274,411
