rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.584319,1.58692,-7.04662,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.364373,1.58692,-9.86824,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.667843,1.58692,-6.14111,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.742398,1.58692,-4.80703,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.461481,1.58692,-9.2334,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.420186,1.58692,-4.74911,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.547985,1.58692,-6.28632,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.730648,1.58692,-8.41309,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.383831,1.58692,-10.2121,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.433418,1.58692,-4.40019,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.128965,1.58692,-9.59902,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.538542,1.58692,-2.62991,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.153665,1.58692,-7.02193,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.185609,1.58692,-6.89591,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.2717,1.58692,-8.13574,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.260606,1.58692,-5.60631,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.306066,1.58692,-4.75716,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.0644214,1.58692,-10.9177,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.128154,1.58692,-6.39208,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.41126,1.58692,-5.44572,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.0809635,1.58692,-7.65637,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.316633,1.58692,-4.1563,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.133899,1.58692,-10.349,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.188811,1.58692,-9.18457,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.00933482,1.58692,-6.586,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.279869,1.58692,-8.59207,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.361727,1.58692,-1.62955,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.343074,1.58692,2.70132,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.460005,1.58692,1.1436,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.238002,1.58692,7.03856,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.117624,1.58692,2.6994,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.130103,1.58692,4.04703,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.113744,1.58692,6.21358,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.247676,1.58692,2.69051,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.244819,1.58692,4.95885,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.369816,1.58692,-0.175024,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.192386,1.58692,-1.24893,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.242975,1.58692,1.3303,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.0435879,1.58692,1.61959,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.06538,1.58692,0.675444,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.203657,1.58692,3.67082,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.0921099,1.58692,4.35455,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.0344248,1.58692,7.93693,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.0608704,1.58692,3.49928,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.0600554,1.58692,-3.57633,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.100262,1.58692,-1.16996,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.110804,1.58692,-0.0251471,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.0901015,1.58692,2.64547,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.15795,1.58692,0.376369,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.723012,1.58692,0.530409,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.402111,1.58692,3.85274,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.176435,1.58692,3.83681,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.118292,1.58692,-6.2183,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.106411,1.58692,-5.85735,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.109452,1.58692,-7.64194,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.118171,1.58692,-9.7415,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.0303753,1.58692,-5.46657,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.0361217,1.58692,-10.6973,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.0550128,1.58692,-6.65926,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.0573341,1.58692,-1.35139,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.122663,1.58692,-8.25756,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.105622,1.58692,-1.91312,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,3.39442,1.58692,-7.47262,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.11585,1.58692,-3.37512,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.931624,1.58692,-9.5459,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.0707461,1.58692,-7.52483,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0.0928086,1.58692,-7.34332,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.238018,1.58692,-6.20239,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0.0492642,1.58692,-4.7183,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0.0498202,1.58692,-10.9024,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0.0691847,1.58692,-1.97988,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0.0424967,1.58692,-10.2297,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0.0480913,1.58692,-7.40703,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0.0382415,1.58692,-2.85642,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.838648,1.58692,-6.60732,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.931064,1.58692,-2.84742,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0.149586,1.58692,-10.0824,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0.155425,1.58692,-8.09567,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0.749604,1.58692,9.98463,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0.306436,1.58692,10.3188,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0.1885,1.58692,10.398,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0.118751,1.58692,10.9421,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.0136279,1.58692,2.60598,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.0154985,1.58692,2.03841,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.0194279,1.58692,4.09356,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.017129,1.58692,3.00652,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0.207916,1.58692,4.871,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0.2195,1.58692,5.19094,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0.593957,1.58692,9.41264,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0.0604803,1.58692,13.3396,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0.582954,1.58692,2.02135,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0.0445506,1.58692,1.5158,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,0.0856176,1.58692,5.06528,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,0.0711953,1.58692,8.57712,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0.706345,1.58692,4.13219,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0.156697,1.58692,7.10877,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0.0455638,1.58692,9.67249,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,0.911265,1.58692,5.96227,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0.191231,1.58692,3.0612,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,3.76635,1.58692,9.11768,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0.831367,1.58692,4.93216,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0.117483,1.58692,6.50886,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,0.0319082,1.58692,10.1421,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,0.246122,1.58692,-0.260105,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0.200117,1.58692,-5.7117,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0.233836,1.58692,3.3695,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0.232392,1.58692,-1.55604,65.0|292,1159
