rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.536102,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.531238,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.507976,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.539836,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.470426,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.494162,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.495911,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.521635,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.45089,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.426866,1.51421,-7.26012,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0171708,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.0165498,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0151394,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.0147674,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0170092,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0192676,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0145832,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.0176483,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.0163709,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.0185547,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.0147876,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.0166768,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0144917,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.0167628,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0172079,1.51406,-7.26012,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0142334,1.51406,-7.26012,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.18645,1.1403,-7.26012,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.188246,1.1403,-7.26012,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.192885,1.1403,-7.26012,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.183677,1.1403,-7.26012,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.0634076,1.13834,-7.26012,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.0735959,1.13834,-7.26012,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.0708377,1.13834,-7.26012,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.068413,1.13834,-7.26012,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.140667,1.13831,-7.26012,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.154994,1.13831,-7.26012,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.0651502,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.0589233,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.0667079,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.0592421,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.077378,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.0580128,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.0615252,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.0611806,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.0555217,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.0619745,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.0585577,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.0591907,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.0665525,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.0631756,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.0596703,1.13834,-7.26012,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.0566992,1.13834,-7.26012,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.134729,1.8483,-7.26012,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.135044,1.8483,-7.26012,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.148497,1.8483,-7.26012,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.135816,1.8483,-7.26012,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.0340561,1.51418,-7.26012,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.0344858,1.51418,-7.26012,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.0444152,1.51418,-7.26012,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.0441474,1.51418,-7.26012,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.0922397,1.51418,-7.26012,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.0829097,1.51418,-7.26012,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.321927,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.315536,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.278953,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.272771,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0.278589,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.322469,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0.314788,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0.291913,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0.294288,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0.313088,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0.268534,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0.286537,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.305945,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.293066,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0.298511,1.51418,-7.26012,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0.262475,1.51418,-7.26012,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,10.8372,1.51418,-7.26012,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,10.3126,1.51418,-7.26012,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,10.5456,1.51418,-7.26012,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,9.37008,1.51418,-7.26012,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.0205101,1.92591,-7.26012,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.0212367,1.92591,-7.26012,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.022519,1.92591,-7.26012,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.0227195,1.92591,-7.26012,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0.218209,1.50537,-7.26012,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0.201353,1.50537,-7.26012,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0.0648245,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0.0615429,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0.0660299,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0.063345,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,0.065519,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,0.0593924,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0.0582862,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0.0701457,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0.0694889,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,0.0611256,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0.0649833,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0.0626222,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0.0572449,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0.0657055,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,0.0625823,1.51429,-7.26012,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,0.0641324,1.51429,-7.26012,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0.263106,1.67725,-7.26012,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0.229513,1.67725,-7.26012,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0.244891,1.67725,-7.26012,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0.234088,1.67725,-7.26012,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0.0702949,1.8504,-7.26012,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0.0634596,1.8504,-7.26012,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0.0809294,1.8504,-7.26012,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0.0875373,1.8504,-7.26012,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0.35022,1.84158,-7.26012,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0.314974,1.84158,-7.26012,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,0.111312,1.8505,-7.26012,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0.0914962,1.8505,-7.26012,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0.101435,1.8505,-7.26012,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0.0945453,1.8505,-7.26012,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0.106104,1.8505,-7.26012,69.0|292,1159
