rep,id,eta_f,eta_h,eta_L_gap,eta_eta_alpha,eta_eta_U,mab_virus,run_id
1,411|4,0.138698,0,-3.96575e-06,0,24.4438,70.0|274,411
1,411|3,-0.39885,0,5.4406e-06,0,4.78117,70.0|274,411
1,411|5,0.147018,0,-1.04999e-05,0,14.3447,70.0|274,411
1,411|6,0.195759,0,2.51043e-06,0,-56.5852,70.0|274,411
1,411|8,-0.101938,0,-1.1428e-05,0,15.1805,70.0|274,411
1,411|7,-0.133598,0,-4.11453e-06,0,29.9545,70.0|274,411
1,411|9,0.12171,0,-7.09899e-06,0,28.9257,70.0|274,411
1,411|10,0.241237,0,4.96986e-06,0,12.2379,70.0|274,411
1,411|12,-0.161905,0,-9.2268e-07,0,24.2414,70.0|274,411
1,411|11,-0.115909,0,-1.54972e-06,0,-5.21541,70.0|274,411
1,411|1,0.164488,0,3.95401e-06,0,2.77004,69.0|274,411
1,411|2,0.0933827,0,-1.86468e-06,0,30.5697,69.0|274,411
1,152|8,-0.0943143,0,9.68674e-07,0,2.87654,65.0|322,152
1,152|7,0.171354,0,6.58999e-06,0,-0.345325,65.0|322,152
1,152|6,0.109472,0,8.09731e-07,0,1.51762,65.0|322,152
1,152|5,-0.0593059,0,-2.88524e-06,0,-25.7626,65.0|322,152
1,152|12,-0.191577,0,-2.98783e-06,0,-31.2968,28.0|322,152
1,152|11,-0.141297,0,-9.72166e-07,0,37.2319,28.0|322,152
1,152|10,-0.0153081,0,-4.50955e-06,0,12.002,28.0|322,152
1,152|9,0.308363,0,1.53454e-05,0,-11.6226,28.0|322,152
1,152|3,-0.105522,0,4.18639e-06,0,12.3009,22.0|322,152
1,152|4,0.0939232,0,-1.02031e-05,0,23.5879,22.0|322,152
1,152|1,-0.270621,0,-3.12599e-06,0,-8.65698,69.0|322,152
1,152|2,-0.0192161,0,3.84796e-06,0,59.4855,69.0|322,152
1,1056|8,-0.0295466,0,-3.15432e-06,0,14.2516,65.0|276,1056
1,1056|7,-0.0667604,0,6.90522e-06,0,15.8842,65.0|276,1056
1,1056|6,0.0191373,0,2.25886e-06,0,-6.44247,65.0|276,1056
1,1056|5,-0.0810674,0,5.29582e-06,0,-21.4847,65.0|276,1056
1,1056|12,-0.249904,0,5.07691e-06,0,40.4059,28.0|276,1056
1,1056|11,-0.137283,0,4.92234e-06,0,13.8188,28.0|276,1056
1,1056|10,0.193172,0,-6.20682e-06,0,3.17932,28.0|276,1056
1,1056|9,0.185778,0,1.21689e-05,0,4.52538,28.0|276,1056
1,1056|4,0.0203993,0,1.13738e-05,0,-18.6536,22.0|276,1056
1,1056|3,0.0874116,0,-8.14286e-06,0,-13.6211,22.0|276,1056
1,1056|1,-0.0129386,0,-5.47746e-06,0,40.134,69.0|276,1056
1,1056|2,-0.199703,0,-2.0241e-06,0,-28.0212,69.0|276,1056
1,462|6,-0.104598,0,1.59061e-08,0,18.0319,55.0|292,462
1,462|5,-0.118586,0,-6.89242e-06,0,8.86999,55.0|292,462
1,462|4,-0.0101455,0,-5.92617e-06,0,-12.8443,55.0|292,462
1,462|3,-0.0440932,0,3.11324e-06,0,-39.586,55.0|292,462
1,462|9,-0.0571512,0,-7.6464e-06,0,-22.1922,32.0|292,462
1,462|10,-0.0287194,0,-4.20487e-06,0,2.94418,32.0|292,462
1,462|7,0.0323594,0,-2.26575e-06,0,-16.2975,32.0|292,462
1,462|8,0.0533749,0,-1.01341e-05,0,17.2024,32.0|292,462
1,462|11,-0.00889148,0,-1.51075e-06,0,-15.0285,22.0|292,462
1,462|12,0.0354876,0,-7.13605e-07,0,13.5759,22.0|292,462
1,462|1,-0.198733,0,2.42337e-06,0,9.56075,69.0|292,462
1,462|2,0.176123,0,-1.74234e-07,0,18.6665,69.0|292,462
1,1159|8,0.00257165,0,1.03944e-06,0,-5.2208,65.0|292,1159
1,1159|7,-0.0129368,0,-9.68202e-06,0,-14.2119,65.0|292,1159
1,1159|5,-0.0173958,0,-1.83706e-06,0,0.116372,65.0|292,1159
1,1159|6,0.124534,0,-1.21222e-05,0,-13.8309,65.0|292,1159
1,1159|11,-0.204765,0,3.53689e-06,0,-7.24526,28.0|292,1159
1,1159|12,-0.302662,0,-2.58265e-06,0,-4.22354,28.0|292,1159
1,1159|9,0.181701,0,4.25331e-07,0,24.9665,28.0|292,1159
1,1159|10,0.243789,0,1.12565e-05,0,4.89619,28.0|292,1159
1,1159|4,0.0327559,0,8.11832e-07,0,-7.70222,22.0|292,1159
1,1159|3,0.0252527,0,7.25711e-06,0,5.07352,22.0|292,1159
1,1159|1,0.039986,0,1.21144e-07,0,14.0164,69.0|292,1159
1,1159|2,-0.0772033,0,8.09533e-06,0,13.3212,69.0|292,1159
1,1197|7,0.014289,0,-4.3235e-06,0,-2.00017,65.0|103,1197
1,1197|8,0.0656798,0,2.3232e-06,0,-2.91838,65.0|103,1197
1,1197|6,-0.046709,0,-4.47984e-07,0,-8.53179,65.0|103,1197
1,1197|5,-0.0346491,0,5.41664e-08,0,7.00065,65.0|103,1197
1,1197|12,0.0409342,0,-9.80561e-06,0,9.33807,28.0|103,1197
1,1197|10,0.0790534,0,-8.49231e-06,0,-33.2924,28.0|103,1197
1,1197|9,0.139982,0,-4.30093e-06,0,-12.5154,28.0|103,1197
1,1197|3,0.0285481,0,-8.44703e-06,0,3.99325,22.0|103,1197
1,1197|4,-0.0737885,0,6.23262e-06,0,-12.8629,22.0|103,1197
1,1197|11,-0.0353187,0,-1.0325e-06,0,-8.95848,28.0|103,1197
1,1197|1,-0.0141547,0,-4.70236e-06,0,-18.4104,69.0|103,1197
1,1197|2,0.0196518,0,-3.01021e-06,0,16.3824,69.0|103,1197
