rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,4.01368e-08,1.28542e-08,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,-8.04292e-09,2.85623e-08,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,4.01106e-08,-1.76304e-08,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-3.49307e-08,1.98583e-08,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,-1.2799e-07,-1.44006e-08,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,5.86991e-08,-1.33737e-08,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,7.24931e-08,-1.92132e-08,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,5.15915e-08,-7.27643e-08,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,3.18408e-08,9.76677e-09,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,3.59526e-08,2.13449e-08,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,4.80384e-09,-1.29138e-08,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,-4.64006e-08,-1.87399e-09,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,8.39832e-08,-1.2916e-08,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-1.49908e-08,1.41904e-09,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,-6.085e-08,1.47236e-08,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,-6.68423e-08,2.17359e-08,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-5.54547e-08,2.48199e-08,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,5.51204e-08,-4.56527e-08,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-4.02728e-08,-4.06943e-08,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,-1.35777e-08,2.62759e-08,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,6.2716e-08,7.81701e-09,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,7.20284e-08,-3.4798e-08,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,-1.29054e-08,3.70517e-08,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,3.74099e-08,-8.1671e-09,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,-6.75595e-08,4.52456e-08,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,4.09158e-09,-5.94439e-08,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,-1.0588e-08,-4.69276e-08,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,-1.27409e-09,2.92581e-08,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,-9.1861e-08,-3.82276e-08,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,4.00631e-08,1.13688e-08,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,-6.31041e-09,4.63025e-08,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,1.65992e-08,-3.66993e-08,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,-5.41114e-08,5.79789e-09,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,1.92675e-08,1.32952e-08,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,-4.23061e-08,7.27798e-09,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,7.35749e-08,-8.15208e-10,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,4.91067e-08,-4.29974e-08,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,-7.46098e-09,-2.42078e-08,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,-1.35619e-08,-1.34239e-08,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-1.60437e-09,3.27547e-08,0,0,0,True,55.0|274,719
