rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,746.093,2.34763,0.0120792,10.3931,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|cc|2|1|162,746.093,2.34765,0.0120789,10.3932,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|cc|3|1|162,746.093,2.34766,0.0120792,10.3931,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|cc|4|1|162,746.093,2.34762,0.0120793,10.3932,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|cc|5|1|162,746.093,2.34762,0.012079,10.3931,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|cc|6|1|162,746.093,2.3476,0.0120789,10.3932,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|cc|7|1|162,746.093,2.34757,0.0120793,10.3932,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|cc|8|1|162,746.093,2.34764,0.0120789,10.3932,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|sample|10|162,746.093,0.855811,0.0201831,41.8305,0.00506283,3.47426e-07,True,32.0|162,84
1,8|84|sample|11|162,746.093,0.820575,0.0695851,11.3749,0.00506283,3.47426e-07,True,22.0|162,84
1,8|84|sample|12|162,746.093,0.820594,0.0695867,11.375,0.00506283,3.47426e-07,True,22.0|162,84
1,8|84|sample|3|162,746.093,0.579962,0.0813506,3.03959,0.00506283,3.47426e-07,True,55.0|162,84
1,8|84|sample|4|162,746.093,0.579973,0.0813524,3.03959,0.00506283,3.47426e-07,True,55.0|162,84
1,8|84|sample|5|162,746.093,0.579987,0.0813511,3.03958,0.00506283,3.47426e-07,True,55.0|162,84
1,8|84|sample|6|162,746.093,0.579985,0.0813491,3.03961,0.00506283,3.47426e-07,True,55.0|162,84
1,8|84|sample|7|162,746.093,0.855839,0.0201837,41.8299,0.00506283,3.47426e-07,True,32.0|162,84
1,8|84|sample|8|162,746.093,0.855815,0.0201838,41.8301,0.00506283,3.47426e-07,True,32.0|162,84
1,8|84|sample|9|162,746.093,0.855832,0.0201829,41.8303,0.00506283,3.47426e-07,True,32.0|162,84
1,8|84|vc|1|2|162,746.093,2.34763,0.012079,10.3931,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|vc|2|2|162,746.093,2.34763,0.012079,10.3932,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|vc|3|2|162,746.093,2.34764,0.012079,10.3932,0.00506283,3.47426e-07,False,69.0|162,84
1,8|84|vc|4|2|162,746.093,2.34762,0.012079,10.3932,0.00506283,3.47426e-07,False,69.0|162,84
