rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,10.9117,770.722,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|sample|3|274,10.7191,770.54,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|sample|5|274,10.9157,770.356,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|sample|6|274,10.8618,770.219,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|sample|8|274,10.9259,770.458,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|sample|7|274,11.1294,770.496,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|sample|9|274,10.7571,770.183,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|sample|10|274,11.0538,770.671,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|sample|12|274,10.9162,770.471,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|sample|11|274,11.0007,770.704,4.97898,5.44097,10654.8,14.5598,True,70.0|274,411
1,9|411|cc|1|1|274,10.3958,770.696,1.01687,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|cc|2|1|274,10.5097,770.53,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|cc|3|1|274,10.4561,770.749,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|cc|4|1|274,10.6274,770.305,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|cc|5|1|274,9.94686,770.771,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|cc|6|1|274,10.868,770.81,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|cc|7|1|274,10.8997,770.45,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|cc|8|1|274,10.7576,770.397,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|vc|1|2|274,11.119,770.76,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|vc|2|2|274,11.0919,770.499,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|vc|3|2|274,10.8181,770.519,1.01687,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|vc|4|2|274,12.1302,770.638,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|vc|5|2|274,10.9343,770.391,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|vc|6|2|274,11.0718,770.406,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|vc|7|2|274,11.0706,770.498,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
1,9|411|vc|8|2|274,11.2963,770.438,1.01688,5.44097,10654.8,14.5598,False,69.0|274,411
