rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,5.24742e-08,0,8.37483e-09,-4.1327e-08,-1.05881,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.80561e-08,0,3.87263e-08,3.68899e-08,-1.59897,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.89438e-08,0,-3.93606e-08,-5.17847e-08,-1.14401,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-1.12341e-08,0,1.3299e-08,-2.38343e-08,-1.23055,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.13941e-08,0,2.50085e-09,-5.47658e-08,-1.34673,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-5.326e-09,0,-6.17686e-09,2.7219e-09,-1.27244,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.62254e-08,0,-1.47833e-08,2.51134e-08,-0.93064,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-7.74162e-09,0,-1.22058e-08,-4.4559e-08,-0.805474,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-2.19443e-08,0,-1.42088e-08,-5.59148e-08,-0.695024,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,6.42467e-08,0,2.20536e-08,-1.55084e-08,-1.64059,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-3.21015e-08,0,-2.30122e-09,5.42983e-08,18.1592,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-9.31323e-10,0,-2.51411e-08,2.11258e-08,-24.6697,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-2.67173e-08,0,-2.02094e-08,1.4778e-08,-10.7239,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,9.18226e-09,0,-2.79533e-08,5.08774e-08,7.22317,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-2.72557e-08,0,-1.58856e-08,-1.2883e-08,3.69775,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,6.31262e-08,0,-3.5479e-08,4.37468e-08,10.1149,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.21015e-08,0,-1.22222e-08,2.49164e-08,-5.10274,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,8.51287e-09,0,-1.76984e-08,2.1043e-09,11.6975,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,3.67145e-08,0,-1.51737e-08,-4.59651e-08,3.73824,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,4.76721e-08,0,2.93537e-09,6.8625e-09,19.8391,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.02882e-08,0,-1.82332e-09,6.97816e-10,1.00793,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-1.22673e-08,0,-1.71505e-08,-2.13502e-08,2.34092,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.43336e-08,0,3.52025e-09,-8.05391e-09,-17.9835,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,3.16068e-08,0,6.8725e-08,3.16378e-08,-4.23581,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-2.3545e-08,0,1.63171e-08,2.60446e-08,14.145,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-1.43482e-08,0,-8.42092e-09,-1.56159e-08,-20.0527,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,-2.96568e-08,0,1.12841e-08,-2.13581e-08,-35.596,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,2.34286e-08,0,5.09403e-08,-2.93105e-08,-34.7931,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,-3.0268e-09,0,9.96117e-09,1.51131e-08,-33.2743,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,1.79425e-08,0,3.80649e-08,-3.69709e-09,-37.5024,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,-2.19297e-08,0,-3.98311e-08,-1.72202e-08,-38.9508,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,-2.95404e-08,0,-6.06887e-08,1.41997e-08,-36.2349,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,9.63337e-09,0,1.61315e-08,1.73523e-08,-3.34202,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,-1.36788e-09,0,-2.40465e-08,1.92712e-08,-2.91713,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,-1.30967e-08,0,-7.442e-09,3.63103e-08,-1.58072,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,-5.16884e-08,0,-3.55096e-09,-2.5869e-08,-2.88878,0,True,6.0|233,705
