rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0,0,0,-0.211029,0,0,True,70.0|274,411
1,9|411|sample|3|274,0,0,0,0.448643,0,0,True,70.0|274,411
1,9|411|sample|5|274,0,0,0,-0.271859,0,0,True,70.0|274,411
1,9|411|sample|6|274,0,0,0,-0.293206,0,0,True,70.0|274,411
1,9|411|sample|8|274,0,0,0,-0.0407677,0,0,True,70.0|274,411
1,9|411|sample|7|274,0,0,0,0.408722,0,0,True,70.0|274,411
1,9|411|sample|9|274,0,0,0,-0.228208,0,0,True,70.0|274,411
1,9|411|sample|10|274,0,0,0,-0.154113,0,0,True,70.0|274,411
1,9|411|sample|12|274,0,0,0,0.382519,0,0,True,70.0|274,411
1,9|411|sample|11|274,0,0,0,0.259672,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0,0,0,-0.28726,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,0,0,0,-0.254276,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,0,0,0,0.522969,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,0,0,0,-0.987309,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,0,0,0,-1.67913,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,0,0,0,-0.0496634,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,0,0,0,0.296602,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,0,0,0,0.111971,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,0,0,0,0.38787,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,0,0,0,-0.316456,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,0,0,0,0.981461,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0,0,0,-0.0474773,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,0,0,0,-0.449842,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,0,0,0,-0.826787,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0,0,0,-0.902524,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0,0,0,0.391187,0,0,False,69.0|274,411
1,14|783|sample|3|71,0,0,0,-3.83947,0,0,True,6.0|71,783
1,14|783|sample|4|71,0,0,0,-4.09042,0,0,True,6.0|71,783
1,14|783|sample|5|71,0,0,0,-3.26222,0,0,True,6.0|71,783
1,14|783|sample|6|71,0,0,0,-3.19918,0,0,True,6.0|71,783
1,14|783|sample|7|71,0,0,0,1.92135,0,0,True,6.0|71,783
1,14|783|sample|8|71,0,0,0,1.99739,0,0,True,6.0|71,783
1,14|783|sample|10|71,0,0,0,-3.85406,0,0,True,6.0|71,783
1,14|783|sample|9|71,0,0,0,-3.9721,0,0,True,6.0|71,783
1,14|783|sample|12|71,0,0,0,3.31668,0,0,True,6.0|71,783
1,14|783|sample|11|71,0,0,0,3.35104,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,0,0,0,0.235064,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,0,0,0,-0.302672,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,0,0,0,1.92745,0,0,False,69.0|71,783
