rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,5.58125,452.93,1.32533,1.76347,7293.76,11.7183,True,70.0|274,411
1,9|411|sample|3|274,5.58125,452.93,1.32533,3.41083,7293.76,11.7183,True,70.0|274,411
1,9|411|sample|5|274,5.58125,452.93,1.32533,1.65939,7293.76,11.7183,True,70.0|274,411
1,9|411|sample|6|274,5.58125,452.93,1.32533,1.62435,7293.76,11.7183,True,70.0|274,411
1,9|411|sample|8|274,5.58125,452.93,1.32533,2.09079,7293.76,11.7183,True,70.0|274,411
1,9|411|sample|7|274,5.58125,452.93,1.32533,3.27734,7293.76,11.7183,True,70.0|274,411
1,9|411|sample|9|274,5.58125,452.93,1.32533,1.73343,7293.76,11.7183,True,70.0|274,411
1,9|411|sample|10|274,5.58125,452.93,1.32533,1.86675,7293.76,11.7183,True,70.0|274,411
1,9|411|sample|12|274,5.58125,452.93,1.32533,3.19259,7293.76,11.7183,True,70.0|274,411
1,9|411|sample|11|274,5.58125,452.93,1.32533,2.82352,7293.76,11.7183,True,70.0|274,411
1,9|411|cc|1|1|274,5.58134,452.93,1.32533,65.5769,7293.76,11.7183,False,69.0|274,411
1,9|411|cc|2|1|274,5.58134,452.93,1.32533,67.776,7293.76,11.7183,False,69.0|274,411
1,9|411|cc|3|1|274,5.58134,452.93,1.32533,147.445,7293.76,11.7183,False,69.0|274,411
1,9|411|cc|4|1|274,5.58134,452.93,1.32533,32.563,7293.76,11.7183,False,69.0|274,411
1,9|411|cc|5|1|274,5.58134,452.93,1.32533,16.3031,7293.76,11.7183,False,69.0|274,411
1,9|411|cc|6|1|274,5.58134,452.93,1.32533,83.1645,7293.76,11.7183,False,69.0|274,411
1,9|411|cc|7|1|274,5.58134,452.93,1.32533,117.576,7293.76,11.7183,False,69.0|274,411
1,9|411|cc|8|1|274,5.58134,452.93,1.32533,97.7541,7293.76,11.7183,False,69.0|274,411
1,9|411|vc|1|2|274,5.58134,452.93,1.32533,128.812,7293.76,11.7183,False,69.0|274,411
1,9|411|vc|2|2|274,5.58134,452.93,1.32533,63.6901,7293.76,11.7183,False,69.0|274,411
1,9|411|vc|3|2|274,5.58134,452.93,1.32533,233.211,7293.76,11.7183,False,69.0|274,411
1,9|411|vc|4|2|274,5.58134,452.93,1.32533,83.3465,7293.76,11.7183,False,69.0|274,411
1,9|411|vc|5|2|274,5.58134,452.93,1.32533,55.7369,7293.76,11.7183,False,69.0|274,411
1,9|411|vc|6|2|274,5.58134,452.93,1.32533,38.2329,7293.76,11.7183,False,69.0|274,411
1,9|411|vc|7|2|274,5.58134,452.93,1.32533,35.4442,7293.76,11.7183,False,69.0|274,411
1,9|411|vc|8|2|274,5.58134,452.93,1.32533,129.24,7293.76,11.7183,False,69.0|274,411
1,14|783|sample|3|71,5.58125,452.93,1.32533,0.0472567,7293.76,27.8144,True,6.0|71,783
1,14|783|sample|4|71,5.58125,452.93,1.32533,0.0367685,7293.76,27.8144,True,6.0|71,783
1,14|783|sample|5|71,5.58125,452.93,1.32533,0.0841704,7293.76,27.8144,True,6.0|71,783
1,14|783|sample|6|71,5.58125,452.93,1.32533,0.0896471,7293.76,27.8144,True,6.0|71,783
1,14|783|sample|7|71,5.58125,452.93,1.32533,15.0091,7293.76,27.8144,True,6.0|71,783
1,14|783|sample|8|71,5.58125,452.93,1.32533,16.1949,7293.76,27.8144,True,6.0|71,783
1,14|783|sample|10|71,5.58125,452.93,1.32533,0.0465722,7293.76,27.8144,True,6.0|71,783
1,14|783|sample|9|71,5.58125,452.93,1.32533,0.0413869,7293.76,27.8144,True,6.0|71,783
1,14|783|sample|12|71,5.58125,452.93,1.32533,60.5817,7293.76,27.8144,True,6.0|71,783
1,14|783|sample|11|71,5.58125,452.93,1.32533,62.699,7293.76,27.8144,True,6.0|71,783
1,14|783|cc|1|1|71,5.58134,452.93,1.32533,0.235934,7293.76,27.8144,False,69.0|71,783
1,14|783|cc|2|1|71,5.58134,452.93,1.32533,0.137802,7293.76,27.8144,False,69.0|71,783
1,14|783|cc|3|1|71,5.58134,452.93,1.32533,1.28169,7293.76,27.8144,False,69.0|71,783
1,14|783|cc|4|1|71,5.58134,452.93,1.32533,0.295167,7293.76,27.8144,False,69.0|71,783
1,14|783|cc|5|1|71,5.58134,452.93,1.32533,0.110228,7293.76,27.8144,False,69.0|71,783
1,14|783|cc|6|1|71,5.58134,452.93,1.32533,0.546128,7293.76,27.8144,False,69.0|71,783
1,14|783|cc|7|1|71,5.58134,452.93,1.32533,0.0356665,7293.76,27.8144,False,69.0|71,783
1,14|783|cc|8|1|71,5.58134,452.93,1.32533,0.623026,7293.76,27.8144,False,69.0|71,783
1,14|783|vc|1|2|71,5.58134,452.93,1.32533,0.070866,7293.76,27.8144,False,69.0|71,783
1,14|783|vc|2|2|71,5.58134,452.93,1.32533,0.087212,7293.76,27.8144,False,69.0|71,783
1,14|783|vc|3|2|71,5.58134,452.93,1.32533,0.0450418,7293.76,27.8144,False,69.0|71,783
1,14|783|vc|4|2|71,5.58134,452.93,1.32533,0.17183,7293.76,27.8144,False,69.0|71,783
1,14|783|vc|5|2|71,5.58134,452.93,1.32533,0.191858,7293.76,27.8144,False,69.0|71,783
1,14|783|vc|6|2|71,5.58134,452.93,1.32533,2.02725,7293.76,27.8144,False,69.0|71,783
1,14|783|vc|7|2|71,5.58134,452.93,1.32533,2.47691,7293.76,27.8144,False,69.0|71,783
1,14|783|vc|8|2|71,5.58134,452.93,1.32533,2.31278,7293.76,27.8144,False,69.0|71,783
1,14|491|sample|10|99,5.58125,452.93,1.32533,137.071,7293.76,11.3061,True,6.0|99,491
1,14|491|sample|9|99,5.58125,452.93,1.32533,163.124,7293.76,11.3061,True,6.0|99,491
1,14|491|sample|12|99,5.58125,452.93,1.32533,24.5824,7293.76,11.3061,True,6.0|99,491
1,14|491|sample|11|99,5.58125,452.93,1.32533,26.3875,7293.76,11.3061,True,6.0|99,491
1,14|491|sample|4|99,5.58125,452.93,1.32533,12.7895,7293.76,11.3061,True,44.0|99,491
1,14|491|sample|3|99,5.58125,452.93,1.32533,13.7037,7293.76,11.3061,True,44.0|99,491
1,14|491|sample|6|99,5.58125,452.93,1.32533,6.97262,7293.76,11.3061,True,44.0|99,491
1,14|491|sample|5|99,5.58125,452.93,1.32533,6.52005,7293.76,11.3061,True,44.0|99,491
1,14|491|sample|7|99,5.58125,452.93,1.32533,357.229,7293.76,11.3061,True,63.0|99,491
1,14|491|sample|8|99,5.58125,452.93,1.32533,378.533,7293.76,11.3061,True,63.0|99,491
1,14|491|cc|1|1|99,5.58134,452.93,1.32533,1.52759,7293.76,11.3061,False,69.0|99,491
1,14|491|cc|2|1|99,5.58134,452.93,1.32533,0.907778,7293.76,11.3061,False,69.0|99,491
1,14|491|cc|3|1|99,5.58134,452.93,1.32533,0.881787,7293.76,11.3061,False,69.0|99,491
1,14|491|cc|4|1|99,5.58134,452.93,1.32533,0.401265,7293.76,11.3061,False,69.0|99,491
1,14|491|cc|5|1|99,5.58134,452.93,1.32533,1.09338,7293.76,11.3061,False,69.0|99,491
1,14|491|cc|6|1|99,5.58134,452.93,1.32533,0.477224,7293.76,11.3061,False,69.0|99,491
1,14|491|cc|7|1|99,5.58134,452.93,1.32533,0.107237,7293.76,11.3061,False,69.0|99,491
1,14|491|cc|8|1|99,5.58134,452.93,1.32533,1.17624,7293.76,11.3061,False,69.0|99,491
1,14|491|vc|1|2|99,5.58134,452.93,1.32533,1.33352,7293.76,11.3061,False,69.0|99,491
1,14|491|vc|2|2|99,5.58134,452.93,1.32533,2.2935,7293.76,11.3061,False,69.0|99,491
1,14|491|vc|3|2|99,5.58134,452.93,1.32533,0.712446,7293.76,11.3061,False,69.0|99,491
1,14|491|vc|4|2|99,5.58134,452.93,1.32533,1.46959,7293.76,11.3061,False,69.0|99,491
1,14|491|vc|5|2|99,5.58134,452.93,1.32533,16.9997,7293.76,11.3061,False,69.0|99,491
1,14|491|vc|6|2|99,5.58134,452.93,1.32533,2.73425,7293.76,11.3061,False,69.0|99,491
1,14|491|vc|7|2|99,5.58134,452.93,1.32533,0.576878,7293.76,11.3061,False,69.0|99,491
1,14|491|vc|8|2|99,5.58134,452.93,1.32533,1.90252,7293.76,11.3061,False,69.0|99,491
1,14|433|sample|4|99,5.58125,452.93,1.32533,45.966,7293.76,10.9016,True,6.0|99,433
1,14|433|sample|3|99,5.58125,452.93,1.32533,60.2588,7293.76,10.9016,True,6.0|99,433
1,14|433|sample|6|99,5.58125,452.93,1.32533,1.21015,7293.76,10.9016,True,6.0|99,433
1,14|433|sample|5|99,5.58125,452.93,1.32533,1.14863,7293.76,10.9016,True,6.0|99,433
1,14|433|sample|8|99,5.58125,452.93,1.32533,106.641,7293.76,10.9016,True,6.0|99,433
1,14|433|sample|7|99,5.58125,452.93,1.32533,92.5071,7293.76,10.9016,True,6.0|99,433
1,14|433|sample|10|99,5.58125,452.93,1.32533,10.798,7293.76,10.9016,True,6.0|99,433
1,14|433|sample|9|99,5.58125,452.93,1.32533,9.53539,7293.76,10.9016,True,6.0|99,433
