id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,1.38945e-06,0,0,0,0,7.43013e-09,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-9.76931e-07,0,0,0,0,1.30675e-08,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,1.37509e-06,0,0,0,0,-6.92699e-09,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,9.89346e-07,0,0,0,0,-1.45261e-08,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,1.04254e-06,0,0,0,0,4.28745e-09,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,3.44689e-07,0,0,0,0,-6.01841e-09,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,1.9791e-06,0,0,0,0,1.26663e-08,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,1.381e-07,0,0,0,0,-6.34491e-09,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,-4.73173e-07,0,0,0,0,-4.12065e-09,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,8.22968e-07,0,0,0,0,-3.62884e-08,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,-7.70195e-07,0,0,0,0,-7.91642e-09,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,3.52133e-07,0,0,0,0,3.32662e-08,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,6.26147e-07,0,0,0,0,8.14325e-09,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,-1.04188e-08,0,0,0,0,-1.25527e-08,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,-1.20082e-07,0,0,0,0,-1.66385e-08,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,5.78044e-07,0,0,0,0,-2.57809e-08,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,-3.6668e-07,0,0,0,0,-1.05617e-08,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,1.69718e-07,0,0,0,0,-1.06027e-08,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-1.55351e-06,0,0,0,0,-1.34752e-08,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,8.64453e-07,0,0,0,0,-1.91044e-09,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,3.70018e-07,0,0,0,0,-1.50673e-08,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,-1.3721e-06,0,0,0,0,3.04257e-08,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,-1.09282e-06,0,0,0,0,-3.40696e-08,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,9.5718e-07,0,0,0,0,-1.23145e-08,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,-4.64382e-07,0,0,0,0,9.96023e-09,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-9.18763e-07,0,0,0,0,2.48092e-09,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-1.08805e-06,0,0,0,0,-3.30346e-08,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,9.67259e-07,0,0,0,0,-3.19056e-08,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,2.71168e-07,0,0,0,0,-6.53589e-08,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,1.16906e-06,0,0,0,0,-2.88971e-08,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,-2.76009e-07,0,0,0,0,-1.61612e-08,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,1.11809e-06,0,0,0,0,-1.36045e-08,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,-1.05455e-06,0,0,0,0,-6.58037e-08,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,-2.70526e-07,0,0,0,0,-1.06789e-08,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,2.63438e-07,0,0,0,0,1.95158e-08,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,-7.30544e-07,0,0,0,0,-2.42091e-08,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,-9.12811e-07,0,0,0,0,-1.18891e-08,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,1.36488e-06,0,0,0,0,2.99519e-08,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,7.58068e-07,0,0,0,0,-4.22929e-09,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,-6.26946e-07,0,0,0,0,1.05325e-08,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,-3.23774e-07,0,0,0,0,-4.42566e-09,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,8.28706e-07,0,0,0,0,-8.22432e-09,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,-3.45472e-06,0,0,0,0,7.64355e-09,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,7.42253e-08,0,0,0,0,-2.14443e-08,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,-1.54414e-06,0,0,0,0,7.85012e-09,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,6.21076e-07,0,0,0,0,-1.36376e-08,0,0,0,False,69.0|274,719
