rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,2.29574,0.919098,3.08981,0.841509,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.38338,0.919098,3.08981,-3.71532,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.54459,0.919098,3.08981,-3.77866,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,2.63819,0.919098,3.08981,1.79759,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.8456,0.919098,3.08981,-4.81429,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.69128,0.919098,3.08981,-0.806344,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.39964,0.919098,3.08981,-1.85962,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.76146,0.919098,3.08981,-3.01078,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.58519,0.919098,3.08981,3.4657,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.758,0.919098,3.08981,-1.86949,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,2.51075,1.55839,28.5735,0.199059,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.514968,1.55839,28.5735,-1.56414,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.63638,1.55839,28.5735,-0.866414,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.05127,1.55839,28.5735,0.614717,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.365961,1.55839,28.5735,-1.6032,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.933218,1.55839,28.5735,0.27766,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.482172,1.55839,28.5735,1.32943,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.14687,1.55839,28.5735,-2.79012,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.65437,1.55839,28.5735,2.19431,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,3.539,1.55839,28.5735,-2.25927,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.366296,1.55839,28.5735,-0.656473,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.22612,1.55839,28.5735,0.168122,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,2.16581,1.55839,28.5735,1.56334,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.189371,1.55839,28.5735,2.83984,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,2.7716,1.55839,28.5735,-2.52483,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.22574,1.55839,28.5735,-4.41376,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,1.55523,0.66492,3.31345,-2.36937,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.69028,0.66492,3.31345,-0.32563,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,1.76025,0.66492,3.31345,-0.938021,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.50165,0.66492,3.31345,1.30141,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,1.09005,0.575717,4.70138,-1.32456,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,1.40807,0.575717,4.70138,-4.86629,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,1.19458,0.575717,4.70138,1.83624,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,1.50235,0.575717,4.70138,0.423113,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.188307,0.910091,1.25842,1.60648,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.195914,0.910091,1.25842,-0.669856,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.257873,2.00268,2.11747,0.434854,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,3.27542,2.00268,2.11747,-0.130522,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.597833,2.00268,2.11747,-4.20846,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.199343,2.00268,2.11747,-0.0136084,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.384257,2.00268,2.11747,-0.562107,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,1.19563,2.00268,2.11747,2.17693,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.19371,2.00268,2.11747,-3.73744,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.471047,2.00268,2.11747,-2.61915,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,2.26403,2.00268,2.11747,-0.613951,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.617631,2.00268,2.11747,-2.88883,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.493378,2.00268,2.11747,1.18099,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,2.49885,2.00268,2.11747,-1.28749,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.861951,2.00268,2.11747,-3.29453,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.0723938,2.00268,2.11747,3.03323,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,1.90493,2.00268,2.11747,-1.21636,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,6.11414,2.00268,2.11747,-2.33588,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.341544,1.16894,2.43198,2.68526,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.371445,1.16894,2.43198,-1.52122,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.35798,1.16894,2.43198,-0.24242,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.325577,1.16894,2.43198,1.5315,65.0|276,1056
