id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0.163406,0,0,0,0,-2.42059e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,-0.172013,0,0,0,0,2.65586e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0.062863,0,0,0,0,3.52696e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0.0123875,0,0,0,0,-3.34619e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,-0.14582,0,0,0,0,1.98107e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-0.191243,0,0,0,0,1.55055e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0.0373243,0,0,0,0,4.08229e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,-0.0604228,0,0,0,0,-2.65658e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,-0.947767,0,0,0,0,-0.953199,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,-1.34173,0,0,0,0,-1.32283,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,-1.17643,0,0,0,0,-1.13031,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,-2.44754,0,0,0,0,-2.49483,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,-2.43071,0,0,0,0,-2.40449,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,-2.9969,0,0,0,0,-2.98706,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,-3.16756,0,0,0,0,-3.12182,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,-1.20841,0,0,0,0,-1.15215,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,-1.0741,0,0,0,0,-1.08323,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,-1.04891,0,0,0,0,-0.968072,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,-0.0374994,0,0,0,0,1.74992e-07,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0.36382,0,0,0,0,1.08818e-07,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,-0.19167,0,0,0,0,-1.62746e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0.0611202,0,0,0,0,3.51351e-07,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0.175793,0,0,0,0,-1.29849e-07,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0.354452,0,0,0,0,-1.7222e-07,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,-0.298524,0,0,0,0,2.19238e-07,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0.250669,0,0,0,0,-4.42959e-07,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0.00174583,0,0,0,0,-2.98134e-07,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,-0.0285091,0,0,0,0,2.97853e-07,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,-0.0327471,0,0,0,0,-8.34675e-08,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,-0.176971,0,0,0,0,2.20127e-07,0,0,False,69.0|274,719
