rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-5.15574e-08,0,-0.148074,-7.35903e-08,-0.356523,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.45927e-09,0,-0.398913,-3.42107e-08,-0.985011,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-2.08966e-08,0,0.17246,4.88592e-09,-0.825418,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.66328e-08,0,-0.108787,-2.71897e-08,-0.382025,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-3.7282e-08,0,0.296328,1.70562e-08,-0.988219,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.33441e-08,0,0.692528,2.07431e-08,-0.498434,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-2.78451e-08,0,-0.450153,1.83019e-08,-0.363153,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,3.04135e-09,0,-0.349184,3.31244e-08,-0.205433,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.90703e-08,0,0.408222,-2.40823e-08,-0.515774,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-2.34868e-08,0,0.976053,3.66087e-08,-0.824102,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-4.89454e-08,0,0.551802,1.04274e-07,-3.31333,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-1.06375e-08,0,0.00227467,7.06757e-08,-1.15411,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.70403e-08,0,-0.654075,-6.60813e-08,-1.49908,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,3.19851e-08,0,0.469638,-1.9057e-08,-0.956398,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-6.8685e-09,0,-0.767868,-1.22122e-07,4.95698,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,3.66636e-08,0,-0.10695,-4.77183e-08,-2.29389,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.05138e-08,0,0.297599,3.35505e-08,4.06161,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.74186e-08,0,-0.348565,4.03332e-08,-0.246122,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.92813e-09,0,-0.486867,-2.29443e-08,6.31041,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,6.90561e-08,0,0.289624,-7.17222e-08,-0.105152,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.858e-08,0,-0.714453,-1.45198e-07,-1.50304,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,6.35191e-09,0,1.10476,-4.56886e-08,0.883342,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,7.75617e-09,0,0.845196,8.77029e-08,0.96989,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,3.12211e-08,0,-0.629354,2.71822e-08,4.16095,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,2.31812e-08,0,-0.265397,2.59883e-08,-4.17545,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-4.88944e-09,0,0.334761,5.1364e-08,-0.0233924,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,-3.99159e-08,0,-0.230054,3.17848e-08,-6.30299,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,1.13214e-08,0,-0.466492,-1.71993e-08,-4.74198,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,2.22935e-08,0,-0.760853,-5.35093e-08,-8.18246,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,-1.86919e-08,0,-0.95535,-1.34789e-08,-4.58613,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,-4.03816e-09,0,-0.276679,2.21679e-08,-8.89947,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,-2.53785e-08,0,-0.151628,3.91786e-08,-7.99988,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,-6.21949e-08,0,0.0425629,9.75296e-08,-2.60669,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,-1.25365e-08,0,-0.00555919,2.87206e-08,-2.46919,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,1.41299e-08,0,-0.155129,-2.56475e-08,-1.63227,0,True,6.0|233,705
