id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,4.95842e-09,-1.09245e-09,4.43986e-10,-3.2113e-10,0,0,0,-3.3447e-11,2.72368e-11,-1.86349e-11,-7.42215e-11,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,-2.4355e-09,-3.28562e-09,-9.11959e-10,-4.90723e-10,0,0,0,1.73506e-11,7.86093e-12,-6.05738e-13,-2.78089e-11,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,2.73844e-09,2.62355e-09,-1.69633e-09,-2.00629e-09,0,0,0,-1.55431e-12,1.44388e-11,1.70761e-11,-3.98419e-11,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-1.32155e-09,3.45566e-09,1.83541e-09,1.03336e-09,0,0,0,7.73248e-12,1.00239e-11,-1.28182e-11,4.50147e-11,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,-6.33243e-10,9.10503e-10,4.80376e-09,1.50398e-09,0,0,0,-2.01794e-12,3.27849e-12,3.04858e-11,1.94778e-11,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-1.2959e-09,2.57676e-09,2.5247e-09,4.18883e-09,0,0,0,5.37526e-12,2.14047e-11,1.49898e-11,-3.92664e-11,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,2.52682e-09,1.06821e-09,1.98648e-09,-2.24938e-09,0,0,0,3.73888e-11,1.29176e-11,1.61204e-11,1.07274e-11,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,9.60708e-11,2.25616e-09,2.25728e-09,1.79935e-09,0,0,0,-1.7355e-12,1.01458e-11,1.29852e-11,-2.74181e-11,0,0,False,69.0|162,84
8|84|sample|10|162,0,-4.61916e-09,-3.19683e-09,3.03092e-09,2.69175e-10,0,0,0,-2.88649e-11,8.64131e-12,-7.82663e-12,-1.15996e-11,0,0,True,32.0|162,84
8|84|sample|11|162,0,-3.4779e-09,-1.56197e-09,5.20474e-09,1.89109e-09,0,0,0,1.35092e-11,2.26841e-12,2.15628e-11,5.97566e-12,0,0,True,22.0|162,84
8|84|sample|12|162,0,-8.34473e-09,-5.45864e-11,2.35706e-09,1.36545e-09,0,0,0,-1.92681e-11,-1.28075e-12,-1.971e-11,-4.09983e-11,0,0,True,22.0|162,84
8|84|sample|3|162,0,-2.47445e-09,-1.79528e-09,7.88569e-10,1.70063e-09,0,0,0,9.17444e-12,-1.58944e-11,1.43519e-11,1.85594e-11,0,0,True,55.0|162,84
8|84|sample|4|162,0,-3.46259e-09,-5.31658e-09,-1.44718e-10,-1.83732e-09,0,0,0,-2.16556e-11,-1.72404e-11,-4.28546e-12,2.448e-11,0,0,True,55.0|162,84
8|84|sample|5|162,0,5.45539e-09,1.15246e-09,2.84777e-09,-1.98475e-09,0,0,0,-5.74303e-11,2.79732e-11,3.83493e-12,1.83462e-11,0,0,True,55.0|162,84
8|84|sample|6|162,0,3.69076e-09,-2.93653e-09,-1.50085e-09,-1.17742e-10,0,0,0,2.68816e-11,5.60663e-12,2.05129e-11,9.90319e-12,0,0,True,55.0|162,84
8|84|sample|7|162,0,-4.66643e-09,4.73665e-10,9.99077e-11,-1.37343e-10,0,0,0,1.76064e-11,-5.9005e-12,-9.21929e-12,-3.63727e-11,0,0,True,32.0|162,84
8|84|sample|8|162,0,-2.0426e-10,-3.88638e-10,-2.13046e-09,-6.70729e-10,0,0,0,-2.16831e-11,4.5699e-11,1.66493e-11,-1.77813e-12,0,0,True,32.0|162,84
8|84|sample|9|162,0,3.75792e-09,-5.56802e-09,-2.54631e-09,-2.84953e-09,0,0,0,1.91571e-11,1.83671e-11,5.79803e-12,-1.44826e-11,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-6.13834e-10,-8.4116e-11,-2.2316e-09,6.35206e-09,0,0,0,4.73754e-12,-1.61778e-11,-6.06093e-12,3.41771e-11,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,-1.63321e-09,2.28992e-10,-8.22269e-10,-4.72589e-09,0,0,0,2.26574e-11,1.14917e-11,-8.22364e-12,-7.63833e-12,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-2.46923e-09,-9.82564e-10,-4.15975e-09,-2.09088e-09,0,0,0,-1.35376e-11,3.21571e-11,1.60325e-11,-1.57918e-12,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,1.61032e-09,-2.48059e-09,-1.73632e-09,3.13371e-09,0,0,0,1.79767e-12,-1.83853e-13,-9.15712e-13,1.82787e-12,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,2.57839e-09,1.65451e-09,1.31947e-09,2.94929e-09,0,0,0,8.92619e-13,1.33371e-12,-9.99201e-12,1.15303e-11,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,-2.6012e-09,-3.51774e-09,-9.40613e-10,7.0846e-09,0,0,0,1.13012e-11,-2.04725e-11,-1.68283e-11,2.15756e-11,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,-8.68122e-10,8.07298e-10,3.45239e-10,2.48235e-09,0,0,0,1.84786e-11,-3.03993e-11,-3.83871e-11,2.5242e-12,0,0,False,69.0|162,84
