id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,0.00440515,1.99047,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|cc|2|1|162,1,0.00440515,2.09258,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|cc|3|1|162,1,0.00440515,2.07349,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|cc|4|1|162,1,0.00440515,2.08889,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|cc|5|1|162,1,0.00440515,2.06135,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|cc|6|1|162,1,0.00440515,2.04277,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|cc|7|1|162,1,0.00440515,2.05739,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|cc|8|1|162,1,0.00440515,2.05045,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|sample|10|162,1,0.00440476,1.20807,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439244,1.28567,0.00296821,896.389,0.220802,2.74903e-05,True,32.0|162,84
8|84|sample|11|162,1,0.00440476,1.28794,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439244,1.29717,0.00296821,896.388,0.220802,2.74903e-05,True,22.0|162,84
8|84|sample|12|162,1,0.00440476,1.15677,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439244,1.11262,0.00296821,896.388,0.220802,2.74903e-05,True,22.0|162,84
8|84|sample|3|162,1,0.00440476,1.51239,0.00296481,905.55,0.221301,2.75847e-05,1,0.00439244,1.48,0.00296821,896.392,0.220802,2.74903e-05,True,55.0|162,84
8|84|sample|4|162,1,0.00440476,1.47693,0.00296481,905.55,0.221301,2.75847e-05,1,0.00439244,1.46958,0.00296821,896.392,0.220802,2.74903e-05,True,55.0|162,84
8|84|sample|5|162,1,0.00440476,2.97416,0.00296481,905.55,0.221301,2.75847e-05,1,0.00439244,2.92636,0.00296821,896.392,0.220802,2.74903e-05,True,55.0|162,84
8|84|sample|6|162,1,0.00440476,2.93711,0.00296481,905.55,0.221301,2.75847e-05,1,0.00439244,2.89717,0.00296821,896.392,0.220802,2.74903e-05,True,55.0|162,84
8|84|sample|7|162,1,0.00440476,1.19071,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439244,1.13297,0.00296821,896.389,0.220802,2.74903e-05,True,32.0|162,84
8|84|sample|8|162,1,0.00440476,1.2326,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439244,1.30285,0.00296821,896.389,0.220802,2.74903e-05,True,32.0|162,84
8|84|sample|9|162,1,0.00440476,1.12867,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439244,1.10038,0.00296821,896.389,0.220802,2.74903e-05,True,32.0|162,84
8|84|vc|1|2|162,1,0.00440515,2.02198,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|vc|2|2|162,1,0.00440515,2.10022,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|vc|3|2|162,1,0.00440515,2.02452,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|vc|4|2|162,1,0.00440515,2.07309,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|vc|5|2|162,1,0.00440515,2.12055,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|vc|6|2|162,1,0.00440515,2.1065,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
8|84|vc|7|2|162,1,0.00440515,2.08131,0.00296481,905.546,0.221301,2.75847e-05,1,0.00439282,2.04886,0.00296821,896.388,0.220802,2.74903e-05,False,69.0|162,84
