id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0.100549,-3.10507e-06,0,0,0,-3.00177e-07,4.18021e-12,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,-0.0972274,7.15464e-07,0,0,0,7.83451e-08,-3.83671e-12,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0.291259,-5.77887e-07,0,0,0,-2.9847e-07,4.15223e-12,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,-0.00728259,-6.97374e-07,0,0,0,5.76864e-07,-3.16547e-12,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0.320951,-1.23294e-07,0,0,0,2.61174e-07,-1.83853e-12,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,-0.539427,3.06925e-06,0,0,0,2.8259e-07,4.62164e-12,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,-0.2751,1.12322e-06,0,0,0,-1.59396e-07,2.06812e-12,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,-0.270499,1.21653e-06,0,0,0,2.33599e-07,8.19345e-13,0,0,0,False,69.0|162,84
8|84|sample|10|162,0.0223455,1.08211e-06,0,0,0,-0.051065,3.31468e-12,0,0,0,True,32.0|162,84
8|84|sample|11|162,-0.224705,-1.31242e-06,0,0,0,-0.0359075,-1.95666e-12,0,0,0,True,22.0|162,84
8|84|sample|12|162,0.284996,6.3686e-07,0,0,0,-0.0441845,-3.94795e-12,0,0,0,True,22.0|162,84
8|84|sample|3|162,-0.327967,-4.48275e-06,0,0,0,0.0755865,-6.98996e-13,0,0,0,True,55.0|162,84
8|84|sample|4|162,0.155713,4.39216e-07,0,0,0,0.0601279,3.73923e-13,0,0,0,True,55.0|162,84
8|84|sample|5|162,0.185789,-3.97578e-06,0,0,0,-0.0210115,-5.72875e-13,0,0,0,True,55.0|162,84
8|84|sample|6|162,0.189865,1.23241e-06,0,0,0,-0.0181954,1.10933e-12,0,0,0,True,55.0|162,84
8|84|sample|7|162,-0.261526,4.10307e-07,0,0,0,0.0185883,-2.11386e-12,0,0,0,True,32.0|162,84
8|84|sample|8|162,0.179972,-3.3041e-06,0,0,0,0.0139392,5.25802e-13,0,0,0,True,32.0|162,84
8|84|sample|9|162,0.0104124,-1.55812e-06,0,0,0,-0.025522,-3.68594e-12,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,-0.0949619,-3.13321e-06,0,0,0,0.0260066,1.112e-12,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0.219422,2.15267e-06,0,0,0,0.0137226,1.17817e-12,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,-0.171085,-1.88592e-06,0,0,0,0.0139191,8.17346e-13,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0.187457,-1.14531e-06,0,0,0,0.0124746,1.09557e-12,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0.210974,-2.07023e-06,0,0,0,0.0138983,-1.68887e-12,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0.390983,2.09671e-06,0,0,0,0.0165946,2.3026e-12,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,-0.139933,-1.87671e-06,0,0,0,0.00958955,1.13398e-12,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,-0.438488,-4.35258e-06,0,0,0,0.00794829,-4.49374e-12,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0.119539,-1.09902e-06,0,0,0,-1.22852e-07,2.57949e-12,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,-0.0273413,-6.31151e-07,0,0,0,-2.21518e-07,-4.08762e-12,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0.175726,5.97809e-07,0,0,0,2.35536e-07,-1.94333e-12,0,0,0,False,69.0|274,719
