rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,-1.79528e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,3.7664e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,-1.52688e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,1.35549e-09,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,-2.91685e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,2.02588e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,-9.61244e-09,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,-2.32065e-09,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,3.80268e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,-1.17518e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,3.59312e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-2.70258e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,1.1017e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-4.59792e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,6.81948e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-1.72615e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-2.03569e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-3.13462e-09,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,-2.89215e-09,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,1.75794e-09,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-1.86529e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-3.431e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-1.09073e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,1.29911e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,1.15004e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,-1.86665e-08,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,-4.72325e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,-3.26566e-08,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,-6.54003e-09,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,-2.00284e-08,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,-1.59087e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,-7.14246e-09,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,7.09628e-09,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,6.65794e-09,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,3.99154e-09,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,-4.34063e-08,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,2.27985e-08,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,-1.89485e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,-8.84389e-09,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,-1.18748e-09,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,3.47677e-08,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,1.54574e-08,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,0,-3.52708e-08,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,0,1.98605e-09,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,0,-1.14571e-08,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,0,3.23342e-08,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,0,2.69243e-08,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,0,1.54875e-08,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,0,-2.79659e-09,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0,0,-5.1404e-08,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0,0,2.17291e-08,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0,0,-2.28415e-09,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0,0,3.59638e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0,0,1.031e-08,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0,0,2.67953e-08,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0,0,-1.7764e-08,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0,0,2.31105e-08,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0,0,1.70749e-08,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0,0,1.16623e-08,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0,0,7.53083e-09,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0,0,-7.6531e-09,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0,0,-5.34205e-09,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0,0,1.98111e-08,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0,0,2.43549e-08,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0,0,-1.31139e-08,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0,0,-7.95969e-09,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0,0,1.19359e-09,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0,0,-4.21204e-08,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0,0,3.54192e-08,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0,0,5.33483e-09,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0,0,-3.25229e-09,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0,0,2.24679e-08,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0,0,2.6591e-09,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0,0,1.32224e-08,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0,0,1.06292e-09,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0,0,5.91263e-10,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0,0,-6.68821e-09,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0,0,4.89634e-09,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0,0,2.67699e-08,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0,0,2.6995e-08,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0,0,9.29251e-09,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0,0,-3.29565e-08,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0,0,-5.40104e-08,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0,0,9.21832e-09,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0,0,3.9121e-08,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0,0,7.05054e-09,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0,0,-6.24897e-08,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0,0,-1.1697e-08,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0,0,-9.9229e-09,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0,0,7.99857e-08,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0,0,-1.0192e-08,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0,0,4.83802e-08,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,0,0,-1.58585e-08,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,0,0,1.59002e-08,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0,0,-1.1529e-08,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,0,0,3.28725e-09,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0,0,2.68305e-08,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,0,0,2.28555e-08,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,0,0,-1.45549e-09,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0,0,1.0966e-08,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0,0,1.51851e-08,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0,0,-2.465e-08,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,0,0,-2.09433e-08,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,0,0,-1.80751e-08,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0,0,2.95262e-08,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0,0,-2.20991e-08,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0,0,5.33479e-09,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0,0,-1.7329e-08,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0,0,-1.07592e-08,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0,0,-2.39641e-08,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0,0,9.00874e-09,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0,0,3.82524e-08,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0,0,1.44344e-08,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0,0,7.61896e-09,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,0,0,4.7019e-08,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0,0,-4.20303e-08,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0,0,3.62556e-08,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0,0,2.15088e-08,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0,0,1.55621e-08,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,0,0,1.93889e-08,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,0,0,-1.95014e-08,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,0,0,-1.4359e-08,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,0,0,-1.32055e-08,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,0,0,4.23781e-08,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,0,0,-2.77385e-08,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,0,0,1.5875e-08,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,0,0,8.31847e-09,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,0,0,-1.2142e-09,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,0,0,2.21676e-08,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,0,0,-2.42042e-08,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,0,0,-3.12183e-08,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,0,0,-4.6927e-09,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,0,0,-2.32134e-08,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,0,0,-2.1994e-09,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,0,0,-1.49186e-08,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,0,0,-1.26212e-08,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,0,0,-7.0327e-09,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,0,0,-1.19063e-08,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,0,0,3.70831e-08,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,0,0,-5.95493e-09,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,0,0,4.52094e-08,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,0,0,9.07378e-09,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,0,0,-1.80912e-08,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,0,0,7.17387e-10,69.0|103,1197
