id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,-4.86621e-09,1.36387,-2.06253e-09,0,0,0,0,1.4766e-14,1.39012,-1.07137e-13,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,2.40252e-09,1.81984,1.79671e-09,0,0,0,0,5.34017e-14,1.776,4.28546e-14,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,9.89166e-10,1.03789,1.28813e-08,0,0,0,0,2.23155e-14,1.24602,-5.75096e-14,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,-3.71371e-09,1.05052,-1.27131e-08,0,0,0,0,-4.26326e-14,1.18714,-8.06022e-14,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,2.71093e-09,1.59423,1.69888e-09,0,0,0,0,5.21805e-15,1.5687,2.22045e-14,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,3.13311e-10,1.7506,-2.86589e-09,0,0,0,0,-2.9643e-14,1.62562,-5.11813e-14,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,6.13686e-09,1.18458,4.30983e-09,0,0,0,0,-1.78746e-14,1.31458,5.44009e-15,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,-1.34451e-08,1.12617,1.11695e-08,0,0,0,0,-3.35287e-14,1.20957,-3.08642e-14,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,-5.74369e-09,1.7083,1.29186e-11,0,0,0,0,4.35207e-14,1.65103,-6.37268e-14,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,6.58154e-10,1.58818,8.22855e-09,0,0,0,0,5.55112e-16,1.53117,2.77556e-14,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-2.19207e-09,0.0869194,5.29067e-09,0,0,0,0,-2.04281e-14,4.79671e-07,-1.93179e-14,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,3.62288e-09,0.104441,-4.34262e-10,0,0,0,0,-4.88498e-15,7.53589e-07,-3.10862e-14,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,3.82112e-09,-0.144078,1.50563e-08,0,0,0,0,1.19904e-14,3.68699e-08,-2.06501e-14,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,6.20901e-09,-0.179893,-2.61284e-09,0,0,0,0,1.82077e-14,-4.42001e-08,-8.21565e-15,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,-1.70548e-09,-0.0637266,-2.23842e-09,0,0,0,0,9.32587e-15,-1.54426e-07,-2.5091e-14,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,4.21492e-10,0.119768,8.01104e-09,0,0,0,0,-1.19904e-14,-2.0139e-07,2.90878e-14,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,1.42612e-09,-0.280282,-1.4435e-09,0,0,0,0,1.02141e-14,3.24723e-07,-1.4877e-14,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-6.86494e-10,-0.0677412,1.06671e-11,0,0,0,0,-6.66134e-15,-1.19227e-07,1.59872e-14,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,6.95968e-09,0.131562,-1.9865e-09,0,0,0,0,1.46549e-14,2.21127e-07,-1.60982e-14,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,-2.43106e-09,-0.241596,5.70417e-09,0,0,0,0,-3.9968e-15,-3.43671e-08,1.62093e-14,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,2.31781e-09,-0.0859306,-4.19859e-09,0,0,0,0,4.88498e-15,1.70208e-07,2.88658e-15,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-4.21578e-09,0.0461546,1.14464e-08,0,0,0,0,0,7.17586e-07,-8.43769e-15,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,-2.22416e-09,-0.164401,-3.22485e-09,0,0,0,0,-1.02141e-14,4.46766e-07,-1.95399e-14,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,1.54034e-09,0.0117822,2.77169e-09,0,0,0,0,-8.43769e-15,-2.03959e-07,5.66214e-15,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,4.34084e-09,0.107001,-5.12283e-09,0,0,0,0,-1.02141e-14,4.30267e-07,-7.77156e-16,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,-8.11516e-10,-0.0424117,-1.51374e-09,0,0,0,0,2.22045e-15,4.47105e-07,3.08642e-14,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,0,7.54724e-09,0.135357,1.69393e-08,0,0,0,0,2.22183e-13,0.169262,-3.01981e-14,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,0,-1.10193e-09,0.126277,1.36562e-09,0,0,0,0,-1.5532e-13,0.179714,-1.33227e-14,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,0,4.15651e-09,0.213911,-1.2102e-08,0,0,0,0,5.93414e-14,0.268859,-3.03313e-13,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,0,1.26867e-09,0.17717,4.22473e-09,0,0,0,0,-1.17018e-13,0.27699,5.15143e-14,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,0,-6.76648e-09,1.48676,1.39125e-08,0,0,0,0,-8.35443e-15,1.53479,-4.30767e-14,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,0,1.38153e-09,1.44028,-3.00835e-09,0,0,0,0,8.01303e-14,1.44358,-5.86198e-14,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,0,7.46747e-09,0.141784,-1.67174e-08,0,0,0,0,1.43996e-13,0.17691,-1.98064e-13,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,0,-5.11721e-09,0.129975,4.7021e-09,0,0,0,0,-1.25344e-13,0.169294,7.86038e-14,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,0,2.16487e-09,2.60488,-1.4609e-09,0,0,0,0,5.60663e-15,2.37302,-2.17604e-14,0,0,True,6.0|71,783
