rep,id,U,L,L_gap,h,f,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.35823,0.0289952,1.09355,-12.403,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.35823,0.0289952,1.09355,-7.51693,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.35823,0.0289952,1.09355,-13.9765,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.35823,0.0289952,1.09355,-0.10623,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.35823,0.0289952,1.09355,-9.15735,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.35823,0.0289952,1.09355,-4.78206,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.35823,0.0289952,1.09355,-7.60732,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.35823,0.0289952,1.09355,0.106443,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.35823,0.0289952,1.09355,-6.83182,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.35823,0.0289952,1.09355,-13.9618,0.0840332,0.000829551,5.72176e-10,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.35823,0.0289952,7.71662,-10.6382,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.35823,0.0289952,7.71662,-7.33638,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.35823,0.0289952,7.71662,0.66366,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.35823,0.0289952,7.71662,4.73509,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.35823,0.0289952,7.71662,3.81667,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.35823,0.0289952,7.71662,13.3324,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.35823,0.0289952,7.71662,9.71922,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.35823,0.0289952,7.71662,-6.88113,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.35823,0.0289952,7.71662,-3.98997,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.35823,0.0289952,7.71662,26.6359,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.35823,0.0289952,7.71662,-5.28664,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.35823,0.0289952,7.71662,21.4702,1.07433,0.000829551,5.72176e-10,False,69.0|274,411
