rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00350952,1.55194,2.54701e-05,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00350952,1.23704,0.0338366,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00350952,1.4713,0.0640294,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00350952,1.45116,0.000205097,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00350952,1.69921,0.00546492,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00350952,1.46622,0.000329149,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00350952,1.22654,0.000333763,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00350952,1.64143,0.00254073,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|sample|10|162,1,0.00350952,0.64962,0.000199585,342.523,0.132952,3.34612e-09,True,32.0|162,84
1,8|84|sample|11|162,1,0.00350952,0.721947,0.000363854,342.523,0.132952,3.34612e-09,True,22.0|162,84
1,8|84|sample|12|162,1,0.00350952,0.744785,0.000740657,342.523,0.132952,3.34612e-09,True,22.0|162,84
1,8|84|sample|3|162,1,0.00350952,0.715626,0.000122729,342.523,0.132952,3.34612e-09,True,55.0|162,84
1,8|84|sample|4|162,1,0.00350952,0.806907,0.00034623,342.523,0.132952,3.34612e-09,True,55.0|162,84
1,8|84|sample|5|162,1,0.00350952,0.556189,5.36272e-06,342.523,0.132952,3.34612e-09,True,55.0|162,84
1,8|84|sample|6|162,1,0.00350952,0.536002,3.69133e-06,342.523,0.132952,3.34612e-09,True,55.0|162,84
1,8|84|sample|7|162,1,0.00350952,0.794221,0.00063862,342.523,0.132952,3.34612e-09,True,32.0|162,84
1,8|84|sample|8|162,1,0.00350952,0.634715,0.000182276,342.523,0.132952,3.34612e-09,True,32.0|162,84
1,8|84|sample|9|162,1,0.00350952,0.709496,0.000463393,342.523,0.132952,3.34612e-09,True,32.0|162,84
1,8|84|vc|1|2|162,1,0.00350952,1.30204,0.00312258,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|vc|2|2|162,1,0.00350952,1.67737,0.000162552,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|vc|3|2|162,1,0.00350952,1.30501,0.00176094,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|vc|4|2|162,1,0.00350952,1.45404,0.00548717,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|vc|5|2|162,1,0.00350952,1.11742,0.0852522,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|vc|6|2|162,1,0.00350952,1.5546,0.00179352,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|vc|7|2|162,1,0.00350952,1.52506,0.00663714,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|84|vc|8|2|162,1,0.00350952,1.74632,0.224183,342.523,0.132952,3.34612e-09,False,69.0|162,84
1,8|719|cc|1|1|274,1,0.00350952,1.42547,0.124346,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|cc|2|1|274,1,0.00350952,1.58181,0.246674,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|cc|3|1|274,1,0.00350952,1.51989,4.64277e-05,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|cc|4|1|274,1,0.00350952,1.50035,0.093207,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|cc|5|1|274,1,0.00350952,1.41872,0.00901517,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|cc|6|1|274,1,0.00350952,1.41424,0.193367,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|cc|7|1|274,1,0.00350952,1.47351,0.0165027,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|cc|8|1|274,1,0.00350952,1.6096,0.000806032,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|sample|10|274,1,0.00350952,0.716319,0.00162561,342.523,0.108997,3.34611e-09,True,32.0|274,719
1,8|719|sample|11|274,1,0.00350952,0.77874,0.00313911,342.523,0.108997,3.34611e-09,True,22.0|274,719
1,8|719|sample|12|274,1,0.00350952,0.775336,0.00336111,342.523,0.108997,3.34611e-09,True,22.0|274,719
1,8|719|sample|3|274,1,0.00350952,0.693043,0.000131754,342.523,0.108997,3.34611e-09,True,55.0|274,719
1,8|719|sample|4|274,1,0.00350952,0.690934,0.000132681,342.523,0.108997,3.34611e-09,True,55.0|274,719
1,8|719|sample|5|274,1,0.00350952,0.604822,5.15925e-05,342.523,0.108997,3.34611e-09,True,55.0|274,719
1,8|719|sample|6|274,1,0.00350952,0.745647,0.000246088,342.523,0.108997,3.34611e-09,True,55.0|274,719
1,8|719|sample|7|274,1,0.00350952,0.604947,0.000408769,342.523,0.108997,3.34611e-09,True,32.0|274,719
1,8|719|sample|8|274,1,0.00350952,0.642552,0.000595909,342.523,0.108997,3.34611e-09,True,32.0|274,719
1,8|719|sample|9|274,1,0.00350952,0.72905,0.00148126,342.523,0.108997,3.34611e-09,True,32.0|274,719
1,8|719|vc|1|2|274,1,0.00350952,1.68209,0.0331871,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|vc|2|2|274,1,0.00350952,1.37161,2.04838,342.523,0.108997,3.34611e-09,False,69.0|274,719
1,8|719|vc|3|2|274,1,0.00350952,1.73425,0.0337484,342.523,0.108997,3.34611e-09,False,69.0|274,719
