rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.487164,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.281412,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.595161,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.525251,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.427219,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.347255,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.475205,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.570404,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.394294,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.523201,1.47608,-7.37498,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.492454,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.194653,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.236696,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.0663316,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.379322,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.802967,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0262073,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.188464,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.0171143,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.0156575,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.336392,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.0199045,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.132347,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.449178,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.84311,1.47598,-7.37783,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0291425,1.47598,-7.37783,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.185385,1.13764,-7.37764,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.172565,1.13764,-7.37764,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.192115,1.13764,-7.37764,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.195659,1.13764,-7.37764,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.140426,1.47609,-7.37762,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.139882,1.47609,-7.37762,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.124406,1.47609,-7.37762,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.135681,1.47609,-7.37762,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.254875,1.47609,-7.37762,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.263373,1.47609,-7.37762,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.178962,1.476,-7.37761,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.0371671,1.476,-7.37761,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.381851,1.476,-7.37761,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.0655357,1.476,-7.37761,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.133635,1.476,-7.37761,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.115949,1.476,-7.37761,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.165457,1.476,-7.37761,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.429202,1.476,-7.37761,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.506508,1.476,-7.37761,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.0064987,1.476,-7.37761,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.037446,1.476,-7.37761,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.0416351,1.476,-7.37761,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.00199718,1.476,-7.37761,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.0357069,1.476,-7.37761,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,1.18704,1.476,-7.37761,69.0|322,152
