rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.92298,0.905246,2.72813,-2.75002,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.92298,0.905246,3.77681,-2.75002,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.92298,0.905246,2.70567,-2.75002,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.92298,0.905246,2.46452,-2.75002,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.92298,0.905246,3.26494,-2.75002,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.92298,0.905246,3.66924,-2.75002,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.92298,0.905246,2.68425,-2.75002,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.92298,0.905246,2.57792,-2.75002,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.92298,0.905246,3.39648,-2.75002,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.92298,0.905246,3.02927,-2.75002,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.45331,0.815925,0.305295,-2.65136,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.45331,0.815925,2.75709,-2.65136,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.45331,0.815925,0.238182,-2.65136,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.45331,0.815925,3.45599,-2.65136,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.45331,0.815925,0.269448,-2.65136,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.45331,0.815925,1.02743,-2.65136,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.45331,0.815925,0.497506,-2.65136,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.45331,0.815925,0.0526446,-2.65136,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.45331,0.815925,1.20454,-2.65136,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.45331,0.815925,0.188537,-2.65136,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.45331,0.815925,38.3011,-2.65136,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.45331,0.815925,3.36926,-2.65136,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.45331,0.815925,0.314951,-2.65136,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.45331,0.815925,0.308415,-2.65136,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.45331,0.815925,3.78124,-2.65136,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.45331,0.815925,0.13634,-2.65136,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.551891,0.781768,2.04856,-3.42303,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.551891,0.781768,1.91918,-3.42303,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.551891,0.781768,1.89053,-3.42303,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.551891,0.781768,2.03855,-3.42303,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.244435,0.696638,2.53103,-1.35616,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.244435,0.696638,2.22264,-1.35616,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.244435,0.696638,2.19027,-1.35616,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.244435,0.696638,2.08821,-1.35616,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.248531,0.857212,1.55676,-5.30698,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.248531,0.857212,1.35779,-5.30698,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,2.49863,0.815925,1.61655,-3.60957,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,2.49863,0.815925,8.70239,-3.60957,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,2.49863,0.815925,1.83799,-3.60957,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,2.49863,0.815925,2.54801,-3.60957,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,2.49863,0.815925,1.18372,-3.60957,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,2.49863,0.815925,2.18507,-3.60957,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,2.49863,0.815925,3.7031,-3.60957,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,2.49863,0.815925,9.22487,-3.60957,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,2.49863,0.815925,0.293804,-3.60957,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,2.49863,0.815925,0.0857318,-3.60957,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,2.49863,0.815925,2.61846,-3.60957,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,2.49863,0.815925,10.9877,-3.60957,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,2.49863,0.815925,0.286335,-3.60957,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,2.49863,0.815925,0.746256,-3.60957,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,2.49863,0.815925,4.9279,-3.60957,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,2.49863,0.815925,0.227806,-3.60957,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,3.66817,0.815941,11.8066,-4.39919,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,3.66817,0.815941,12.0354,-4.39919,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,3.66817,0.815941,11.5244,-4.39919,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,3.66817,0.815941,11.9051,-4.39919,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,1.82837,0.76276,17.3811,-4.41997,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,1.82837,0.76276,15.2777,-4.41997,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,1.82837,0.76276,11.5285,-4.41997,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,1.82837,0.76276,11.6575,-4.41997,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,2.98385,0.892266,13.1883,2.3203,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,2.98385,0.892266,14.5806,2.3203,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,1.78249,0.815925,1.44778,-3.47319,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,1.78249,0.815925,4.83733,-3.47319,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,1.78249,0.815925,1.2421,-3.47319,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,1.78249,0.815925,16.9736,-3.47319,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,1.78249,0.815925,3.18874,-3.47319,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,1.78249,0.815925,0.0522877,-3.47319,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,1.78249,0.815925,0.250572,-3.47319,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,1.78249,0.815925,9.05037,-3.47319,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,1.78249,0.815925,0.462619,-3.47319,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,1.78249,0.815925,5.21094,-3.47319,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,1.78249,0.815925,0.260414,-3.47319,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,1.78249,0.815925,0.536448,-3.47319,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,1.78249,0.815925,0.52163,-3.47319,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,1.78249,0.815925,0.18424,-3.47319,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,1.78249,0.815925,0.794584,-3.47319,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,1.78249,0.815925,0.901753,-3.47319,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0.152289,0.447707,0.834855,-0.369176,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0.152289,0.447707,0.795179,-0.369176,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0.152289,0.447707,0.84119,-0.369176,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0.152289,0.447707,0.826737,-0.369176,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.0875395,0.933638,3.75213,-5.51099,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.0875395,0.933638,3.89922,-5.51099,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.0875395,0.933638,3.48272,-5.51099,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.0875395,0.933638,3.43519,-5.51099,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,1.30065,0.769819,3.88377,3.05965,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,1.30065,0.769819,3.90084,3.05965,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,1.75721,0.769965,0.2996,-4.16231,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,1.75721,0.769965,1.08324,-4.16231,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,1.75721,0.769965,0.546525,-4.16231,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,1.75721,0.769965,1.2433,-4.16231,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,1.75721,0.769965,0.469634,-4.16231,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,1.75721,0.769965,14.8514,-4.16231,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,1.75721,0.769965,0.147335,-4.16231,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,1.75721,0.769965,0.741096,-4.16231,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,1.75721,0.769965,0.1593,-4.16231,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,1.75721,0.769965,0.7876,-4.16231,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,1.75721,0.769965,0.0292728,-4.16231,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,1.75721,0.769965,9.54855,-4.16231,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,1.75721,0.769965,0.0625666,-4.16231,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,1.75721,0.769965,0.212039,-4.16231,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,1.75721,0.769965,0.668757,-4.16231,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,1.75721,0.769965,0.563237,-4.16231,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,8.00443,0.70116,11.0596,-1.9057,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,8.00443,0.70116,10.7196,-1.9057,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,8.00443,0.70116,11.0223,-1.9057,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,8.00443,0.70116,11.037,-1.9057,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0.919489,0.758129,8.2037,0.72615,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0.919489,0.758129,8.8038,0.72615,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0.919489,0.758129,6.10946,0.72615,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0.919489,0.758129,6.21171,0.72615,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,7.61868,0.81578,10.325,4.43858,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,7.61868,0.81578,11.0577,4.43858,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,10.293,0.815925,1.96427,-2.78338,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,10.293,0.815925,3.51063,-2.78338,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,10.293,0.815925,3.13965,-2.78338,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,10.293,0.815925,57.2142,-2.78338,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,10.293,0.815925,7.57704,-2.78338,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,10.293,0.815925,0.984327,-2.78338,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,10.293,0.815925,2.75591,-2.78338,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,10.293,0.815925,2.97118,-2.78338,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,10.293,0.815925,1.52476,-2.78338,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,10.293,0.815925,2.59549,-2.78338,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,10.293,0.815925,0.241521,-2.78338,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,10.293,0.815925,1.83969,-2.78338,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,10.293,0.815925,1.03275,-2.78338,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,10.293,0.815925,5.85337,-2.78338,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,10.293,0.815925,2.18614,-2.78338,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,10.293,0.815925,0.0644581,-2.78338,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,0.470435,0.815925,7.64421,-3.36856,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,0.470435,0.815925,8.09973,-3.36856,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,0.470435,0.815925,7.91646,-3.36856,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,0.470435,0.815925,8.10593,-3.36856,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,0.429855,0.704679,8.76072,-3.6503,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,0.429855,0.704679,7.95173,-3.6503,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,0.429855,0.704679,7.72015,-3.6503,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,0.508527,0.815925,8.81852,-5.12376,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,0.508527,0.815925,9.18002,-5.12376,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,0.429855,0.704679,9.45334,-3.6503,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,1.38734,0.815925,0.0352428,-1.75931,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,1.38734,0.815925,2.52331,-1.75931,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,1.38734,0.815925,0.185096,-1.75931,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,1.38734,0.815925,0.0639043,-1.75931,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,1.38734,0.815925,0.724418,-1.75931,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,1.38734,0.815925,1.83483,-1.75931,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,1.38734,0.815925,8.25761,-1.75931,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,1.38734,0.815925,0.837922,-1.75931,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,1.38734,0.815925,12.1725,-1.75931,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,1.38734,0.815925,0.103769,-1.75931,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,1.38734,0.815925,3.7004,-1.75931,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,1.38734,0.815925,12.7842,-1.75931,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,1.38734,0.815925,0.144235,-1.75931,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,1.38734,0.815925,54.8577,-1.75931,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,1.38734,0.815925,3.16392,-1.75931,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,1.38734,0.815925,49.148,-1.75931,69.0|103,1197
