id,importanceSampling
411|4,132.656372
411|3,135.174000
411|5,156.623578
411|6,156.945534
411|8,132.185475
411|7,131.864467
411|9,151.925091
411|10,157.190841
411|12,130.774912
411|11,130.086145
411|1,82.988598
411|2,147.079756
152|8,143.228882
152|7,142.847737
152|6,147.681766
152|5,146.580600
152|12,139.919693
152|11,136.503843
152|10,141.292184
152|9,145.039808
152|3,142.296123
152|4,143.127266
152|1,77.849286
152|2,150.437038
1056|8,140.024342
1056|7,141.859161
1056|6,144.993111
1056|5,146.744045
1056|12,143.653891
1056|11,139.317279
1056|10,147.664289
1056|9,151.637914
1056|4,142.541718
1056|3,139.695203
1056|1,77.099216
1056|2,163.624383
462|6,162.249293
462|5,163.192185
462|4,168.391192
462|3,167.137059
462|9,139.444921
462|10,144.934235
462|7,152.582998
462|8,150.199819
462|11,163.455778
462|12,169.207481
462|1,90.955062
462|2,161.653479
1159|8,156.869682
1159|7,159.257788
1159|5,160.550943
1159|6,159.309301
1159|11,143.865126
1159|12,149.313840
1159|9,159.618115
1159|10,161.371241
1159|4,148.853979
1159|3,148.415306
1159|1,81.582904
1159|2,158.367495
1197|7,134.270707
1197|8,132.863064
1197|6,138.994494
1197|5,137.822000
1197|12,130.631298
1197|10,145.073593
1197|9,145.383397
1197|3,130.732869
1197|4,131.988465
1197|11,133.439912
1197|1,81.389288
1197|2,159.302364
