id,importanceSampling
411|4,142.390772
411|3,137.397547
411|5,164.337102
411|6,164.258146
411|8,139.642430
411|7,138.826415
411|9,163.250769
411|10,164.562833
411|12,105.899942
411|11,139.507017
411|1,51.520800
411|2,147.181945
152|8,153.772505
152|7,154.258207
152|6,160.747145
152|5,161.403473
152|12,144.466349
152|11,145.387938
152|10,154.108049
152|9,154.027822
152|3,155.720132
152|4,154.860464
152|1,77.673776
152|2,150.528081
1056|8,152.233047
1056|7,120.525747
1056|6,160.864357
1056|5,161.280280
1056|12,146.357525
1056|11,146.635277
1056|10,153.442891
1056|9,122.253247
1056|4,152.250951
1056|3,151.097191
1056|1,76.906868
1056|2,163.132009
462|6,217.663785
462|5,217.334908
462|4,202.678326
462|3,201.834221
462|9,159.690714
462|10,161.619420
462|7,171.801531
462|8,169.990492
462|11,164.659923
462|12,178.838953
462|1,90.750870
462|2,162.923590
1159|8,155.672528
1159|7,154.975023
1159|5,165.239211
1159|6,165.145945
1159|11,117.574265
1159|12,151.076877
1159|9,164.145301
1159|10,170.554105
1159|4,158.563317
1159|3,158.152592
1159|1,81.824174
1159|2,127.011076
1197|7,108.989498
1197|8,142.143649
1197|6,151.488031
1197|5,151.554636
1197|12,116.388142
1197|10,160.107989
1197|9,156.623976
1197|3,110.449988
1197|4,141.196896
1197|11,149.407045
1197|1,81.620418
1197|2,159.037181
