id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,0.656847,1.74285,-10.7727,0.0401016,0.650283,1.74053,-10.4505,0.0396376,70.0|274,411
411|3,0.372907,1.74285,-10.7727,0.0401016,0.367786,1.74053,-10.4505,0.0396376,70.0|274,411
411|5,0.74056,1.74285,-10.7727,0.0401016,0.721648,1.74053,-10.4505,0.0396376,70.0|274,411
411|6,0.82022,1.74285,-10.7727,0.0401016,0.805984,1.74053,-10.4505,0.0396376,70.0|274,411
411|8,0.519316,1.74285,-10.7727,0.0401016,0.502999,1.74053,-10.4505,0.0396376,70.0|274,411
411|7,0.478322,1.74285,-10.7727,0.0401016,0.464509,1.74053,-10.4505,0.0396376,70.0|274,411
411|9,0.674251,1.74285,-10.7727,0.0401016,0.677275,1.74053,-10.4505,0.0396376,70.0|274,411
411|10,0.785581,1.74285,-10.7727,0.0401016,0.766615,1.74053,-10.4505,0.0396376,70.0|274,411
411|12,0.487926,1.74285,-10.7727,0.0401016,0.467841,1.74053,-10.4505,0.0396376,70.0|274,411
411|11,0.548505,1.74285,-10.7727,0.0401016,0.52172,1.74053,-10.4505,0.0396376,70.0|274,411
411|1,1.15371,1.74285,-10.7727,0.0401016,0.584485,1.74053,-10.4505,0.0396376,69.0|274,411
411|2,1.12238,1.74285,-10.7727,0.0401016,0.584485,1.74053,-10.4505,0.0396376,69.0|274,411
152|8,0.184634,1.13354,-10.7727,0.0478587,0.17935,1.1324,-10.4505,0.0482268,65.0|322,152
152|7,0.206168,1.13354,-10.7727,0.0478587,0.200418,1.1324,-10.4505,0.0482268,65.0|322,152
152|6,0.209994,1.13354,-10.7727,0.0478587,0.197789,1.1324,-10.4505,0.0482268,65.0|322,152
152|5,0.185847,1.13354,-10.7727,0.0478587,0.176978,1.1324,-10.4505,0.0482268,65.0|322,152
152|12,0.0618315,1.13354,-10.7727,0.0478587,0.0597029,1.1324,-10.4505,0.0482268,28.0|322,152
152|11,0.0712064,1.13354,-10.7727,0.0478587,0.0687108,1.1324,-10.4505,0.0482268,28.0|322,152
152|10,0.0682665,1.13354,-10.7727,0.0478587,0.0673346,1.1324,-10.4505,0.0482268,28.0|322,152
152|9,0.0809566,1.13354,-10.7727,0.0478587,0.0799319,1.1324,-10.4505,0.0482268,28.0|322,152
152|3,0.149944,1.13354,-10.7727,0.0478587,0.147228,1.1324,-10.4505,0.0482268,22.0|322,152
152|4,0.159652,1.13354,-10.7727,0.0478587,0.1609,1.1324,-10.4505,0.0482268,22.0|322,152
152|1,0.268853,1.13354,-10.7727,0.0478587,0.123622,1.1324,-10.4505,0.0482268,69.0|322,152
152|2,0.213555,1.13354,-10.7727,0.0478587,0.123622,1.1324,-10.4505,0.0482268,69.0|322,152
1056|8,0.131383,1.74285,-10.7727,2.96826e-08,0.131533,1.74053,-10.4505,3.08327e-08,65.0|276,1056
1056|7,0.129949,1.74285,-10.7727,2.96826e-08,0.128505,1.74053,-10.4505,3.08327e-08,65.0|276,1056
1056|6,0.135962,1.74285,-10.7727,2.96826e-08,0.131183,1.74053,-10.4505,3.08327e-08,65.0|276,1056
1056|5,0.128762,1.74285,-10.7727,2.96826e-08,0.125203,1.74053,-10.4505,3.08327e-08,65.0|276,1056
1056|12,0.033026,1.74285,-10.7727,2.96826e-08,0.0329129,1.74053,-10.4505,3.08327e-08,28.0|276,1056
1056|11,0.0399817,1.74285,-10.7727,2.96826e-08,0.0395277,1.74053,-10.4505,3.08327e-08,28.0|276,1056
1056|10,0.0617832,1.74285,-10.7727,2.96826e-08,0.0596103,1.74053,-10.4505,3.08327e-08,28.0|276,1056
1056|9,0.0660317,1.74285,-10.7727,2.96826e-08,0.0645195,1.74053,-10.4505,3.08327e-08,28.0|276,1056
1056|4,0.116342,1.74285,-10.7727,2.96826e-08,0.112749,1.74053,-10.4505,3.08327e-08,22.0|276,1056
1056|3,0.106732,1.74285,-10.7727,2.96826e-08,0.101625,1.74053,-10.4505,3.08327e-08,22.0|276,1056
1056|1,0.134016,1.74285,-10.7727,2.96826e-08,0.0839652,1.74053,-10.4505,3.08327e-08,69.0|276,1056
1056|2,0.176016,1.74285,-10.7727,2.96826e-08,0.0839652,1.74053,-10.4505,3.08327e-08,69.0|276,1056
462|6,13.2194,1.74289,-10.7727,2.96826e-08,13.0825,1.74058,-10.4505,3.08327e-08,55.0|292,462
462|5,14.066,1.74289,-10.7727,2.96826e-08,13.9275,1.74058,-10.4505,3.08327e-08,55.0|292,462
462|4,2.58966,1.74289,-10.7727,2.96826e-08,2.48271,1.74058,-10.4505,3.08327e-08,55.0|292,462
462|3,2.8291,1.74289,-10.7727,2.96826e-08,2.56122,1.74058,-10.4505,3.08327e-08,55.0|292,462
462|9,0.0168887,1.74289,-10.7727,2.96826e-08,0.01708,1.74058,-10.4505,3.08327e-08,32.0|292,462
462|10,0.0184624,1.74289,-10.7727,2.96826e-08,0.0176122,1.74058,-10.4505,3.08327e-08,32.0|292,462
462|7,0.020814,1.74289,-10.7727,2.96826e-08,0.0199188,1.74058,-10.4505,3.08327e-08,32.0|292,462
462|8,0.0205263,1.74289,-10.7727,2.96826e-08,0.0203145,1.74058,-10.4505,3.08327e-08,32.0|292,462
462|11,0.258743,1.74289,-10.7727,2.96826e-08,0.251997,1.74058,-10.4505,3.08327e-08,22.0|292,462
462|12,0.276076,1.74289,-10.7727,2.96826e-08,0.265465,1.74058,-10.4505,3.08327e-08,22.0|292,462
462|1,0.812902,1.74289,-10.7727,2.96826e-08,0.323729,1.74058,-10.4505,3.08327e-08,69.0|292,462
