id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.559796,1.62756,3.08219e-05,0.559796,1.62756,3.08229e-05,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.559796,1.62756,3.06553e-05,0.559796,1.62756,3.06563e-05,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.559796,1.62756,3.06553e-05,0.559796,1.62756,3.06563e-05,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.559796,1.62756,3.06553e-05,0.559796,1.62756,3.06563e-05,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.559796,1.62756,3.06553e-05,0.559796,1.62756,3.06563e-05,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.559796,1.62756,3.06553e-05,0.559796,1.62756,3.06563e-05,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.559796,1.62756,3.06553e-05,0.559796,1.62756,3.06563e-05,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.559796,1.62756,3.06553e-05,0.559796,1.62756,3.06563e-05,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.559796,1.62756,3.06553e-05,0.559796,1.62756,3.06563e-05,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.559796,1.62756,3.06553e-05,0.559796,1.62756,3.06563e-05,69.0|274,411
