rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-1.16987e-07,3.43405e-10,0.637203,-1.68603,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.32292e-09,1.79445e-09,1.03207,-1.0131,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,6.50841e-08,-1.91222e-08,0.546879,1.57914,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-1.32631e-08,-2.04288e-08,0.521268,-1.34832,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.30682e-07,1.27224e-08,0.752216,-2.37077,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-1.28178e-07,8.11788e-09,0.824121,-0.959717,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,6.3945e-08,6.7437e-09,0.607384,-2.59001,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.06184e-07,-6.25114e-09,0.563623,-1.0231,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,7.2347e-09,1.82709e-08,0.8629,3.44594,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-4.87278e-08,1.53088e-08,0.7043,-4.04376,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-6.27075e-09,-2.35104e-09,-0.0725498,-2.45138,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,3.01932e-08,6.5629e-09,-1.15848,0.467271,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-4.01701e-08,9.84897e-09,0.102817,-4.80027,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,8.20283e-09,-1.36617e-08,3.02896,-0.857207,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,5.75338e-08,1.37354e-08,0.994675,-1.01789,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-4.43571e-08,3.61802e-08,0.485943,1.91774,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,1.20167e-07,2.24436e-08,1.23508,2.53748,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-6.67928e-08,-5.24165e-08,-1.46115,3.5592,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.77482e-07,2.03051e-08,0.506774,-4.44061,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,3.13185e-08,2.05342e-08,-2.79336,-1.99016,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.71955e-08,2.72215e-08,-0.337784,2.01255,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,3.42821e-08,3.21588e-08,-0.713312,1.53962,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-1.83483e-07,6.39276e-09,0.974172,-0.568613,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,5.73606e-09,-1.05319e-08,-3.45672,-3.12507,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-1.29444e-08,-1.30912e-08,0.413808,0.131602,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-5.81242e-08,-4.81275e-09,-0.518775,-0.272511,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-1.10321e-07,5.12462e-09,0.747066,-0.69219,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-1.25256e-08,2.43263e-08,0.659906,0.6398,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,4.8537e-08,2.47078e-08,0.670043,-0.13662,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-8.92348e-08,-1.28683e-08,0.717978,-0.0548221,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,1.1537e-07,-3.08935e-08,1.07259,-1.18886,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-3.91349e-08,-8.40688e-09,1.04174,-2.14807,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-6.16636e-08,1.49365e-09,1.00439,-2.89055,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-3.93399e-08,-2.59462e-09,0.966737,-2.08431,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-7.9006e-08,-2.26721e-08,0.925217,-0.747193,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-4.2948e-08,-1.2284e-08,0.862287,1.59906,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,6.30777e-08,-2.21459e-08,-0.00161137,0.210151,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,-1.00204e-07,2.84312e-09,1.67553,-0.77034,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,4.71986e-08,-9.58382e-09,-0.101982,1.88374,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,5.02854e-08,-6.78177e-09,-2.39284,3.78798,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-1.27304e-07,1.73112e-09,0.301859,-0.980127,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,5.13228e-08,-5.93657e-10,-2.024,1.15373,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,-8.35266e-08,3.79755e-10,0.253722,-0.0941341,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,-9.52692e-08,-2.3132e-09,1.40291,1.49256,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-1.04773e-07,-9.31382e-09,-0.497347,2.63189,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,2.71721e-08,2.70076e-08,-0.518924,-2.92506,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,4.10161e-08,-8.55381e-09,0.122437,0.0666661,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-4.68707e-08,-1.27827e-08,1.56371,1.93169,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.71154e-07,-3.93308e-09,-0.122427,-0.872216,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-4.90214e-08,2.14632e-08,-0.21339,-1.30385,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,4.66501e-08,4.55259e-09,-0.422894,2.78997,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-6.12278e-08,2.53754e-08,0.920727,-0.102911,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,7.88004e-08,-5.42879e-09,1.1131,-0.502503,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,3.5805e-08,2.39989e-10,1.02885,-1.63911,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,-9.90504e-08,4.84294e-09,1.04297,-1.31811,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,-2.22505e-08,-1.25094e-08,1.11782,-1.09125,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,2.04261e-08,-1.84755e-08,1.73015,0.180316,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,1.00432e-07,-6.24657e-09,1.64102,1.10966,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,3.574e-08,1.95191e-08,1.37408,-1.63227,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,2.83578e-08,-1.23445e-08,1.30067,-0.117389,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,1.23513e-08,1.89663e-08,1.09989,-1.92207,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,5.9823e-09,1.36957e-08,1.14123,1.24406,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,7.30013e-08,2.10901e-08,0.544293,-0.620438,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,-1.77365e-07,8.42879e-09,-1.0531,-1.7482,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,1.67923e-08,1.10494e-08,-2.00512,-0.904778,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,8.07244e-08,-2.00422e-08,0.955246,-1.71865,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,5.78223e-08,1.85948e-08,-1.83551,2.67727,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,-1.27238e-07,5.97416e-09,0.0244484,2.19759,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,-9.22618e-08,5.80615e-09,0.182502,-2.11654,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,-8.55935e-08,-1.52991e-08,-0.88123,2.09342,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,8.3906e-08,1.88383e-08,-2.049,-1.23845,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,1.41147e-08,-1.22194e-08,1.71214,-0.579237,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,1.49129e-07,1.55597e-08,-1.12946,-1.37652,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,6.83078e-08,1.17772e-08,-2.56025,-0.936307,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,-3.33295e-08,-1.65278e-08,0.0509369,-0.975413,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,-1.45264e-07,-7.72062e-09,-1.27617,1.42033,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,5.23038e-08,3.92457e-09,-0.977988,-2.18818,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,1.54088e-08,9.89801e-09,-0.485232,0.027607,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,5.96767e-09,5.47554e-09,0.51657,0.922076,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,-1.64973e-07,1.14472e-08,0.495324,-0.461827,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,-2.02717e-07,-1.78218e-08,0.494281,0.451569,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,-1.29133e-07,8.15415e-09,0.530883,0.156647,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,-1.08865e-07,1.27204e-08,1.53815,-1.91292,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,4.56332e-08,-1.1795e-08,1.51573,1.19257,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,-7.10298e-09,1.342e-08,1.44622,-0.890382,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,-9.52842e-08,2.77906e-08,1.43006,-2.09303,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,-4.20106e-08,2.18764e-09,1.55406,-1.26527,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,-3.05128e-08,-2.15652e-08,1.53087,-1.92014,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,4.56136e-08,1.24543e-08,0.67671,1.49223,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,-3.17068e-08,2.96392e-08,2.72373,-0.677668,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,-9.01214e-09,2.00863e-08,0.0684561,-3.49565,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,-3.97767e-08,2.41019e-08,1.18927,0.779604,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,-8.71045e-08,1.7617e-08,3.05033,-0.607438,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,-8.88241e-09,5.01533e-09,0.734787,1.57702,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,-7.65763e-08,-5.2022e-09,-0.748706,3.08526,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,-3.56199e-08,-1.60361e-08,0.589721,2.12175,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,3.64683e-08,1.01257e-08,-0.829086,1.77584,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,-3.91586e-08,1.90626e-08,0.915224,-5.43646,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,-1.62323e-08,3.20007e-08,1.4615,1.81517,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,1.37004e-08,1.60887e-08,1.84038,3.09882,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,-7.17395e-08,-7.01389e-10,0.318086,-1.33153,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,-2.72755e-08,-2.64105e-08,-1.49303,-1.79779,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,6.19947e-09,7.63284e-09,0.221952,0.882769,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,-3.85771e-08,-1.60188e-08,-1.72836,-1.654,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,1.03984e-07,-2.16917e-08,2.27201,-1.41715,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,-1.27872e-07,1.19785e-08,2.22557,2.0883,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,-1.72759e-07,5.5025e-09,2.25095,-2.08998,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,5.18912e-08,-1.1531e-10,2.2252,3.59586,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,8.15158e-08,4.21819e-09,2.12396,-0.840176,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-1.07947e-07,-1.88549e-08,2.21177,2.29894,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,1.74796e-10,-6.16271e-09,1.72175,2.97311,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,4.45837e-08,2.72865e-08,1.65021,0.521773,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,1.43042e-07,-8.13908e-09,1.3691,1.42723,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,-4.16179e-08,4.81939e-09,1.43587,-2.05637,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,4.40364e-08,-1.62642e-08,-0.00547911,1.52837,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,-1.70989e-07,1.25477e-08,-1.20246,-0.122906,69.0|292,1159
