id,importanceSampling
9|411|9|411|sample|4|274|4|274|70.0,181.634439
9|411|9|411|sample|3|274|3|274|70.0,181.857323
9|411|9|411|sample|5|274|5|274|70.0,182.448433
9|411|9|411|sample|6|274|6|274|70.0,182.319893
9|411|9|411|sample|8|274|8|274|70.0,181.237898
9|411|9|411|sample|7|274|7|274|70.0,181.272834
9|411|9|411|sample|9|274|9|274|70.0,181.723558
9|411|9|411|sample|10|274|10|274|70.0,150.474323
9|411|9|411|sample|12|274|12|274|70.0,152.374239
9|411|9|411|sample|11|274|11|274|70.0,183.064737
9|411|9|411|cc|1|1|274|1|274|69.0,22.399052
9|411|9|411|cc|2|1|274|1|274|69.0,22.887624
9|411|9|411|cc|3|1|274|1|274|69.0,23.645463
9|411|9|411|cc|4|1|274|1|274|69.0,24.209931
9|411|9|411|cc|5|1|274|1|274|69.0,24.154203
9|411|9|411|cc|6|1|274|1|274|69.0,23.645909
9|411|9|411|cc|7|1|274|1|274|69.0,22.923100
9|411|9|411|cc|8|1|274|1|274|69.0,22.381022
9|411|9|411|vc|1|2|274|2|274|69.0,26.431308
9|411|9|411|vc|2|2|274|2|274|69.0,26.250997
9|411|9|411|vc|3|2|274|2|274|69.0,27.094243
9|411|9|411|vc|4|2|274|2|274|69.0,26.513699
9|411|9|411|vc|5|2|274|2|274|69.0,27.015954
9|411|9|411|vc|6|2|274|2|274|69.0,26.393716
9|411|9|411|vc|7|2|274|2|274|69.0,25.895161
9|411|9|411|vc|8|2|274|2|274|69.0,25.954111
14|783|14|783|sample|3|71|3|71|6.0,188.317506
14|783|14|783|sample|4|71|4|71|6.0,186.129398
14|783|14|783|sample|5|71|5|71|6.0,183.677030
14|783|14|783|sample|6|71|6|71|6.0,183.623215
14|783|14|783|sample|7|71|7|71|6.0,182.983824
14|783|14|783|sample|8|71|8|71|6.0,182.213160
14|783|14|783|sample|10|71|10|71|6.0,189.441056
14|783|14|783|sample|9|71|9|71|6.0,186.816706
14|783|14|783|sample|12|71|12|71|6.0,184.422334
14|783|14|783|sample|11|71|11|71|6.0,183.124562
14|783|14|783|cc|1|1|71|1|71|69.0,22.388736
14|783|14|783|cc|2|1|71|1|71|69.0,22.951282
14|783|14|783|cc|3|1|71|1|71|69.0,23.664038
14|783|14|783|cc|4|1|71|1|71|69.0,24.137105
14|783|14|783|cc|5|1|71|1|71|69.0,24.175986
14|783|14|783|cc|6|1|71|1|71|69.0,23.710540
14|783|14|783|cc|7|1|71|1|71|69.0,-8.583354
14|783|14|783|cc|8|1|71|1|71|69.0,22.359733
14|783|14|783|vc|1|2|71|2|71|69.0,28.101400
14|783|14|783|vc|2|2|71|2|71|69.0,28.392555
14|783|14|783|vc|3|2|71|2|71|69.0,27.951032
14|783|14|783|vc|4|2|71|2|71|69.0,28.133337
14|783|14|783|vc|5|2|71|2|71|69.0,27.008862
14|783|14|783|vc|6|2|71|2|71|69.0,27.294932
14|783|14|783|vc|7|2|71|2|71|69.0,27.593085
14|783|14|783|vc|8|2|71|2|71|69.0,26.203871
14|491|14|491|sample|10|99|10|99|6.0,119.045629
14|491|14|491|sample|9|99|9|99|6.0,182.657939
14|491|14|491|sample|12|99|12|99|6.0,124.271632
14|491|14|491|sample|11|99|11|99|6.0,120.056084
14|491|14|491|sample|4|99|4|99|44.0,182.147843
14|491|14|491|sample|3|99|3|99|44.0,151.530607
14|491|14|491|sample|6|99|6|99|44.0,182.605330
14|491|14|491|sample|5|99|5|99|44.0,182.065123
14|491|14|491|sample|7|99|7|99|63.0,181.536438
14|491|14|491|sample|8|99|8|99|63.0,181.517915
14|491|14|491|cc|1|1|99|1|99|69.0,22.501038
14|491|14|491|cc|2|1|99|1|99|69.0,22.454049
14|491|14|491|cc|3|1|99|1|99|69.0,22.849380
14|491|14|491|cc|4|1|99|1|99|69.0,23.191071
14|491|14|491|cc|5|1|99|1|99|69.0,23.141583
14|491|14|491|cc|6|1|99|1|99|69.0,22.912957
14|491|14|491|cc|7|1|99|1|99|69.0,22.487580
14|491|14|491|cc|8|1|99|1|99|69.0,22.497474
14|491|14|491|vc|1|2|99|2|99|69.0,24.517867
14|491|14|491|vc|2|2|99|2|99|69.0,26.262413
14|491|14|491|vc|3|2|99|2|99|69.0,26.026096
14|491|14|491|vc|4|2|99|2|99|69.0,25.770070
14|491|14|491|vc|5|2|99|2|99|69.0,25.155732
14|491|14|491|vc|6|2|99|2|99|69.0,25.779285
14|491|14|491|vc|7|2|99|2|99|69.0,25.456444
14|491|14|491|vc|8|2|99|2|99|69.0,24.515319
14|433|14|433|sample|4|99|4|99|6.0,183.034188
14|433|14|433|sample|3|99|3|99|6.0,149.542561
14|433|14|433|sample|6|99|6|99|6.0,185.101059
14|433|14|433|sample|5|99|5|99|6.0,183.163591
14|433|14|433|sample|8|99|8|99|6.0,149.951490
14|433|14|433|sample|7|99|7|99|6.0,181.618701
14|433|14|433|sample|10|99|10|99|6.0,182.477541
14|433|14|433|sample|9|99|9|99|6.0,150.473908
14|433|14|433|sample|11|99|11|99|6.0,188.063154
14|433|14|433|sample|12|99|12|99|6.0,191.379274
14|433|14|433|cc|1|1|99|1|99|69.0,22.431589
14|433|14|433|cc|2|1|99|1|99|69.0,-8.962440
14|433|14|433|cc|3|1|99|1|99|69.0,22.977905
14|433|14|433|cc|4|1|99|1|99|69.0,23.321336
14|433|14|433|cc|5|1|99|1|99|69.0,23.320309
14|433|14|433|cc|6|1|99|1|99|69.0,22.939464
14|433|14|433|cc|7|1|99|1|99|69.0,22.522944
14|433|14|433|cc|8|1|99|1|99|69.0,-9.055670
14|433|14|433|vc|1|2|99|2|99|69.0,25.739634
14|433|14|433|vc|2|2|99|2|99|69.0,28.245124
14|433|14|433|vc|3|2|99|2|99|69.0,29.662308
14|433|14|433|vc|4|2|99|2|99|69.0,28.630898
14|433|14|433|vc|5|2|99|2|99|69.0,29.043806
14|433|14|433|vc|6|2|99|2|99|69.0,29.384617
14|433|14|433|vc|7|2|99|2|99|69.0,27.515612
14|433|14|433|vc|8|2|99|2|99|69.0,24.302268
14|297|14|297|sample|3|71|3|71|6.0,182.676983
14|297|14|297|sample|4|71|4|71|6.0,150.096334
14|297|14|297|sample|5|71|5|71|6.0,182.915208
14|297|14|297|sample|6|71|6|71|6.0,151.815542
14|297|14|297|sample|8|71|8|71|6.0,181.151648
14|297|14|297|sample|7|71|7|71|6.0,181.383301
14|297|14|297|sample|9|71|9|71|6.0,181.477819
14|297|14|297|sample|10|71|10|71|6.0,181.755404
14|297|14|297|sample|12|71|12|71|6.0,159.288773
14|297|14|297|sample|11|71|11|71|6.0,191.497087
14|297|14|297|cc|1|1|71|1|71|69.0,22.408120
14|297|14|297|cc|2|1|71|1|71|69.0,22.670728
14|297|14|297|cc|3|1|71|1|71|69.0,23.227648
14|297|14|297|cc|4|1|71|1|71|69.0,23.596196
14|297|14|297|cc|5|1|71|1|71|69.0,23.617567
14|297|14|297|cc|6|1|71|1|71|69.0,23.248973
14|297|14|297|cc|7|1|71|1|71|69.0,22.598055
14|297|14|297|cc|8|1|71|1|71|69.0,22.359502
14|297|14|297|vc|1|2|71|2|71|69.0,25.586021
14|297|14|297|vc|2|2|71|2|71|69.0,28.309695
14|297|14|297|vc|3|2|71|2|71|69.0,30.093104
14|297|14|297|vc|4|2|71|2|71|69.0,29.920058
14|297|14|297|vc|5|2|71|2|71|69.0,29.097872
14|297|14|297|vc|6|2|71|2|71|69.0,30.041200
14|297|14|297|vc|7|2|71|2|71|69.0,-2.416082
14|297|14|297|vc|8|2|71|2|71|69.0,25.707195
14|183|14|183|sample|4|233|4|233|6.0,181.060490
14|183|14|183|sample|3|233|3|233|6.0,180.968965
14|183|14|183|sample|6|233|6|233|6.0,149.585963
