id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,-2.40424e-07,-8.51066e-07,0.327737,0,0,7.38964e-13,-9.03722e-13,-3.85309e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,-1.94301e-07,2.45299e-07,0.181046,0,0,7.38964e-13,-2.05924e-12,-9.52307e-08,0,0,False,69.0|162,84
8|84|cc|3|1|162,-7.74397e-07,-4.2017e-07,-0.0699805,0,0,2.44427e-12,6.92779e-14,2.56151e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,2.91159e-07,2.12884e-07,-0.0469041,0,0,-1.3074e-12,-6.66578e-13,2.04498e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,5.01118e-07,-2.7312e-07,-0.131441,0,0,-4.03588e-12,8.63531e-13,6.83739e-10,0,0,False,69.0|162,84
8|84|cc|6|1|162,-1.59023e-06,6.40728e-07,-0.174114,0,0,-1.19371e-12,-6.05738e-13,-2.03704e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,-6.55291e-07,6.51856e-07,-0.0485812,0,0,8.52651e-13,9.37916e-13,-1.5967e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,-2.72153e-08,2.81655e-07,0.0870198,0,0,1.3074e-12,1.53833e-12,4.08186e-07,0,0,False,69.0|162,84
8|84|sample|10|162,5.06925e-07,-5.91849e-07,-1.14499,0,0,2.42721e-11,-3.71179e-11,-1.13544,0,0,True,32.0|162,84
8|84|sample|11|162,-5.10115e-07,-6.13102e-07,-1.55861,0,0,6.87805e-12,3.23124e-11,-1.54506,0,0,True,22.0|162,84
8|84|sample|12|162,-9.62657e-07,7.83669e-07,-1.32776,0,0,2.73985e-11,-1.06535e-10,-1.31977,0,0,True,22.0|162,84
8|84|sample|3|162,-1.85972e-07,4.12279e-07,-2.29877,0,0,-6.59384e-12,2.65835e-10,-2.17808,0,0,True,55.0|162,84
8|84|sample|4|162,-1.26893e-06,3.09604e-07,-2.03863,0,0,-3.06954e-11,2.2843e-10,-2.0314,0,0,True,55.0|162,84
8|84|sample|5|162,2.75274e-07,-5.56964e-07,-2.09905,0,0,-1.6712e-11,-8.27853e-11,-2.06547,0,0,True,55.0|162,84
8|84|sample|6|162,6.32347e-08,-4.95536e-08,-2.32629,0,0,-1.51203e-11,-1.23221e-11,-2.28631,0,0,True,55.0|162,84
8|84|sample|7|162,-2.2623e-06,-5.14677e-07,-1.34627,0,0,-4.07567e-11,-4.62577e-11,-1.33815,0,0,True,32.0|162,84
8|84|sample|8|162,1.5814e-06,-5.43824e-07,-1.28384,0,0,-4.03588e-12,-4.01426e-11,-1.26102,0,0,True,32.0|162,84
8|84|sample|9|162,-4.91495e-07,7.97037e-07,-1.21412,0,0,4.16662e-11,2.04343e-11,-1.15031,0,0,True,32.0|162,84
8|84|vc|1|2|162,-7.42275e-07,-1.63189e-07,0.0932151,0,0,-5.68434e-14,-6.85674e-13,3.30012e-07,0,0,False,69.0|162,84
8|84|vc|2|2|162,1.8372e-06,7.27495e-08,0.0878875,0,0,-1.98952e-12,-3.27738e-13,-3.40875e-08,0,0,False,69.0|162,84
8|84|vc|3|2|162,-1.28532e-07,4.46347e-07,-0.0905418,0,0,4.54747e-13,-8.50209e-13,-2.46894e-07,0,0,False,69.0|162,84
8|84|vc|4|2|162,-4.87923e-07,-2.45056e-07,0.0997654,0,0,-2.84217e-13,-1.30873e-12,-4.67478e-09,0,0,False,69.0|162,84
8|84|vc|5|2|162,5.7405e-07,-2.06452e-08,-0.0204768,0,0,-5.68434e-13,-2.43361e-13,-2.14289e-07,0,0,False,69.0|162,84
8|84|vc|6|2|162,4.383e-07,-1.74103e-07,-0.188556,0,0,8.52651e-13,4.12781e-13,-3.27835e-07,0,0,False,69.0|162,84
8|84|vc|7|2|162,7.93106e-07,5.6915e-07,-0.299233,0,0,1.81899e-12,4.67626e-13,4.291e-07,0,0,False,69.0|162,84
8|84|vc|8|2|162,-4.50931e-07,-6.92014e-07,0.314245,0,0,-5.68434e-13,1.44507e-12,3.66164e-07,0,0,False,69.0|162,84
8|719|cc|1|1|274,1.45813e-07,-3.09841e-07,0.202581,0,0,-2.89901e-12,9.02389e-13,2.22271e-08,0,0,False,69.0|274,719
8|719|cc|2|1|274,-5.98848e-08,1.63952e-07,0.0398231,0,0,-3.41061e-13,-1.66644e-12,8.52909e-08,0,0,False,69.0|274,719
8|719|cc|3|1|274,-8.72378e-08,4.64957e-07,0.027462,0,0,1.76215e-12,-2.7911e-13,2.39921e-07,0,0,False,69.0|274,719
8|719|cc|4|1|274,5.55407e-07,5.95027e-07,0.0953141,0,0,-1.87583e-12,7.8737e-13,1.96533e-07,0,0,False,69.0|274,719
8|719|cc|5|1|274,2.82351e-07,-8.50659e-08,0.155427,0,0,-1.98952e-12,6.16174e-13,3.53099e-07,0,0,False,69.0|274,719
8|719|cc|6|1|274,-8.1213e-07,3.35886e-07,0.0112443,0,0,6.82121e-13,1.3991e-12,-3.86771e-07,0,0,False,69.0|274,719
8|719|cc|7|1|274,-2.17909e-07,6.81492e-07,0.00845451,0,0,-9.66338e-13,2.19158e-13,3.13538e-07,0,0,False,69.0|274,719
8|719|cc|8|1|274,-2.88669e-07,-4.01499e-07,-0.124758,0,0,3.97904e-13,1.26832e-12,-2.32784e-07,0,0,False,69.0|274,719
8|719|sample|10|274,8.74516e-07,-3.20529e-08,-0.343,0,0,6.43468e-11,6.07199e-11,-0.322738,0,0,True,32.0|274,719
8|719|sample|11|274,-2.06835e-07,6.64676e-07,-0.16816,0,0,-1.65414e-11,3.57359e-11,-0.158645,0,0,True,22.0|274,719
8|719|sample|12|274,8.9044e-07,-6.05993e-08,-0.0794009,0,0,-2.05773e-11,4.82687e-11,-0.0621887,0,0,True,22.0|274,719
8|719|sample|3|274,1.03788e-06,8.11047e-07,-2.29889,0,0,3.62661e-11,1.25417e-10,-2.29816,0,0,True,55.0|274,719
8|719|sample|4|274,-8.21163e-07,-6.07375e-07,-2.32031,0,0,1.11413e-11,1.0173e-10,-2.32062,0,0,True,55.0|274,719
8|719|sample|5|274,3.58228e-08,-4.51558e-07,-2.23534,0,0,1.0175e-11,1.00075e-10,-2.24992,0,0,True,55.0|274,719
8|719|sample|6|274,-5.16446e-07,2.09666e-07,-2.17324,0,0,-1.79625e-11,1.80121e-10,-2.18022,0,0,True,55.0|274,719
8|719|sample|7|274,1.19031e-06,1.21215e-06,-0.305323,0,0,-1.60298e-11,1.43512e-11,-0.319358,0,0,True,32.0|274,719
8|719|sample|8|274,1.44372e-06,-2.7301e-07,-0.324506,0,0,-3.78577e-11,1.37348e-11,-0.302238,0,0,True,32.0|274,719
