rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0.0137158,0.664143,-8.17339e-06,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-0.0257403,0.146173,7.49327e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0.0377381,0.196098,2.74423e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-0.0807514,1.72126,-8.09503e-06,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0.0378961,0.607464,-3.5345e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0.0809488,0.260943,-5.45703e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-0.256441,0.245419,4.44454e-06,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0.0858169,-0.944231,-6.70214e-06,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0.0284107,-1.16443,-2.01919e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0.0537357,-0.541865,-3.7685e-06,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-0.174332,-1.30264,-2.09675e-06,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-0.0503757,1.07796,-3.02231e-06,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-0.0731397,1.05488,2.18616e-06,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-0.204052,0.206428,2.28666e-06,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-0.139084,0.618893,-1.40627e-06,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0.0649189,-0.81994,8.90775e-07,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0.00490229,-1.11087,4.37502e-06,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0.022446,-0.883771,4.02438e-06,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-0.084846,-0.328125,-8.07308e-09,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0.0405537,-0.283915,-8.27866e-06,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-0.0227722,1.06642,5.12215e-06,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0.232625,-0.113997,-9.19827e-06,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0.276276,0.88338,7.40465e-06,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,-0.149772,0.245682,5.06447e-06,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-0.0858148,-1.21047,-2.36444e-06,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-0.13057,0.206577,-3.25804e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,-0.211071,-0.0292155,8.91475e-07,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0.0608995,-1.53968,-9.46397e-07,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-0.112147,-0.26917,-8.43428e-06,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0.0192349,-1.72228,-7.33427e-06,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-0.262982,0.0979354,-3.22707e-06,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0.0705136,-0.624318,2.45141e-06,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-0.22035,-0.677573,-8.19487e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,-0.00227796,-0.301659,8.91342e-07,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0.00552325,-1.10176,1.07226e-05,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,-0.00815718,-0.435388,-3.99901e-06,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,-0.00789489,-0.102658,7.90559e-06,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0.00851427,0.294735,8.21733e-07,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0.019448,0.0252803,5.79607e-06,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,-0.0167883,-0.0753075,-1.9643e-06,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,-0.0108407,0.355834,-3.38051e-06,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,-0.0727133,-1.47595,-3.53093e-06,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,-0.0571727,-1.31916,-4.2719e-06,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,-0.0235921,-1.05367,5.45514e-06,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,-0.0418528,0.550785,-2.27802e-06,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0.250126,0.647033,-5.46567e-06,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,-0.0068513,0.716489,-9.04457e-07,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0.0497402,-0.167275,-3.71648e-06,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0.119041,-0.156101,-5.75107e-06,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0.064466,0.169022,-3.36704e-06,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0.0415708,-0.537599,5.56272e-06,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,-0.0769708,-0.245733,-1.49953e-06,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,-0.032923,0.0125749,-1.43948e-06,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0.230213,0.389015,-3.7929e-06,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0.173974,-0.086475,-7.99636e-07,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,-0.120237,0.188179,2.15807e-06,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,-0.184777,1.81299,-8.52224e-06,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,-0.0727807,0.291422,-1.0604e-06,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,-0.0736661,-0.451807,-2.29128e-06,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,-0.0263837,-1.09271,8.29754e-06,0,0,False,69.0|322,488
