rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,741.202,1.18975,0.0151435,5.80329,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|cc|2|1|162,741.202,1.15029,0.0090214,5.80338,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|cc|3|1|162,741.202,1.21377,0.00948323,5.80335,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|cc|4|1|162,741.202,1.09528,0.043584,5.80329,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|cc|5|1|162,741.202,1.21393,0.014309,5.80332,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|cc|6|1|162,741.202,1.25698,0.0101185,5.80331,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|cc|7|1|162,741.202,0.919593,0.00996267,5.80336,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|cc|8|1|162,741.202,1.26185,0.00303192,5.8033,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|sample|10|162,741.202,0.790485,0.01638,33.4059,1.59134e-07,-3.97217e-05,True,32.0|162,84
1,8|84|sample|11|162,741.202,0.81581,0.0305273,20.6801,1.59134e-07,-3.97217e-05,True,22.0|162,84
1,8|84|sample|12|162,741.202,0.587743,0.0142655,20.6802,1.59134e-07,-3.97217e-05,True,22.0|162,84
1,8|84|sample|3|162,741.202,0.711699,0.154229,2.96146,1.59134e-07,-3.97217e-05,True,55.0|162,84
1,8|84|sample|4|162,741.202,0.688935,0.150711,2.96147,1.59134e-07,-3.97217e-05,True,55.0|162,84
1,8|84|sample|5|162,741.202,0.558023,0.0645161,2.96147,1.59134e-07,-3.97217e-05,True,55.0|162,84
1,8|84|sample|6|162,741.202,0.62299,0.0974538,2.96146,1.59134e-07,-3.97217e-05,True,55.0|162,84
1,8|84|sample|7|162,741.202,0.826993,0.0231165,33.406,1.59134e-07,-3.97217e-05,True,32.0|162,84
1,8|84|sample|8|162,741.202,0.766977,0.0172811,33.4061,1.59134e-07,-3.97217e-05,True,32.0|162,84
1,8|84|sample|9|162,741.202,0.78452,0.021687,33.4061,1.59134e-07,-3.97217e-05,True,32.0|162,84
1,8|84|vc|1|2|162,741.202,1.09119,0.00561422,5.80334,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|vc|2|2|162,741.202,1.21659,0.00586799,5.80329,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|vc|3|2|162,741.202,1.15326,0.0226429,5.80337,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|vc|4|2|162,741.202,1.40866,0.00695478,5.80328,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|vc|5|2|162,741.202,1.45231,0.0188555,5.80338,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|vc|6|2|162,741.202,1.02626,0.00996529,5.80337,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|vc|7|2|162,741.202,1.09022,0.00232324,5.80332,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|84|vc|8|2|162,741.202,1.04546,0.00958312,5.80332,1.59134e-07,-3.97217e-05,False,69.0|162,84
1,8|719|cc|1|1|274,741.202,0.964963,0.00757014,39.8598,-0.0321513,3.47231e-06,False,69.0|274,719
1,8|719|cc|2|1|274,741.202,1.23693,0.00167155,39.8597,-0.0321513,3.47231e-06,False,69.0|274,719
1,8|719|cc|3|1|274,741.202,1.06389,0.00595515,39.8595,-0.0321513,3.47231e-06,False,69.0|274,719
1,8|719|cc|4|1|274,741.202,1.19527,0.00139257,39.8595,-0.0321513,3.47231e-06,False,69.0|274,719
1,8|719|cc|5|1|274,741.202,0.913052,0.00859656,39.8597,-0.0321513,3.47231e-06,False,69.0|274,719
1,8|719|cc|6|1|274,741.202,1.24655,0.00417497,39.8599,-0.0321513,3.47231e-06,False,69.0|274,719
1,8|719|cc|7|1|274,741.202,0.955685,0.00395845,39.8595,-0.0321513,3.47231e-06,False,69.0|274,719
1,8|719|cc|8|1|274,741.202,1.17376,0.00576478,39.8598,-0.0321513,3.47231e-06,False,69.0|274,719
1,8|719|sample|10|274,741.203,0.767598,0.0174393,65.9196,-0.0321513,3.47231e-06,True,32.0|274,719
1,8|719|sample|11|274,741.202,0.753917,0.0339571,42.1304,-0.0321513,3.47231e-06,True,22.0|274,719
1,8|719|sample|12|274,741.202,0.75418,0.0473624,42.1309,-0.0321513,3.47231e-06,True,22.0|274,719
1,8|719|sample|3|274,741.202,0.770589,0.0704724,6.27719,-0.0321513,3.47231e-06,True,55.0|274,719
