id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,-5.78853e-07,0,0,0,0,0,-6.14435e-08,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,2.02656e-06,0,0,0,0,0,2.83468e-08,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,2.368e-06,0,0,0,0,0,-7.55578e-09,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,8.95561e-07,0,0,0,0,0,2.93783e-08,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,-1.78138e-06,0,0,0,0,0,-6.16495e-09,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,3.96485e-07,0,0,0,0,0,-2.94639e-08,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,9.40849e-07,0,0,0,0,0,1.17761e-08,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,5.77535e-07,0,0,0,0,0,2.58057e-08,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-1.2044e-06,0,0,0,0,0,-4.36407e-08,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,1.43724e-06,0,0,0,0,0,5.67529e-09,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-1.53439e-06,0,0,0,0,0,-8.47678e-09,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-1.5138e-06,0,0,0,0,0,1.49229e-08,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,4.80953e-07,0,0,0,0,0,1.87472e-08,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,1.49251e-06,0,0,0,0,0,-1.04159e-08,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,1.03618e-06,0,0,0,0,0,-1.4258e-08,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,2.1295e-07,0,0,0,0,0,-1.12147e-08,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,-2.07007e-06,0,0,0,0,0,8.96406e-08,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,3.39652e-06,0,0,0,0,0,1.65494e-08,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,-4.36696e-06,0,0,0,0,0,-1.32357e-08,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,7.13241e-07,0,0,0,0,0,-2.71609e-08,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,9.58034e-08,0,0,0,0,0,-1.56924e-08,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,-5.62787e-07,0,0,0,0,0,-1.39322e-08,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,-6.66094e-07,0,0,0,0,0,8.54184e-09,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,-2.8836e-06,0,0,0,0,0,-7.79972e-09,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,-1.80787e-06,0,0,0,0,0,3.02374e-08,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0,-2.95712e-06,0,0,0,0,0,1.30214e-08,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0,-4.61532e-07,0,0,0,0,0,-1.58676e-08,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0,8.50338e-07,0,0,0,0,0,1.2264e-08,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0,-1.86862e-07,0,0,0,0,0,-1.14581e-08,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0,-2.06089e-07,0,0,0,0,0,-3.0685e-08,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0,-4.4199e-07,0,0,0,0,0,3.67441e-09,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0,7.48931e-08,0,0,0,0,0,1.38189e-08,0,0,False,69.0|274,719
