rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.05722,-2.87509e-09,0,3.29128,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.437084,-1.4089e-08,0,1.92858,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.141,-2.26752e-08,0,-0.476081,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.24586,-1.13566e-07,0,3.30817,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.736378,-2.83249e-08,0,-0.86203,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.645434,-6.08771e-08,0,-0.700778,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.00273,2.41538e-09,0,3.15939,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.25099,1.29673e-07,0,-2.95428,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.776841,3.72075e-08,0,0.886549,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.91696,-1.86819e-07,0,1.8847,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.4776,4.40585e-08,0,0.816766,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-0.497476,5.71258e-08,0,1.73606,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-0.326442,-1.30889e-07,0,-2.37039,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.851231,-6.57734e-08,0,-1.27003,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.77624,-1.99114e-07,0,-6.65594,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-0.279846,8.05431e-08,0,0.279062,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.975181,-4.44731e-08,0,-3.91712,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.729561,1.34569e-08,0,0.294141,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.799113,-2.84666e-08,0,1.66437,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-1.26053,-8.50248e-08,0,-3.35485,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.328064,-9.55048e-08,0,0.171967,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.294631,4.32217e-08,0,-0.806299,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-2.22698,7.78601e-08,0,0.122209,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-0.00015818,1.12034e-07,0,-2.47302,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-3.52863,-7.35701e-08,0,-0.185422,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,2.88849,2.2303e-08,0,-3.40008,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.502045,4.26561e-08,0,-4.40346,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.609855,1.6034e-07,0,1.61046,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.652625,7.81678e-09,0,1.01349,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.579807,3.9313e-08,0,4.06708,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-0.67177,-9.59318e-08,0,-0.164348,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-0.411777,1.57151e-07,0,-1.46107,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-0.417325,-8.41924e-08,0,-0.819778,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-0.216987,6.10716e-08,0,-1.57874,28.0|322,152
