id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.31261,0.8971,3.10435,-2.25787,2.29933,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.35118,0.8971,3.10435,-2.25787,1.31721,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.51151,0.8971,3.10435,-2.25787,2.50083,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.85566,0.8971,3.10435,-2.25787,2.72256,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.80465,0.8971,3.10435,-2.25787,1.7727,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.67144,0.8971,3.10435,-2.25787,1.6492,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.41245,0.8971,3.10435,-2.25787,2.33853,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.6934,0.8971,3.10435,-2.25787,2.66061,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.60954,0.8971,3.10435,-2.25787,1.60736,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.81714,0.8971,3.10435,-2.25787,1.81091,0.8971,3.08634,-2.25787,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,5.67923,1.97619,3.10435,-1.65921,0.999999,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,4.42502,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,6.35084,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,3.88718,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,5.6196,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,4.55232,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,3.20998,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,3.01677,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,3.63219,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,4.42243,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,5.91542,1.97619,3.10435,-1.65921,1,1.97619,3.08634,-1.65921,69.0|274,411
