rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,5.18484,0.792141,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.677221,1.03257,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.93884,0.326138,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,6.24066,0.519765,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,2.36285,0.918623,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.94424,0.815715,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,3.48484,0.649004,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-1.16344,0.795477,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.926571,0.935834,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.90266,0.850333,0.142216,0.363559,0.945399,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,11.5196,5.71626,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,14.4548,1.91683,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,13.2446,6.02174,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,13.9504,0.322393,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,13.0492,4.6837,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,12.948,4.93849,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,9.10489,1.45751,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,3.70995,4.49656,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,12.339,7.02611,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,7.53222,5.66145,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,11.0099,8.08995,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,8.44418,5.14248,0.14222,0.363559,0.945399,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,7.30148,8.65195,0.14222,0.363559,0.945399,False,69.0|274,411
