id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,4.03231e-07,0,-0.00265631,0,0,0,1.17506e-11,0,2.64331e-07,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,9.17084e-07,0,-0.00943759,0,0,0,5.05951e-12,0,-2.93165e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,1.60145e-08,0,0.00964075,0,0,0,5.03491e-11,0,-1.43141e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-1.40787e-06,0,0.00734808,0,0,0,-4.90106e-11,0,-1.3294e-07,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,-4.52951e-07,0,-0.00240938,0,0,0,2.72617e-11,0,-2.09092e-08,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-6.32731e-07,0,-0.00200537,0,0,0,3.89289e-11,0,2.61314e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-1.27638e-06,0,-0.00769761,0,0,0,1.21787e-11,0,2.54117e-07,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-1.94296e-06,0,0.00163624,0,0,0,6.2113e-11,0,-7.6078e-08,0,0,False,69.0|162,84
8|84|sample|10|162,0,1.28597e-06,0,0.00453622,0,0,0,-7.04802e-10,0,0.00484867,0,0,True,32.0|162,84
8|84|sample|11|162,0,-4.77773e-08,0,-0.00410316,0,0,0,6.84848e-10,0,-0.00676068,0,0,True,22.0|162,84
8|84|sample|12|162,0,-1.48638e-07,0,0.011161,0,0,0,-1.90827e-09,0,0.0139165,0,0,True,22.0|162,84
8|84|sample|3|162,0,-9.74279e-07,0,0.00759927,0,0,0,-1.04899e-09,0,0.0130296,0,0,True,55.0|162,84
8|84|sample|4|162,0,1.28953e-06,0,0.0255009,0,0,0,-1.15077e-09,0,0.0129003,0,0,True,55.0|162,84
8|84|sample|5|162,0,-5.16868e-09,0,-0.0113652,0,0,0,5.264e-10,0,-0.0101619,0,0,True,55.0|162,84
