id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.000310892,1.53964,0.615291,0.0382803,0.160069,9.80136e-05,1.53764,0.6008,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.000256784,1.53964,0.345875,0.0382803,0.160069,9.80136e-05,1.53764,0.338923,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.00024654,1.53964,0.701226,0.0382803,0.160069,9.80137e-05,1.53764,0.658958,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.000217841,1.53964,0.701622,0.0382803,0.160069,9.80137e-05,1.53764,0.706679,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.000198407,1.53964,0.469153,0.0382803,0.160069,9.80136e-05,1.53764,0.462936,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.00049744,1.53964,0.432746,0.0382803,0.160069,9.80136e-05,1.53764,0.430527,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.000342331,1.53964,0.617395,0.0382803,0.160069,9.80137e-05,1.53764,0.602915,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.000453239,1.53964,0.704691,0.0382803,0.160069,9.80137e-05,1.53764,0.696409,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.000606742,1.53964,0.402214,0.0382803,0.160069,9.80135e-05,1.53764,0.392574,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.000363723,1.53964,0.469926,0.0382803,0.160069,9.80135e-05,1.53764,0.469149,0.0381628,0.163047,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.000319673,1.53912,5.63143,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.000333339,1.53912,4.92109,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.000463472,1.53912,4.00287,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.000470327,1.53912,4.01997,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.000280992,1.53912,43.2125,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.000360435,1.53912,3.36065,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.000501908,1.53912,12.3833,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.000327286,1.53912,4.75322,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.000313688,1.53912,4.32068,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.000305942,1.53912,3.68947,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.000420516,1.53912,8.47986,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.000671794,1.53912,3.80461,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.00034325,1.53912,2.31226,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.000265093,1.53912,2.97998,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.000396708,1.53912,5.27092,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.00068459,1.53912,2.31091,0.0382803,0.160069,9.80137e-05,1.53712,0.218294,0.0381628,0.163047,False,69.0|274,411
