id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
14|705|14|705|cc|2|1|233|1|233|69.0,-1.56133e-09,1.89432e-09,-2.41249e-09,0.224176,0,7.27596e-12,9.09495e-13,-7.58678e-11,0.229933,0,False,69.0|233,705
14|705|14|705|cc|3|1|233|1|233|69.0,-1.47507e-09,1.94627e-09,-1.33828e-09,-0.272402,0,0,-1.13687e-13,7.63278e-15,4.46753e-07,0,False,69.0|233,705
14|705|14|705|cc|4|1|233|1|233|69.0,3.64846e-09,9.50192e-11,-1.1736e-08,-0.308636,0,0,0,1.29619e-14,-3.16814e-06,0,False,69.0|233,705
14|705|14|705|cc|5|1|233|1|233|69.0,2.99056e-10,2.51602e-10,-1.77109e-09,-0.669644,0,0,0,-5.4956e-14,-3.35267e-06,0,False,69.0|233,705
14|705|14|705|cc|6|1|233|1|233|69.0,-9.63002e-10,-5.67631e-10,4.08145e-09,0.202235,0,0,0,3.65846e-13,-4.31182e-06,0,False,69.0|233,705
14|705|14|705|cc|7|1|233|1|233|69.0,-1.24805e-09,5.17057e-10,2.8936e-09,-0.359647,0,0,-1.13687e-13,-1.95954e-14,-7.86402e-07,0,False,69.0|233,705
14|705|14|705|cc|8|1|233|1|233|69.0,-1.45039e-09,-1.84761e-09,-5.47377e-09,0.0443479,0,0,0,-1.59289e-13,-8.88039e-06,0,False,69.0|233,705
14|705|14|705|vc|1|2|233|2|233|69.0,3.31602e-09,-1.17439e-09,-5.01042e-09,-0.0173919,0,0,0,6.3699e-14,1.93607e-05,0,False,69.0|233,705
14|705|14|705|vc|2|2|233|2|233|69.0,2.80369e-09,-4.2404e-10,1.37784e-09,0.0421423,0,2.91038e-11,-1.13687e-13,1.08247e-15,4.49415e-08,0,False,69.0|233,705
14|705|14|705|vc|3|2|233|2|233|69.0,-2.60305e-10,2.15612e-09,-2.23022e-09,-0.163913,0,0,0,1.31367e-13,-8.00484e-07,0,False,69.0|233,705
14|705|14|705|vc|4|2|233|2|233|69.0,-3.74812e-09,-2.26343e-09,-8.70639e-09,0.285319,0,0,0,1.59511e-13,-1.73541e-05,0,False,69.0|233,705
14|705|14|705|vc|5|2|233|2|233|69.0,-1.89246e-09,-2.50819e-09,-4.54346e-09,-0.00835784,0,0,-3.52429e-12,6.46222e-12,-0.00854199,0,False,69.0|233,705
14|705|14|705|vc|6|2|233|2|233|69.0,-1.05759e-09,-3.48245e-09,-2.63222e-09,-0.0670513,0,0,0,-5.04319e-14,-2.40868e-06,0,False,69.0|233,705
14|705|14|705|vc|7|2|233|2|233|69.0,-8.76971e-10,2.9548e-10,-7.63111e-09,-0.286395,0,0,0,4.38927e-13,8.39982e-06,0,False,69.0|233,705
14|705|14|705|vc|8|2|233|2|233|69.0,-1.97302e-09,3.28007e-10,1.1611e-08,0.296984,0,-7.27596e-12,-4.77485e-12,-1.81583e-11,-0.00102667,0,False,69.0|233,705
8|152|8|152|sample|8|322|8|322|65.0,1.76922e-10,-1.28617e-09,-3.04996e-09,1.30589,0,0,1.59162e-12,-5.84108e-12,-0.496999,0,True,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,-5.00135e-10,-1.04133e-09,2.16517e-08,1.27395,0,0,-6.82121e-13,-1.49728e-11,-0.222875,0,True,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,9.39763e-11,-1.27181e-09,1.68655e-09,2.99307,0,0,1.81899e-12,-5.78451e-12,1.16841,0,True,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,3.25352e-09,-1.50936e-09,1.56048e-08,3.1577,0,0,-1.36424e-12,1.26939e-11,1.47013,0,True,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,6.74539e-10,3.06277e-10,-1.69321e-08,-6.09592,0,0,-4.54747e-13,-3.82194e-14,-7.03277,0,True,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,1.3419e-09,7.04376e-10,3.39609e-09,-2.80102,0,-7.27596e-12,0,9.36723e-13,-4.01974,0,True,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,3.34694e-11,-3.05749e-09,-7.7941e-09,-0.0720539,0,-7.27596e-12,0,6.41487e-13,-1.59523,0,True,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,-2.68096e-09,-6.90187e-10,6.70901e-09,0.470463,0,0,2.27374e-13,-4.41414e-12,-1.25146,0,True,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,3.66854e-10,-1.44916e-09,-8.51278e-09,0.268336,0,0,0,5.28799e-13,-1.27548,0,True,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,2.38651e-12,-2.24094e-09,2.65894e-08,0.908844,0,0,0,6.25971e-13,-0.640362,0,True,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,-4.81014e-10,1.96991e-10,-2.63916e-09,0.0493679,0,0,0,4.91274e-15,-4.01326e-07,0,False,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,-4.82789e-10,-1.57602e-09,-1.52729e-08,0.0556261,0,0,0,-5.71765e-15,-2.4724e-07,0,False,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,1.7741e-09,1.6701e-09,1.52056e-08,0.189095,0,0,0,2.85882e-15,-4.55096e-08,0,False,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,3.15747e-10,3.10903e-09,-4.2195e-09,-0.109434,0,0,0,-2.77556e-16,5.00241e-07,0,False,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,1.20055e-09,1.44799e-09,-6.84087e-09,0.392083,0,0,0,1.10745e-14,-3.35347e-07,0,False,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,-8.87681e-10,-2.39428e-09,9.95748e-09,0.433744,0,0,0,1.1241e-14,-1.57611e-07,0,False,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,2.8318e-10,2.74517e-09,-1.2781e-08,0.136444,0,0,0,-2.30371e-15,-1.63029e-08,0,False,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,-4.62576e-10,-3.79236e-09,-5.43118e-09,0.552515,0,0,0,-1.07137e-14,2.42965e-07,0,False,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,-1.86705e-09,-5.8942e-10,-2.74578e-09,0.0312536,0,0,0,-1.11855e-14,-5.51034e-08,0,False,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,-1.48483e-09,3.26681e-09,-3.38538e-09,-0.364978,0,0,0,-9.74221e-15,-3.98549e-07,0,False,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,3.38494e-09,3.07549e-09,-7.89679e-09,0.269215,0,0,0,5.05151e-15,-4.67686e-07,0,False,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,1.58766e-09,3.32418e-10,-2.15556e-08,-0.0398797,0,0,0,1.2601e-14,-2.68623e-07,0,False,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,-1.71017e-09,-1.74951e-09,8.64676e-09,-0.176279,0,0,0,3.05311e-16,2.52754e-07,0,False,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,1.17252e-09,5.79901e-11,7.85963e-09,0.0633871,0,0,0,1.78191e-14,9.2443e-09,0,False,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,1.3089e-09,-1.20557e-09,8.89239e-09,0.151761,0,0,0,3.98848e-14,9.14654e-07,0,False,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,-4.03961e-11,4.46571e-10,-2.15963e-08,-0.0739263,0,0,0,-1.44607e-14,-1.423e-07,0,False,69.0|322,152
8|1159|8|1159|sample|8|292|8|292|65.0,-7.54677e-10,2.19559e-10,-5.2772e-10,5.77378,0,-2.91038e-11,0,6.41931e-13,4.07091,0,True,65.0|292,1159
8|1159|8|1159|sample|7|292|7|292|65.0,2.35159e-09,-1.81604e-09,-9.32166e-09,6.06107,0,0,0,6.27831e-13,4.69252,0,True,65.0|292,1159
8|1159|8|1159|sample|5|292|5|292|65.0,-3.93971e-09,5.77484e-11,-1.66565e-08,9.01035,0,0,0,6.63136e-13,7.89114,0,True,65.0|292,1159
8|1159|8|1159|sample|6|292|6|292|65.0,-2.27457e-09,-2.88408e-09,-7.38423e-09,9.76404,0,0,0,7.21645e-13,8.34138,0,True,65.0|292,1159
8|1159|8|1159|sample|11|292|11|292|28.0,3.4504e-10,-4.13521e-10,3.60703e-09,0.574187,0,0,0,7.87287e-13,-1.36388,0,True,28.0|292,1159
8|1159|8|1159|sample|12|292|12|292|28.0,-1.90671e-09,3.21866e-09,-1.0055e-09,-4.32785,0,0,0,9.57956e-13,-5.42234,0,True,28.0|292,1159
8|1159|8|1159|sample|9|292|9|292|28.0,8.19724e-10,-2.35093e-09,-1.80412e-09,6.38744,0,0,0,5.49949e-13,4.22657,0,True,28.0|292,1159
8|1159|8|1159|sample|10|292|10|292|28.0,2.9426e-09,1.78206e-09,3.09046e-10,4.14935,0,-1.45519e-11,0,5.68851e-13,2.36755,0,True,28.0|292,1159
8|1159|8|1159|sample|4|292|4|292|22.0,-6.24059e-10,-3.67204e-10,2.38694e-08,9.07909,0,0,0,9.04082e-13,8.28984,0,True,22.0|292,1159
8|1159|8|1159|sample|3|292|3|292|22.0,2.22959e-09,3.43339e-10,1.02616e-08,9.36013,0,0,0,1.04741e-12,7.38882,0,True,22.0|292,1159
8|1159|8|1159|cc|1|1|292|1|292|69.0,-3.13349e-09,-8.006e-10,-3.08089e-09,0.124698,0,-2.18279e-11,1.08002e-11,1.0869e-11,0.126849,0,False,69.0|292,1159
8|1159|8|1159|cc|2|1|292|1|292|69.0,-2.77068e-09,2.18062e-09,1.97631e-09,-0.191087,0,0,0,-1.08247e-15,-3.48016e-07,0,False,69.0|292,1159
8|1159|8|1159|cc|3|1|292|1|292|69.0,-2.85267e-09,2.01832e-09,1.16439e-08,-0.60677,0,0,0,1.35725e-14,1.19091e-07,0,False,69.0|292,1159
8|1159|8|1159|cc|4|1|292|1|292|69.0,6.9385e-10,-8.33661e-10,-2.41915e-09,-0.514036,0,0,2.27374e-13,2.00395e-14,4.81351e-07,0,False,69.0|292,1159
8|1159|8|1159|cc|5|1|292|1|292|69.0,1.78437e-09,-8.97119e-10,-3.2097e-09,0.0867617,0,0,6.82121e-13,2.81852e-11,0.0877369,0,False,69.0|292,1159
8|1159|8|1159|cc|6|1|292|1|292|69.0,1.56913e-09,-1.49308e-09,-1.25e-08,-0.084671,0,0,0,8.33009e-12,-0.0859098,0,False,69.0|292,1159
8|1159|8|1159|cc|7|1|292|1|292|69.0,-1.05621e-09,1.3472e-09,-5.00911e-09,-0.118629,0,0,-3.41061e-13,-3.7529e-11,-0.119911,0,False,69.0|292,1159
8|1159|8|1159|cc|8|1|292|1|292|69.0,2.68369e-09,3.72863e-09,-4.05485e-09,-0.14817,0,0,0,8.40994e-15,5.94336e-07,0,False,69.0|292,1159
8|1159|8|1159|vc|1|2|292|2|292|69.0,1.925e-09,1.30114e-09,-1.52613e-08,0.0163726,0,0,-3.41061e-12,-3.57972e-12,0.0165806,0,False,69.0|292,1159
8|1159|8|1159|vc|2|2|292|2|292|69.0,1.48277e-09,2.41757e-09,-1.83905e-08,-0.183061,0,0,0,2.45637e-14,2.59568e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|3|2|292|2|292|69.0,4.00629e-10,-1.14693e-09,1.40755e-09,-0.129604,0,0,-1.59162e-12,-5.40337e-12,-0.132562,0,False,69.0|292,1159
8|1159|8|1159|vc|4|2|292|2|292|69.0,9.30013e-11,1.54562e-09,-8.0104e-09,0.225331,0,0,0,-1.25178e-14,-3.18415e-08,0,False,69.0|292,1159
8|1159|8|1159|vc|5|2|292|2|292|69.0,-1.02157e-09,-1.75548e-09,1.10681e-08,0.441283,0,0,0,-5.13478e-15,-5.79011e-07,0,False,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,1.63662e-09,2.02491e-09,-9.18727e-09,-0.0623093,0,0,-8.52651e-12,2.10106e-11,-0.0632829,0,False,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,1.02112e-09,-1.235e-09,1.62403e-09,-0.644554,0,0,1.13687e-13,1.03592e-12,2.90298e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,-3.83137e-10,-2.64898e-10,-2.42597e-09,-0.0348749,0,0,-1.36424e-12,1.15273e-11,-0.0356384,0,False,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,1.4434e-09,2.06288e-09,-7.68548e-09,-3.93934,0,0,-1.13687e-13,4.49174e-12,-4.9927,0,True,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,-3.06145e-09,1.29322e-09,9.40089e-09,-3.40827,0,7.27596e-12,0,5.73347e-13,-4.73891,0,True,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,-3.35689e-09,1.56799e-10,6.42727e-09,0.265888,0,0,-3.63798e-12,-2.81106e-12,-1.72424,0,True,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,-4.76546e-10,-3.62283e-10,-2.04273e-09,0.921966,0,7.27596e-12,0,3.62849e-13,-0.728874,0,True,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,-1.70124e-09,-3.51791e-09,9.37375e-09,-9.17825,0,-7.27596e-12,0,1.42417e-12,-9.91687,0,True,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,5.55425e-09,3.42547e-09,-5.03339e-09,-3.09225,0,0,-1.13687e-13,-2.53463e-11,-4.35875,0,True,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,-3.48809e-10,1.56763e-09,-7.6828e-09,-1.58233,0,0,6.70752e-12,1.30013e-11,-3.2597,0,True,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,1.5917e-09,6.68071e-10,-1.28365e-08,-1.77967,0,0,0,8.68083e-13,-3.18813,0,True,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,3.29115e-09,2.55109e-09,-3.70734e-09,-1.38984,0,0,0,8.51791e-13,-3.02052,0,True,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,4.31857e-10,-2.71811e-09,-2.52807e-08,-7.41539,0,0,-1.36424e-12,-4.11224e-12,-8.20756,0,True,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,2.42726e-10,-8.90073e-10,-4.46025e-09,-0.357035,0,0,0,1.34615e-14,-8.10385e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,2.06192e-09,-3.43352e-09,2.62002e-09,-0.339814,0,0,0,-8.40994e-15,3.62629e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,1.28096e-09,1.36366e-09,1.01453e-09,0.144249,0,0,0,-8.02136e-15,-9.94412e-08,0,False,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,-2.5132e-09,8.66148e-10,-8.44985e-10,0.271372,0,0,0,-1.55431e-15,1.79932e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,2.05639e-09,1.6736e-09,-6.72144e-09,0.624238,0,0,2.27374e-13,-2.10665e-14,7.68829e-08,0,False,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,5.52463e-10,-6.51804e-10,-9.61053e-11,-0.296425,0,0,0,-2.54519e-14,-1.57741e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,2.14789e-09,-5.57806e-10,6.2669e-09,0.781476,0,0,0,-2.35922e-15,3.51101e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|8|1|103|1|103|69.0,-1.43345e-09,5.27593e-10,2.47311e-09,0.0582999,0,0,4.54747e-13,-8.08403e-12,0.0592807,0,False,69.0|103,1197
8|1197|8|1197|vc|1|2|103|2|103|69.0,1.53594e-09,5.20063e-10,-8.14346e-09,0.730912,0,0,0,5.9952e-15,6.07721e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|2|2|103|2|103|69.0,1.04235e-10,-6.6181e-10,-4.38912e-09,0.21819,0,0,0,9.4369e-15,-2.42636e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|3|2|103|2|103|69.0,1.12318e-09,1.06102e-09,3.4983e-09,-0.272417,0,-7.27596e-12,-2.27374e-12,-1.05789e-11,0.00194299,0,False,69.0|103,1197
8|1197|8|1197|vc|4|2|103|2|103|69.0,4.54421e-09,8.91501e-10,-2.21503e-08,-0.131943,0,0,0,-1.56819e-14,-1.5718e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|5|2|103|2|103|69.0,2.6535e-09,-1.22632e-09,8.78303e-09,0.338955,0,0,0,-1.63758e-15,-1.18291e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|6|2|103|2|103|69.0,1.79093e-09,-2.84689e-09,-1.14656e-08,-0.347118,0,0,0,7.18869e-15,-3.78833e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|7|2|103|2|103|69.0,6.38887e-10,5.6193e-10,-9.46906e-09,0.0861002,0,0,0,1.59595e-14,-4.56658e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|8|2|103|2|103|69.0,-3.72034e-10,-3.07934e-09,5.76646e-09,0.0338941,0,0,0,4.81393e-12,0.0343914,0,False,69.0|103,1197
