id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0.0239784,-0.00795455,2.38277e-08,0,0,0,-1.65601e-08,-2.45378e-07,-9.81482e-12,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0.0067376,0.00458577,-1.57625e-07,0,0,0,-4.78053e-07,-6.73167e-08,-6.75993e-12,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0.0397107,-0.00663403,3.09438e-07,0,0,0,-5.54884e-08,-2.36647e-07,-1.69948e-11,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0.00668988,0.00587851,7.19823e-07,0,0,0,-2.54627e-08,8.43049e-08,-9.21752e-12,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,-0.0182011,0.0045389,-1.09431e-06,0,0,0,3.855e-08,-1.32942e-07,7.77645e-12,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-0.0225245,-0.00105726,-1.54034e-06,0,0,0,3.80004e-07,1.01567e-08,-8.0469e-13,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-0.00339384,0.00325233,-5.01396e-07,0,0,0,1.65886e-07,1.03351e-07,1.24367e-11,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-0.00790755,0.00969647,-5.02997e-08,0,0,0,9.51323e-09,-1.16089e-07,1.55684e-11,0,0,False,69.0|162,84
8|84|sample|10|162,0,-0.00391737,-0.0360012,-3.63573e-07,0,0,0,-0.0226669,-0.0162083,-1.32407e-10,0,0,True,32.0|162,84
8|84|sample|11|162,0,0.0485539,0.0268805,-4.90845e-07,0,0,0,0.0202828,0.0196323,1.71297e-10,0,0,True,22.0|162,84
8|84|sample|12|162,0,-0.208495,0.0712103,3.77747e-07,0,0,0,-0.222085,0.0579576,6.03089e-10,0,0,True,22.0|162,84
8|84|sample|3|162,0,0.0329555,0.0352334,-2.02817e-07,0,0,0,0.0335726,0.0418009,3.11941e-10,0,0,True,55.0|162,84
8|84|sample|4|162,0,0.0217636,0.0661769,1.2376e-06,0,0,0,0.00363658,0.0670773,5.41765e-10,0,0,True,55.0|162,84
8|84|sample|5|162,0,-0.209914,0.0100784,-2.64064e-07,0,0,0,-0.220505,0.0202665,3.96549e-11,0,0,True,55.0|162,84
8|84|sample|6|162,0,-0.208724,-0.0381654,-2.1179e-07,0,0,0,-0.217775,-0.0336379,-5.07565e-10,0,0,True,55.0|162,84
