id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,734.795,1.32292,0.0298134,8.84607,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|cc|2|1|162,734.795,1.30568,0.030183,8.84607,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|cc|3|1|162,734.795,1.33865,0.0298667,8.84608,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|cc|4|1|162,734.795,1.30563,0.0302144,8.84608,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|cc|5|1|162,734.795,1.28074,0.0301813,8.84606,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|cc|6|1|162,734.795,1.27641,0.0299938,8.84606,-0.00480164,-7.95389e-07,735.637,1.29376,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|cc|7|1|162,734.795,1.29555,0.0301384,8.84607,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|cc|8|1|162,734.795,1.29103,0.0303347,8.84607,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|sample|10|162,734.795,0.845974,0.341499,4.79037,-0.00480164,-7.95389e-07,735.637,0.82733,0.346785,4.79036,-0.0046789,-8.01478e-07,True,32.0|162,84
8|84|sample|11|162,734.795,0.898446,0.363503,3.62718,-0.00480164,-7.95389e-07,735.637,0.87028,0.359439,3.62718,-0.0046789,-8.01478e-07,True,22.0|162,84
8|84|sample|12|162,734.795,0.641397,0.380227,3.62718,-0.00480164,-7.95389e-07,735.637,0.627912,0.373482,3.62718,-0.0046789,-8.01478e-07,True,22.0|162,84
8|84|sample|3|162,734.795,0.882847,0.366622,1.72263,-0.00480164,-7.95389e-07,735.637,0.88357,0.367496,1.72263,-0.0046789,-8.01478e-07,True,55.0|162,84
8|84|sample|4|162,734.795,0.871655,0.378046,1.72263,-0.00480164,-7.95389e-07,735.637,0.853634,0.376904,1.72263,-0.0046789,-8.01478e-07,True,55.0|162,84
8|84|sample|5|162,734.795,0.639978,0.357919,1.72263,-0.00480164,-7.95389e-07,735.637,0.629492,0.359667,1.72263,-0.0046789,-8.01478e-07,True,55.0|162,84
8|84|sample|6|162,734.795,0.641168,0.340557,1.72263,-0.00480164,-7.95389e-07,735.637,0.632222,0.340793,1.72263,-0.0046789,-8.01478e-07,True,55.0|162,84
8|84|sample|7|162,734.795,0.930459,0.33366,4.79037,-0.00480164,-7.95389e-07,735.637,0.917854,0.333597,4.79036,-0.0046789,-8.01478e-07,True,32.0|162,84
8|84|sample|8|162,734.795,0.898846,0.339203,4.79036,-0.00480164,-7.95389e-07,735.637,0.886105,0.340383,4.79036,-0.0046789,-8.01478e-07,True,32.0|162,84
8|84|sample|9|162,734.795,0.892698,0.355988,4.79037,-0.00480164,-7.95389e-07,735.637,0.868789,0.351809,4.79036,-0.0046789,-8.01478e-07,True,32.0|162,84
8|84|vc|1|2|162,734.795,1.31515,0.0298438,8.84608,-0.00480164,-7.95389e-07,735.637,1.29376,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|vc|2|2|162,734.795,1.31588,0.0300827,8.84608,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|vc|3|2|162,734.795,1.29221,0.0302476,8.84608,-0.00480164,-7.95389e-07,735.637,1.29376,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|vc|4|2|162,734.795,1.31624,0.030178,8.84607,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|vc|5|2|162,734.795,1.33667,0.0300027,8.84607,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|vc|6|2|162,734.795,1.29454,0.0298256,8.84607,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|vc|7|2|162,734.795,1.32621,0.0301332,8.84608,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|84|vc|8|2|162,734.795,1.29399,0.0301563,8.84607,-0.00480164,-7.95389e-07,735.637,1.29375,0.0299209,8.84607,-0.0046789,-8.01478e-07,False,69.0|162,84
8|719|cc|1|1|274,734.795,1.30672,0.02996,28.2697,-0.00476255,-6.24265e-07,735.637,1.29375,0.0299209,28.2696,-0.00464253,-6.1486e-07,False,69.0|274,719
8|719|cc|2|1|274,734.795,1.29141,0.0300606,28.2696,-0.00476255,-6.24265e-07,735.637,1.29375,0.0299209,28.2696,-0.00464253,-6.1486e-07,False,69.0|274,719
8|719|cc|3|1|274,734.795,1.29262,0.030172,28.2696,-0.00476255,-6.24265e-07,735.637,1.29375,0.0299209,28.2696,-0.00464253,-6.1486e-07,False,69.0|274,719
8|719|cc|4|1|274,734.795,1.30255,0.0300544,28.2697,-0.00476255,-6.24265e-07,735.637,1.29375,0.0299209,28.2696,-0.00464253,-6.1486e-07,False,69.0|274,719
8|719|cc|5|1|274,734.795,1.33018,0.0301057,28.2696,-0.00476255,-6.24265e-07,735.637,1.29375,0.0299209,28.2696,-0.00464253,-6.1486e-07,False,69.0|274,719
