id,importanceSampling
411|4,138.324286
411|3,142.086779
411|5,162.902281
411|6,165.242352
411|8,138.524363
411|7,138.933857
411|9,160.576606
411|10,164.391890
411|12,138.240866
411|11,137.405073
411|1,82.979103
411|2,147.091821
152|8,155.054257
152|7,157.441942
152|6,163.554244
152|5,158.974943
152|12,147.023206
152|11,145.213721
152|10,153.210836
152|9,155.175406
152|3,151.978950
152|4,153.145083
152|1,77.842697
152|2,151.358228
1056|8,145.460828
1056|7,146.553523
1056|6,153.493879
1056|5,154.311878
1056|12,178.498172
1056|11,176.607331
1056|10,178.518771
1056|9,178.106011
1056|4,164.545619
1056|3,165.443969
1056|1,77.098931
1056|2,163.528291
462|6,196.508744
462|5,195.401548
462|4,198.338885
462|3,197.206136
462|9,142.443411
462|10,143.862963
462|7,154.719851
462|8,154.700432
462|11,161.114817
462|12,160.616014
462|1,90.953384
462|2,161.620114
1159|8,152.754100
1159|7,153.844663
1159|5,160.360331
1159|6,160.108747
1159|11,145.955889
1159|12,150.125457
1159|9,155.366038
1159|10,154.753098
1159|4,157.875953
1159|3,155.053564
1159|1,81.583644
1159|2,158.704247
1197|7,134.451629
1197|8,133.787601
1197|6,142.631799
1197|5,143.214841
1197|12,132.384316
1197|10,143.257174
1197|9,144.673226
1197|3,177.848570
1197|4,179.749577
1197|11,132.763720
1197|1,81.400557
1197|2,159.236929
