id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.34793,0.0276726,1.14915,-3.94125,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.29304,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.34793,0.0276726,1.14915,-4.42866,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.72697,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.34793,0.0276726,1.14915,-3.92365,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.15659,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.34793,0.0276726,1.14915,-4.21236,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.21049,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.34793,0.0276726,1.14915,-3.98313,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.44082,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.34793,0.0276726,1.14915,-4.05484,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.46352,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.34793,0.0276726,1.14915,-3.63465,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.16515,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.34793,0.0276726,1.14915,-3.83492,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.16255,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.34793,0.0276726,1.14915,-4.22191,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.61556,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.34793,0.0276726,1.14915,-3.95204,0.0819156,3.39493e-07,8.21959e-11,1.35079,0.0277037,1.14915,-1.55157,0.0819156,3.45129e-07,8.17506e-11,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.34793,0.0276726,8.88788,0.518452,1.20556,3.39493e-07,8.21959e-11,1.35079,0.0277037,8.88788,4.14797e-07,1.20556,3.45129e-07,8.17506e-11,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.34793,0.0276726,8.88788,0.144158,1.20556,3.39493e-07,8.21959e-11,1.35079,0.0277037,8.88788,-3.52321e-07,1.20556,3.45129e-07,8.17506e-11,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.34793,0.0276726,8.88788,0.534598,1.20556,3.39493e-07,8.21959e-11,1.35079,0.0277037,8.88788,1.0924e-07,1.20556,3.45129e-07,8.17506e-11,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.34793,0.0276726,8.88788,-0.241531,1.20556,3.39493e-07,8.21959e-11,1.35079,0.0277037,8.88788,-5.08494e-07,1.20556,3.45129e-07,8.17506e-11,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.34793,0.0276726,8.88788,-0.0608002,1.20556,3.39493e-07,8.21959e-11,1.35079,0.0277037,8.88788,1.88121e-07,1.20556,3.45129e-07,8.17506e-11,False,69.0|274,411
