rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.590088,1.58352,0.626524,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.284761,1.58352,0.626524,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.609729,1.58352,0.626524,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.772187,1.58352,0.626524,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.508436,1.58352,0.626524,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.369618,1.58352,0.626524,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.590531,1.58352,0.626524,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.701942,1.58352,0.626524,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.415905,1.58352,0.626524,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.506958,1.58352,0.626524,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,1.253,1.58352,5.56817,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.27097,1.58352,5.56817,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,3.5532,1.58352,5.56817,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.06834,1.58352,5.56817,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.323156,1.58352,5.56817,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.324605,1.58352,5.56817,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,2.15478,1.58352,5.56817,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.320951,1.58352,5.56817,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.861406,1.58352,5.56817,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,8.89164,1.58352,5.56817,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,6.29158,1.58352,5.56817,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.104523,1.58352,5.56817,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0295584,1.58352,5.56817,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,17.5659,1.58352,5.56817,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,2.81589,1.58352,5.56817,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0795325,1.58352,5.56817,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.293927,1.58352,5.49375,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.358307,1.58352,5.49375,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.340492,1.58352,5.49375,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.323192,1.58352,5.49375,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.159207,1.58352,3.22448,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.123131,1.58352,3.22448,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.138151,1.58352,3.22448,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.163784,1.58352,3.22448,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.26956,1.58352,5.85111,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.296893,1.58352,5.85111,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.737111,1.58352,6.30589,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,3.68892,1.58352,6.30589,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.176722,1.58352,6.30589,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,2.1466,1.58352,6.30589,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,14.5341,1.58352,6.30589,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,13.8313,1.58352,6.30589,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.281992,1.58352,6.30589,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.421369,1.58352,6.30589,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.25527,1.58352,6.30589,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.0468456,1.58352,6.30589,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,1.69955,1.58352,6.30589,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.487659,1.58352,6.30589,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0.402475,1.58352,6.30589,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,4.7066,1.58352,6.30589,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.0249339,1.58352,6.30589,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.400365,1.58352,6.30589,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0.123144,1.58352,1.80009,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0.127649,1.58352,1.80009,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.119725,1.58352,1.80009,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.124146,1.58352,1.80009,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0.0255152,1.58352,0.537705,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0.035961,1.58352,0.537705,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0.0450642,1.58352,0.537705,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0.0586542,1.58352,0.537705,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0.113491,1.58352,2.92161,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0.097975,1.58352,2.92161,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.486117,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,29.6669,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.0361961,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,6.36962,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,3.31689,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.676276,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,1.11099,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0.0312701,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,9.57835,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,28.701,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,114.336,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,122.75,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.00539568,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,61.7461,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,122.411,1.58352,6.85933,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0.0502172,1.58352,6.85933,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0.198585,1.58352,10.6394,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0.274444,1.58352,10.6394,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0.252493,1.58352,10.6394,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0.156844,1.58352,10.6394,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0.0146952,1.58352,1.2912,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0.0140951,1.58352,1.2912,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0.0170005,1.58352,1.2912,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0.0186004,1.58352,1.2912,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0.250958,1.58352,1.12007,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0.208746,1.58352,1.12007,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0.0243243,1.58352,6.42193,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,2.91714,1.58352,6.42193,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,2.56954,1.58352,6.42193,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0.753228,1.58352,6.42193,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,61.3592,1.58352,6.42193,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,1.88058,1.58352,6.42193,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,5.18169,1.58352,6.42193,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,2.32701,1.58352,6.42193,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,0.70109,1.58352,6.42193,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,2.29057,1.58352,6.42193,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,4.98302,1.58352,6.42193,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0.117836,1.58352,6.42193,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,0.549307,1.58352,6.42193,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,1.07561,1.58352,6.42193,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,1.47141,1.58352,6.42193,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,0.0794609,1.58352,6.42193,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0.199788,1.58352,3.90431,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0.218236,1.58352,3.90431,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0.255064,1.58352,3.90431,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0.231375,1.58352,3.90431,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,0.0403768,1.58352,1.91357,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,0.0332904,1.58352,1.91357,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,0.0840858,1.58352,1.91357,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,0.07737,1.58352,1.91357,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0.242461,1.58352,1.12007,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0.322267,1.58352,1.12007,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,3.51902,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,136.946,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0.0954291,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,5.30473,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,6.71898,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,8.58792,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,3.02294,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,0.606356,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,2.03555,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,0.458211,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,6.88284,1.58352,6.42193,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,2.87372,1.58352,6.42193,69.0|292,1159
