id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,goes_down,mab_virus,run_id
8|152|8|152|sample|6|322|6|322|65.0,53592.7,779.988,1.19172,0.381608,-0.484329,53592.7,779.988,1.19172,0.339623,-0.479262,True,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,53592.7,779.988,1.19172,0.352601,-0.484329,53592.7,779.988,1.19172,0.305848,-0.479262,True,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,53592.5,780.084,1.22374,0.094094,-0.484329,53592.5,780.084,1.22374,0.0836527,-0.479262,True,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,53592.5,780.084,1.22374,0.12728,-0.484329,53592.5,780.084,1.22374,0.114862,-0.479262,True,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,53592.5,780.084,1.22374,0.141929,-0.484329,53592.5,780.084,1.22374,0.117973,-0.479262,True,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,53592.5,780.084,1.22374,0.163344,-0.484329,53592.5,780.084,1.22374,0.145583,-0.479262,True,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,53592.6,780.289,1.16848,0.290875,-0.484329,53592.6,780.289,1.16848,0.236249,-0.479262,True,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,53592.6,780.289,1.16848,0.303659,-0.484329,53592.6,780.289,1.16848,0.27197,-0.479262,True,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,53592.7,777.33,0.746566,35.1623,-0.484329,53592.7,777.33,0.746566,1,-0.479262,False,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,53592.7,777.33,0.746566,1293.33,-0.484329,53592.7,777.33,0.746566,0.999993,-0.479262,False,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,53592.7,777.33,0.746566,552.615,-0.484329,53592.7,777.33,0.746566,0.999989,-0.479262,False,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,53592.7,777.33,0.746566,507.443,-0.484329,53592.7,777.33,0.746566,1,-0.479262,False,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,53592.7,777.33,0.746566,119.265,-0.484329,53592.7,777.33,0.746566,0.999996,-0.479262,False,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,53592.7,777.33,0.746566,582.205,-0.484329,53592.7,777.33,0.746566,1,-0.479262,False,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,53592.7,777.33,0.746566,75.7885,-0.484329,53592.7,777.33,0.746566,1.00001,-0.479262,False,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,53592.7,777.33,0.746566,94.5313,-0.484329,53592.7,777.33,0.746566,1.07383,-0.479262,False,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,53592.7,777.33,0.746566,419.859,-0.484329,53592.7,777.33,0.746566,0.998631,-0.479262,False,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,53592.7,777.33,0.746566,168.758,-0.484329,53592.7,777.33,0.746566,1,-0.479262,False,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,53592.7,777.33,0.746566,313.887,-0.484329,53592.7,777.33,0.746566,1.00003,-0.479262,False,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,53592.7,777.33,0.746566,144.391,-0.484329,53592.7,777.33,0.746566,1,-0.479262,False,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,53592.7,777.33,0.746566,455.777,-0.484329,53592.7,777.33,0.746566,1,-0.479262,False,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,53592.7,777.33,0.746566,241.66,-0.484329,53592.7,777.33,0.746566,1,-0.479262,False,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,53592.7,777.33,0.746566,176.545,-0.484329,53592.7,777.33,0.746566,1,-0.479262,False,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,53592.7,777.33,0.746566,189.424,-0.484329,53592.7,777.33,0.746566,1.00076,-0.479262,False,69.0|322,152
8|1159|8|1159|sample|8|292|8|292|65.0,53592.9,780.087,2.144,0.64237,-1.58718,53592.9,780.087,2.144,0.548995,-1.58684,True,65.0|292,1159
8|1159|8|1159|sample|7|292|7|292|65.0,53592.9,780.087,2.144,0.679278,-1.58718,53592.9,780.087,2.144,0.596058,-1.58684,True,65.0|292,1159
8|1159|8|1159|sample|5|292|5|292|65.0,53592.9,780.087,2.144,0.649404,-1.58718,53592.9,780.087,2.144,0.565899,-1.58684,True,65.0|292,1159
8|1159|8|1159|sample|6|292|6|292|65.0,53592.9,780.087,2.144,0.616675,-1.58718,53592.9,780.087,2.144,0.567918,-1.58684,True,65.0|292,1159
8|1159|8|1159|sample|11|292|11|292|28.0,53592.8,780.108,2.20698,0.110031,-1.58718,53592.8,780.108,2.20698,0.0946456,-1.58684,True,28.0|292,1159
8|1159|8|1159|sample|12|292|12|292|28.0,53592.8,780.108,2.20698,0.0701333,-1.58718,53592.8,780.108,2.20698,0.0627609,-1.58684,True,28.0|292,1159
8|1159|8|1159|sample|9|292|9|292|28.0,53592.8,780.108,2.20698,0.212007,-1.58718,53592.8,780.108,2.20698,0.188341,-1.58684,True,28.0|292,1159
8|1159|8|1159|sample|10|292|10|292|28.0,53592.8,780.108,2.20698,0.188637,-1.58718,53592.8,780.108,2.20698,0.176093,-1.58684,True,28.0|292,1159
8|1159|8|1159|sample|4|292|4|292|22.0,53593,779.747,2.05003,0.763486,-1.58718,53593,779.747,2.05003,0.684028,-1.58684,True,22.0|292,1159
8|1159|8|1159|sample|3|292|3|292|22.0,53593,779.747,2.05003,0.67322,-1.58718,53593,779.747,2.05003,0.600691,-1.58684,True,22.0|292,1159
8|1159|8|1159|cc|1|1|292|1|292|69.0,53593,777.431,1.57252,123.806,-1.58718,53593,777.431,1.57252,1,-1.58684,False,69.0|292,1159
8|1159|8|1159|cc|2|1|292|1|292|69.0,53593,777.431,1.57252,157.045,-1.58718,53593,777.431,1.57252,0.999999,-1.58684,False,69.0|292,1159
8|1159|8|1159|cc|3|1|292|1|292|69.0,53593,777.431,1.57252,52.7133,-1.58718,53593,777.431,1.57252,0.999998,-1.58684,False,69.0|292,1159
8|1159|8|1159|cc|4|1|292|1|292|69.0,53593,777.431,1.57252,85.9215,-1.58718,53593,777.431,1.57252,0.999682,-1.58684,False,69.0|292,1159
8|1159|8|1159|cc|5|1|292|1|292|69.0,53593,777.431,1.57252,182.986,-1.58718,53593,777.431,1.57252,1,-1.58684,False,69.0|292,1159
8|1159|8|1159|cc|6|1|292|1|292|69.0,53593,777.431,1.57252,98.0542,-1.58718,53593,777.431,1.57252,0.999995,-1.58684,False,69.0|292,1159
8|1159|8|1159|cc|7|1|292|1|292|69.0,53593,777.431,1.57252,194.165,-1.58718,53593,777.431,1.57252,0.999998,-1.58684,False,69.0|292,1159
8|1159|8|1159|cc|8|1|292|1|292|69.0,53593,777.431,1.57252,197.437,-1.58718,53593,777.431,1.57252,1,-1.58684,False,69.0|292,1159
8|1159|8|1159|vc|1|2|292|2|292|69.0,53593,777.431,1.57252,114.48,-1.58718,53593,777.431,1.57252,1,-1.58684,False,69.0|292,1159
8|1159|8|1159|vc|2|2|292|2|292|69.0,53593,777.431,1.57252,85.2869,-1.58718,53593,777.431,1.57252,0.997637,-1.58684,False,69.0|292,1159
8|1159|8|1159|vc|3|2|292|2|292|69.0,53593,777.431,1.57252,101.693,-1.58718,53593,777.431,1.57252,0.999998,-1.58684,False,69.0|292,1159
8|1159|8|1159|vc|4|2|292|2|292|69.0,53593,777.431,1.57252,437.426,-1.58718,53593,777.431,1.57252,1,-1.58684,False,69.0|292,1159
8|1159|8|1159|vc|5|2|292|2|292|69.0,53593,777.431,1.57252,804.366,-1.58718,53593,777.431,1.57252,1,-1.58684,False,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,53593,777.431,1.57252,103.687,-1.58718,53593,777.431,1.57252,0.999564,-1.58684,False,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,53593,777.431,1.57252,2164.01,-1.58718,53593,777.431,1.57252,1,-1.58684,False,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,53593,777.431,1.57252,414.327,-1.58718,53593,777.431,1.57252,1.0003,-1.58684,False,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,53592.6,780.105,2.08128,0.0673041,-0.068807,53592.6,780.105,2.08128,0.0594423,-0.0715025,True,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,53592.6,780.105,2.08128,0.0659607,-0.068807,53592.6,780.105,2.08128,0.0598089,-0.0715025,True,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,53592.6,780.105,2.08128,0.0577817,-0.068807,53592.6,780.105,2.08128,0.05295,-0.0715025,True,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,53592.6,780.105,2.08128,0.0654934,-0.068807,53592.6,780.105,2.08128,0.0567849,-0.0715025,True,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,53592.4,780.044,2.03717,0.0312862,-0.068807,53592.4,780.044,2.03717,0.027516,-0.0715025,True,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,53592.4,780.044,2.03717,0.0485778,-0.068807,53592.4,780.044,2.03717,0.0412424,-0.0715025,True,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,53592.4,780.044,2.03717,0.0475627,-0.068807,53592.4,780.044,2.03717,0.0427947,-0.0715025,True,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,53592.6,780.2,2.25664,0.063368,-0.068807,53592.6,780.2,2.25664,0.0574012,-0.0715025,True,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,53592.6,780.2,2.25664,0.0587597,-0.068807,53592.6,780.2,2.25664,0.0531533,-0.0715025,True,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,53592.4,780.044,2.03717,0.0345665,-0.068807,53592.4,780.044,2.03717,0.0308628,-0.0715025,True,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,53592.7,777.279,1.03975,304.843,-0.068807,53592.7,777.279,1.03975,0.974357,-0.0715025,False,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,53592.7,777.279,1.03975,114.795,-0.068807,53592.7,777.279,1.03975,0.906637,-0.0715025,False,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,53592.7,777.279,1.03975,133.536,-0.068807,53592.7,777.279,1.03975,0.880064,-0.0715025,False,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,53592.7,777.279,1.03975,77.322,-0.068807,53592.7,777.279,1.03975,1,-0.0715025,False,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,53592.7,777.279,1.03975,1293.62,-0.068807,53592.7,777.279,1.03975,1.018,-0.0715025,False,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,53592.7,777.279,1.03975,101.104,-0.068807,53592.7,777.279,1.03975,1.00001,-0.0715025,False,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,53592.7,777.279,1.03975,149.661,-0.068807,53592.7,777.279,1.03975,1,-0.0715025,False,69.0|103,1197
8|1197|8|1197|cc|8|1|103|1|103|69.0,53592.7,777.279,1.03975,124.701,-0.068807,53592.7,777.279,1.03975,0.999998,-0.0715025,False,69.0|103,1197
8|1197|8|1197|vc|1|2|103|2|103|69.0,53592.7,777.279,1.03975,256.818,-0.068807,53592.7,777.279,1.03975,1,-0.0715025,False,69.0|103,1197
8|1197|8|1197|vc|2|2|103|2|103|69.0,53592.7,777.279,1.03975,949.697,-0.068807,53592.7,777.279,1.03975,1.00651,-0.0715025,False,69.0|103,1197
8|1197|8|1197|vc|3|2|103|2|103|69.0,53592.7,777.279,1.03975,885.674,-0.068807,53592.7,777.279,1.03975,1.00001,-0.0715025,False,69.0|103,1197
8|1197|8|1197|vc|4|2|103|2|103|69.0,53592.7,777.279,1.03975,492.362,-0.068807,53592.7,777.279,1.03975,0.999997,-0.0715025,False,69.0|103,1197
8|1197|8|1197|vc|5|2|103|2|103|69.0,53592.7,777.279,1.03975,441.958,-0.068807,53592.7,777.279,1.03975,1,-0.0715025,False,69.0|103,1197
8|1197|8|1197|vc|6|2|103|2|103|69.0,53592.7,777.279,1.03975,265.979,-0.068807,53592.7,777.279,1.03975,0.860633,-0.0715025,False,69.0|103,1197
8|1197|8|1197|vc|7|2|103|2|103|69.0,53592.7,777.279,1.03975,194.192,-0.068807,53592.7,777.279,1.03975,0.999997,-0.0715025,False,69.0|103,1197
8|1197|8|1197|vc|8|2|103|2|103|69.0,53592.7,777.279,1.03975,198.719,-0.068807,53592.7,777.279,1.03975,1,-0.0715025,False,69.0|103,1197
