rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-0.640515,0,-4.02136e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-1.27186,0,9.35074e-09,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-0.533513,0,-4.91514e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-0.453644,0,4.48035e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-0.951512,0,3.1019e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-1.00857,0,2.4928e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-0.668134,0,-1.28829e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-0.359603,0,-2.20412e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.780984,0,-2.35322e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-0.655155,0,-2.0348e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,6.29677,0,-3.90552e-10,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-1.12808,0,-7.32046e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-3.08015,0,1.42732e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,3.20286,0,3.10658e-09,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,1.18789,0,-3.48698e-09,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.42799,0,-6.07453e-09,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.190978,0,5.91962e-09,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.82286,0,-2.30889e-09,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-1.82298,0,-1.83114e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.54634,0,-4.01915e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-2.87504,0,4.41717e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-0.742364,0,5.76382e-09,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.25909,0,-2.69378e-09,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-4.01819,0,7.06777e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.616943,0,2.67875e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.858115,0,-2.35279e-08,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-1.8187,0,-2.25807e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-1.52434,0,9.7059e-09,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-1.58734,0,1.45672e-08,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-1.76231,0,3.67306e-08,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-2.62293,0,-7.11954e-09,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-2.92165,0,-2.11635e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-2.42253,0,-2.17296e-10,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-2.13061,0,-2.4684e-08,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-1.94771,0,1.52332e-08,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-1.86401,0,-3.10194e-09,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-1.31835,0,-6.6485e-09,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,4.57571,0,2.6289e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,3.14932,0,5.38601e-09,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,-0.904178,0,-5.6292e-10,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-1.22469,0,-5.07706e-09,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,-0.970348,0,-3.19618e-08,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,-0.178711,0,4.56924e-08,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,-6.11812,0,-3.36292e-09,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-0.690889,0,1.37771e-08,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,2.64448,0,-3.75514e-09,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,-5.05635,0,3.64313e-08,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,2.42451,0,-6.68938e-09,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,-2.21679,0,-3.51784e-08,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-0.693848,0,-8.74416e-09,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,4.06663,0,3.66186e-08,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,5.02656,0,-4.79817e-10,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,-1.941,0,-2.72577e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,-1.97706,0,3.18998e-08,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,-2.0694,0,-1.39652e-08,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,-2.01426,0,1.71939e-08,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,-3.40617,0,4.37403e-08,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,-3.27952,0,3.59132e-08,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,-2.87025,0,2.3763e-08,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,-2.60273,0,-5.90002e-08,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,-2.14042,0,-2.90103e-08,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,-2.29156,0,-3.94533e-08,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,-0.65756,0,-2.15084e-09,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,-3.22469,0,2.29216e-08,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,-0.109992,0,-1.52055e-08,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,-0.810609,0,-2.1462e-08,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,-3.89053,0,-3.74478e-08,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,-2.29032,0,-2.40585e-09,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0.0322061,0,-5.85301e-08,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,1.05522,0,1.93962e-08,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,-0.66195,0,-4.01673e-08,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,-3.46684,0,1.54943e-08,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,-1.38637,0,4.36127e-09,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0.208489,0,-3.39153e-08,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,3.72711,0,-1.61878e-08,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,-0.645611,0,1.5393e-08,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,-0.902537,0,-4.82201e-08,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,7.33471,0,-3.1581e-08,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,-1.40311,0,-9.9667e-09,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,-1.81784,0,-1.1017e-08,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,-1.79654,0,-1.16179e-08,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,-2.14368,0,3.81831e-09,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,-4.02477,0,-8.12151e-08,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,-3.8271,0,4.00507e-08,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,-3.80942,0,-1.07007e-08,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,-3.85821,0,2.5127e-09,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,-1.27986,0,-3.02114e-08,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,-1.23922,0,-3.36235e-08,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,1.00404,0,5.92583e-09,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,3.40261,0,-7.6951e-09,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,0.467507,0,9.01927e-09,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,0.712522,0,1.34295e-08,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,-0.657569,0,-8.07248e-09,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,-0.765623,0,-2.83587e-08,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,0.575393,0,-2.64397e-09,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,-0.577818,0,-2.09864e-08,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,-3.39668,0,-5.19548e-08,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,-3.73112,0,1.34847e-08,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,-6.50457,0,3.31288e-09,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,2.03732,0,9.97033e-08,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,-2.665,0,-1.85249e-08,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0.836525,0,3.3587e-10,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,2.05131,0,1.03083e-07,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,-1.12293,0,-1.71608e-08,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,-1.27154,0,-3.0256e-09,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,-1.14748,0,1.61007e-08,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,-1.32372,0,-6.04065e-08,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,-1.20663,0,7.02804e-10,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,-2.81363,0,6.17204e-08,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-3.04552,0,5.36153e-08,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,-2.41548,0,4.59682e-09,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,-2.1533,0,-5.78192e-08,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,-1.02893,0,-1.38608e-08,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,-1.03054,0,-1.93457e-08,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,-1.33262,0,7.93081e-09,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,-4.6376,0,-1.81368e-08,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,3.37769,0,-2.01257e-08,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,5.71318,0,-3.51175e-09,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,1.81688,0,2.91659e-08,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,4.75174,0,2.35839e-09,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,-0.862287,0,1.77324e-09,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,-0.698851,0,1.53847e-08,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,-6.59977,0,-6.25857e-08,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,-0.646086,0,1.46261e-08,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,-0.964448,0,-1.83018e-08,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,0.543698,0,-6.49048e-10,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,0.204286,0,-8.59509e-08,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,3.12665,0,5.82529e-09,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,2.18442,0,-3.78417e-08,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,-2.5095,0,9.18519e-09,69.0|292,1159
