id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,0.00319671,0.684263,1.56884,11.0973,0.260745,0.321942,1,0.00317959,0.684454,0.359121,11.0621,0.260366,0.321686,False,69.0|162,84
8|84|cc|2|1|162,1,0.00319671,0.684263,3.57641,11.4792,0.260745,0.321942,1,0.00317959,0.684454,0.359121,11.0621,0.260366,0.321686,False,69.0|162,84
8|84|cc|3|1|162,1,0.00319671,0.684263,4.5464,11.1607,0.260745,0.321942,1,0.00317959,0.684454,0.35912,11.0621,0.260366,0.321686,False,69.0|162,84
8|84|cc|4|1|162,1,0.00319671,0.684263,2.16477,11.1718,0.260745,0.321942,1,0.00317959,0.684454,0.359121,11.0621,0.260366,0.321686,False,69.0|162,84
8|84|cc|5|1|162,1,0.00319671,0.684263,6.47053,11.0966,0.260745,0.321942,1,0.00317959,0.684454,0.359121,11.0621,0.260366,0.321686,False,69.0|162,84
8|84|cc|6|1|162,1,0.00319671,0.684263,4.0941,11.1634,0.260745,0.321942,1,0.00317959,0.684454,0.359121,11.0621,0.260366,0.321686,False,69.0|162,84
8|84|cc|7|1|162,1,0.00319671,0.684263,2.11062,11.3323,0.260745,0.321942,1,0.00317959,0.684454,0.359121,11.0621,0.260366,0.321686,False,69.0|162,84
8|84|cc|8|1|162,1,0.00319671,0.684263,1.91904,11.2092,0.260745,0.321942,1,0.00317959,0.684454,0.35912,11.0621,0.260366,0.321686,False,69.0|162,84
8|84|sample|10|162,1,0.00319414,0.684309,0.0327277,17.1462,0.260745,0.321942,1,0.00317706,0.6845,0.0344884,16.3771,0.260366,0.321686,True,32.0|162,84
8|84|sample|11|162,1,0.00319486,0.684309,0.0241654,17.5391,0.260745,0.321942,1,0.00317778,0.6845,0.0260499,16.6627,0.260366,0.321686,True,22.0|162,84
8|84|sample|12|162,1,0.00319486,0.684309,0.0334351,16.8606,0.260745,0.321942,1,0.00317778,0.6845,0.0328031,16.5652,0.260366,0.321686,True,22.0|162,84
8|84|sample|3|162,1,0.00319409,0.684309,0.00769595,16.9088,0.260745,0.321942,1,0.00317702,0.6845,0.00834386,16.3401,0.260366,0.321686,True,55.0|162,84
