rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.499171,1.42617,1.71822,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.262428,1.42617,2.36492,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.657359,1.42617,2.26689,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.593056,1.42617,0.366005,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.391439,1.42617,0.265267,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.334209,1.42617,0.170167,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.508035,1.42617,1.09504,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.693282,1.42617,0.187313,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.350568,1.42617,2.4432,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.451564,1.42617,-0.401623,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0701346,1.60107,-1.30257,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.230106,1.60107,-0.537088,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0409994,1.60107,1.66298,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.230165,1.60107,0.0374826,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0846021,1.60107,0.325088,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0829572,1.60107,-1.69166,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.117544,1.60107,0.153291,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.036719,1.60107,-1.69725,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.0191,1.60107,-0.958536,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.40591,1.60107,-0.0705138,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.0423855,1.60107,-1.29121,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.0882605,1.60107,0.511675,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.129134,1.60107,0.353827,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.170283,1.60107,-0.871036,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.608842,1.60107,-0.49906,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0130318,1.60107,0.518837,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.173362,1.14494,-0.911666,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.201256,1.14494,-1.28833,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.199034,1.14494,-0.887577,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.181291,1.14494,0.180365,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.14433,1.60107,1.05038,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.146876,1.60107,0.172291,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.144487,1.60107,-1.03181,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.160177,1.60107,-0.67973,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.133669,1.09731,1.41358,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.161863,1.09731,1.07283,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.0168725,1.60108,-0.507833,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.359831,1.60108,-0.821617,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.0881267,1.60108,1.40895,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.79639,1.60108,0.487936,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.182284,1.60108,-1.54838,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.0887408,1.60108,1.01175,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0.0805345,1.60108,0.269398,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.0499808,1.60108,0.506571,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.0279001,1.60108,-1.05637,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0.0208159,1.60108,1.66156,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0.254939,1.60108,0.0971429,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.419288,1.60108,0.424306,69.0|322,152
