id,importanceSampling
411|4,132.944580
411|3,145.274728
411|5,158.878266
411|6,162.314146
411|8,135.439576
411|7,137.055415
411|9,154.138825
411|10,161.621927
411|12,135.843485
411|11,133.075217
411|1,82.903788
411|2,147.743020
152|8,111.470361
152|7,143.410660
152|6,150.078369
152|5,149.010844
152|12,139.443681
152|11,136.889312
152|10,142.952663
152|9,146.753342
152|3,145.089516
152|4,144.615616
152|1,77.846439
152|2,152.032477
1056|8,149.616998
1056|7,152.553947
1056|6,123.999723
1056|5,159.087312
1056|12,152.545223
1056|11,145.094051
1056|10,145.972269
1056|9,150.976768
1056|4,143.208114
1056|3,108.468821
1056|1,77.083535
1056|2,163.543448
462|6,165.299042
462|5,167.370256
462|4,171.819843
462|3,171.218308
462|9,139.077460
462|10,142.087403
462|7,151.284428
462|8,150.360102
462|11,167.046353
462|12,141.807808
462|1,90.888172
462|2,131.120089
1159|8,152.258479
1159|7,153.719102
1159|5,158.688142
1159|6,158.010016
1159|11,118.756394
1159|12,161.453161
1159|9,154.366638
1159|10,155.878693
1159|4,148.952651
1159|3,148.200006
1159|1,81.447175
1159|2,158.947865
1197|7,132.665199
1197|8,131.775121
1197|6,105.693475
1197|5,138.229224
1197|12,135.383102
1197|10,109.241962
1197|9,138.641483
1197|3,130.461850
1197|4,131.780855
1197|11,136.872308
1197|1,81.431932
1197|2,159.517222
