id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.60048,0.870914,3.30392,-0.126598,2.60048,0.869838,3.32915,-0.0085952,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.60048,0.870914,4.78025,-0.0725906,2.60048,0.869838,4.76544,0.0676558,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.60048,0.870914,3.13463,-0.367097,2.60048,0.869838,3.15666,-0.00837895,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.60048,0.870914,3.03884,0.478987,2.60048,0.869838,2.98269,0.00881145,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.60048,0.870914,4.0066,-0.297921,2.60048,0.869838,3.91734,-0.0388796,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.60048,0.870914,4.10038,-0.140475,2.60048,0.869838,4.12137,-0.00124301,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.60048,0.870914,3.32467,0.749148,2.60048,0.869838,3.27926,0.00758567,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.60048,0.870914,2.99841,-0.0454804,2.60048,0.869838,3.03619,-0.0092845,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,2.60048,0.870914,4.15874,0.079133,2.60048,0.869838,4.12353,0.0111315,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.60048,0.870914,3.82565,-0.18994,2.60048,0.869838,3.85593,0.0334591,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.05471,0.793907,4.845,0.0213182,1.05471,0.795626,1,2.79957e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.05471,0.793907,6.52055,0.196671,1.05471,0.795626,1,2.00527e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.05471,0.793907,6.78908,-0.229536,1.05471,0.795626,1,1.94596e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.05471,0.793907,6.21098,0.14638,1.05471,0.795626,1,-3.88726e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.05471,0.793907,7.75117,-0.27648,1.05471,0.795626,1,-3.29676e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.05471,0.793907,10.6253,-0.192462,1.05471,0.795626,1,-3.98819e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.05471,0.793907,4.78613,-0.244077,1.05471,0.795626,1,3.2713e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.05471,0.793907,5.15706,0.371687,1.05471,0.795626,1,-1.87083e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.05471,0.793907,6.80704,0.0214026,1.05471,0.795626,1,-3.31576e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.05471,0.793907,6.21463,-0.0705592,1.05471,0.795626,1,-1.3941e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.05471,0.793907,4.11636,0.227231,1.05471,0.795626,1,3.24604e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.05471,0.793907,3.8605,0.102196,1.05471,0.795626,1,2.15809e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.05471,0.793907,4.0569,0.00540954,1.05471,0.795626,1,-1.01877e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.05471,0.793907,5.59539,-0.540289,1.05471,0.795626,1,-7.74612e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.05471,0.793907,5.75953,0.300089,1.05471,0.795626,1,-2.75234e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.05471,0.793907,4.28149,-0.232787,1.05471,0.795626,0.999999,1.94878e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.725669,0.746186,2.36014,-1.32256,0.725669,0.747158,2.35382,-0.0380219,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.725669,0.746186,2.23545,-0.0914138,0.725669,0.747158,2.23958,-0.00422018,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.725669,0.746186,2.19547,0.638727,0.725669,0.747158,2.20039,0.0631727,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.725669,0.746186,2.2849,0.328425,0.725669,0.747158,2.30552,0.0922183,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.39028,0.656673,2.98138,-0.165808,0.39028,0.653744,2.9977,0.00119762,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.39028,0.656673,2.87364,0.0169752,0.39028,0.653744,2.81282,-0.0392908,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.39028,0.656673,2.83595,0.415541,0.39028,0.653744,2.8402,0.052319,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.39028,0.656673,2.62501,-0.310388,0.39028,0.653744,2.63075,-0.0221056,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.425111,0.793906,1.98328,0.816282,0.425111,0.795625,1.97875,0.231521,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.425111,0.793906,1.90898,-0.00875532,0.425111,0.795625,1.89083,0.0822163,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,1.69433,0.793858,5.16676,-0.0320407,1.69433,0.795574,1,-2.78038e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,1.69433,0.793858,3.29359,0.120202,1.69433,0.795574,1,-9.34042e-09,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,1.69433,0.793858,5.15258,0.111973,1.69433,0.795574,1,-3.85749e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,1.69433,0.793858,5.89194,-0.181282,1.69433,0.795574,1,2.29009e-07,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,1.69433,0.793858,4.85962,0.185934,1.69433,0.795574,1,1.84822e-07,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,1.69433,0.793858,4.13791,-0.0127866,1.69433,0.795574,1,1.51316e-07,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,1.69433,0.793858,4.39628,-0.126026,1.69433,0.795574,1,3.45632e-07,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,1.69433,0.793858,4.79281,-0.310375,1.69433,0.795574,1,1.28683e-07,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,1.69433,0.793858,6.78203,-0.0153957,1.69433,0.795574,1,7.28727e-08,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,1.69433,0.793858,7.28178,-0.277862,1.69433,0.795574,1,1.15881e-07,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,1.69433,0.793858,5.01477,0.0319514,1.69433,0.795574,1,1.54406e-07,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,1.69433,0.793858,6.25598,-0.00873009,1.69433,0.795574,1,-5.82365e-08,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,1.69433,0.793858,5.1818,-0.173758,1.69433,0.795574,1,1.90032e-07,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,1.69433,0.793858,9.11992,-0.0689651,1.69433,0.795574,1,4.74488e-08,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,1.69433,0.793858,4.41552,-0.342243,1.69433,0.795574,1,-3.00862e-07,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,1.69433,0.793858,3.48206,0.0910839,1.69433,0.795574,1,-7.0135e-08,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,2.93602,0.841521,10.0618,-0.554382,2.93602,0.840427,10.2811,0.0177361,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,2.93602,0.841521,10.3724,-0.311755,2.93602,0.840427,10.432,0.0968057,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,2.93602,0.841521,9.88201,-0.610415,2.93602,0.840427,10.0404,0.0261006,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,2.93602,0.841521,10.6508,0.07429,2.93602,0.840427,10.4923,0.0293588,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,1.65651,0.793945,18.2325,-0.989862,1.65651,0.795656,18.1184,0.00213657,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,1.65651,0.793945,15.8919,-0.630147,1.65651,0.795656,15.9993,0.0830697,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,1.65651,0.793945,11.601,0.2273,1.65651,0.795656,11.7157,0.00129503,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,1.65651,0.793945,11.06,-0.367177,1.65651,0.795656,11.1162,-0.00874632,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,3.5807,0.950136,16.5822,0.234998,3.5807,0.949963,16.5209,0.064265,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,3.5807,0.950136,17.8583,-0.432799,3.5807,0.949963,17.8709,0.0482387,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,1.78909,0.793767,4.00191,-0.176527,1.78909,0.795485,1,-2.27763e-07,69.0|276,1056
8|1056|8|1056|cc|2|1|276|1|276|69.0,1.78909,0.793767,4.05998,-0.0367976,1.78909,0.795485,1,4.21038e-08,69.0|276,1056
8|1056|8|1056|cc|3|1|276|1|276|69.0,1.78909,0.793767,19.2589,-0.241712,1.78909,0.795485,1,-1.99908e-07,69.0|276,1056
8|1056|8|1056|cc|4|1|276|1|276|69.0,1.78909,0.793767,3.51563,0.0607732,1.78909,0.795485,1,1.73749e-07,69.0|276,1056
8|1056|8|1056|cc|5|1|276|1|276|69.0,1.78909,0.793767,8.34742,-0.615415,1.78909,0.795485,1,1.46664e-08,69.0|276,1056
8|1056|8|1056|cc|6|1|276|1|276|69.0,1.78909,0.793767,5.49216,-0.206476,1.78909,0.795485,1,-7.16424e-07,69.0|276,1056
8|1056|8|1056|cc|7|1|276|1|276|69.0,1.78909,0.793767,6.86029,-0.120441,1.78909,0.795485,1,-8.06509e-08,69.0|276,1056
8|1056|8|1056|cc|8|1|276|1|276|69.0,1.78909,0.793767,5.14972,0.277708,1.78909,0.795485,1,1.21282e-07,69.0|276,1056
8|1056|8|1056|vc|1|2|276|2|276|69.0,1.78909,0.793767,4.95307,-0.0537197,1.78909,0.795485,1,-2.83355e-07,69.0|276,1056
8|1056|8|1056|vc|2|2|276|2|276|69.0,1.78909,0.793767,3.8366,-0.217626,1.78909,0.795485,1,8.3182e-08,69.0|276,1056
8|1056|8|1056|vc|3|2|276|2|276|69.0,1.78909,0.793767,5.03191,0.118557,1.78909,0.795485,1,2.08413e-07,69.0|276,1056
8|1056|8|1056|vc|4|2|276|2|276|69.0,1.78909,0.793767,5.44705,-0.440734,1.78909,0.795485,1,-6.84479e-07,69.0|276,1056
8|1056|8|1056|vc|5|2|276|2|276|69.0,1.78909,0.793767,5.0487,0.256213,1.78909,0.795485,1,7.99732e-09,69.0|276,1056
8|1056|8|1056|vc|6|2|276|2|276|69.0,1.78909,0.793767,4.54436,-0.275466,1.78909,0.795485,1,-2.12052e-07,69.0|276,1056
8|1056|8|1056|vc|7|2|276|2|276|69.0,1.78909,0.793767,4.96186,0.0800116,1.78909,0.795485,1,-1.93877e-08,69.0|276,1056
8|1056|8|1056|vc|8|2|276|2|276|69.0,1.78909,0.793767,8.8357,0.102735,1.78909,0.795485,1,1.31812e-07,69.0|276,1056
8|462|8|462|sample|6|292|6|292|55.0,2.25467,0.337823,1.6658,-0.18421,2.25467,0.337534,1.68138,0.00128118,55.0|292,462
8|462|8|462|sample|5|292|5|292|55.0,2.25467,0.337823,1.61091,-0.12311,2.25467,0.337534,1.588,0.000306711,55.0|292,462
