id,importanceSampling
411|4,140.736660
411|3,136.648321
411|5,161.627937
411|6,160.641147
411|8,139.585252
411|7,138.743402
411|9,159.569539
411|10,161.408787
411|12,137.624934
411|11,138.557566
411|1,83.994000
411|2,147.861176
783|3,182.239152
783|4,183.766902
783|5,181.520679
783|6,182.405959
783|7,141.426761
783|8,140.964907
783|10,183.288679
783|9,183.403746
783|12,144.283752
783|11,144.625255
783|1,81.767909
783|2,157.472888
491|10,143.032795
491|9,142.976214
491|12,155.607228
491|11,159.156189
491|4,155.305426
491|3,153.783707
491|6,170.395674
491|5,171.023555
491|7,135.450646
491|8,134.233694
491|1,64.222802
491|2,151.281306
433|4,179.482833
433|3,154.469408
433|6,175.864309
433|5,184.782541
433|8,133.888655
433|7,135.846340
433|10,153.096004
433|9,153.350848
433|11,168.176459
433|12,212.546403
433|1,64.687866
433|2,160.665642
297|3,166.504078
297|4,169.529472
297|5,149.372948
297|6,149.569323
297|8,156.586727
297|7,157.430898
297|9,157.782523
297|10,153.052135
297|12,174.488201
297|11,167.481017
297|1,67.950819
297|2,149.114678
183|4,133.956259
183|3,140.366558
183|6,129.522433
183|5,129.988637
183|7,133.144796
183|8,134.369620
183|10,131.447792
183|9,131.602962
183|12,133.711349
183|11,133.408473
183|1,88.137213
183|2,121.811647
705|3,142.371919
705|4,142.518658
705|5,142.944663
705|6,142.628074
705|7,144.149688
705|8,143.030596
705|10,129.454872
705|9,133.377921
705|12,128.557566
705|11,128.533963
705|1,67.303577
705|2,125.653820
555|4,161.740855
555|3,163.689474
555|5,163.318119
555|6,166.073152
555|7,136.202503
555|8,136.573482
555|9,162.057240
555|10,162.654678
555|12,132.736190
555|11,131.266152
555|1,80.115832
555|2,135.492009
394|5,150.457282
394|6,150.266789
394|7,163.089905
394|8,165.430240
394|10,149.570264
394|9,147.431263
394|12,150.149458
394|11,151.614502
394|3,204.002744
394|4,200.743916
394|1,63.418627
394|2,140.841760
1099|3,131.835107
1099|4,131.882263
1099|5,145.894903
1099|6,145.787222
1099|8,137.311286
1099|7,137.699211
1099|9,132.011165
1099|10,133.485566
1099|11,131.617024
1099|12,132.913673
1099|1,67.595461
1099|2,120.160938
611|4,143.502935
611|3,143.359266
611|5,137.462620
611|6,138.742777
611|7,142.242837
611|8,148.694823
611|9,136.319950
611|10,135.111936
611|12,151.604927
611|11,147.327475
611|1,67.800297
611|2,125.283100
