parameter,value,CV
U_pop,1,
L_pop,9.85427428021654e-08,
beta_L_goes_down_True,-1.91030351633609,
beta_L_mab_virus_55_0_65,5.31513341082559,
beta_L_mab_virus_55_0_69,-2.93318097951524,
beta_L_mab_virus_55_0_319,-1.43568242453369,
beta_L_mab_virus_55_0_162,1.25880810770437,
beta_L_mab_virus_55_0_218,1.19134208562302,
beta_L_mab_virus_55_0_174,5.35890506195439,
beta_L_mab_virus_55_0_322,2.03333659466627,
beta_L_mab_virus_55_0_292,3.34787242157312,
beta_L_mab_virus_55_0_274,4.88848121952023,
beta_L_mab_virus_55_0_103,5.22813781622833,
beta_L_mab_virus_55_0_276,6.12484605866436,
beta_L_mab_virus_32_0_65,4.7767398777787,
beta_L_mab_virus_32_0_69,-1.16437421682446,
beta_L_mab_virus_32_0_319,1.85486867125299,
beta_L_mab_virus_32_0_162,9.79624113603094,
beta_L_mab_virus_32_0_218,2.89029192523439,
beta_L_mab_virus_32_0_174,0.984694014407303,
beta_L_mab_virus_32_0_322,6.7936937332268,
beta_L_mab_virus_32_0_292,-1.68102046017386,
beta_L_mab_virus_32_0_274,3.63590550404876,
beta_L_mab_virus_32_0_103,2.85185426383376,
beta_L_mab_virus_32_0_276,1.61229599102394,
beta_L_mab_virus_22_0_65,5.18129881958098,
beta_L_mab_virus_22_0_69,-0.769338421954849,
beta_L_mab_virus_22_0_319,3.84504626946844,
beta_L_mab_virus_22_0_162,5.85364645107888,
beta_L_mab_virus_22_0_218,0.44106342019576,
beta_L_mab_virus_22_0_174,-1.4876042642448,
beta_L_mab_virus_22_0_322,0.98510910551049,
beta_L_mab_virus_22_0_292,1.60520342576814,
beta_L_mab_virus_22_0_274,-1.07006769003762,
beta_L_mab_virus_22_0_103,-1.4284632335503,
beta_L_mab_virus_22_0_276,-0.481071386933484,
beta_L_mab_virus_69_0_65,-2.21876392370477,
beta_L_mab_virus_69_0_69,-1.38860924565618,
beta_L_mab_virus_69_0_319,-2.15343669035144,
beta_L_mab_virus_69_0_162,-0.533315269885525,
beta_L_mab_virus_69_0_218,-0.886710629959984,
beta_L_mab_virus_69_0_174,-2.70360712154549,
beta_L_mab_virus_69_0_322,-0.0135005300845625,
beta_L_mab_virus_69_0_292,0.0436716755209321,
beta_L_mab_virus_69_0_274,-0.296456051138358,
beta_L_mab_virus_69_0_103,-1.97674661024434,
beta_L_mab_virus_69_0_276,-2.09499753242304,
m_pop,0.767292914910925,
beta_m_goes_down_True,1.13000971937741e-07,
beta_m_mab_virus_55_0_65,0.300661443590163,
beta_m_mab_virus_55_0_69,1.36266625932124e-09,
beta_m_mab_virus_55_0_319,-6.22875186115007e-07,
beta_m_mab_virus_55_0_162,-0.396900293481559,
beta_m_mab_virus_55_0_218,-2.115633380453e-07,
beta_m_mab_virus_55_0_174,0.802076322284084,
beta_m_mab_virus_55_0_322,-0.98452575662137,
beta_m_mab_virus_55_0_292,-0.734199359362007,
beta_m_mab_virus_55_0_274,-3.07997469718281e-06,
beta_m_mab_virus_55_0_103,0.302741330320418,
beta_m_mab_virus_55_0_276,0.106452783975935,
beta_m_mab_virus_32_0_65,1.14009633112043e-07,
beta_m_mab_virus_32_0_69,-2.04886822996709e-07,
beta_m_mab_virus_32_0_319,-3.18135630455782e-08,
beta_m_mab_virus_32_0_162,-5.26129770372447e-08,
beta_m_mab_virus_32_0_218,-1.36556579976812e-07,
